META; english/premier-league/west-ham-v-man-utd; 2018-05-02 18:16:08 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Draw; 11/4; 27/10; 3; 29/10; 13/5; 14/5; 13/5; 3; 13/5; 11/4; 3; 14/5; 14/5; 11/4; 45/17; 14/5; 29/10; 14/5; 13/5
West Ham; 7/2; 10/3; 77/20; 18/5; 10/3; 62/17; 13/4; 18/5; 7/2; 17/5; 7/2; 7/2; 39/11; 7/2; 14/5; 18/5; 15/4; 18/5; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-04 22:16:05 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 4/5; 79/00; 3/4; 4/6; 13/18; 4/5; 3/4; 3/4; 4/5; 8/11; 4/5; 14/19; 13/18; 13/18; 4/5; 14/19; 4/6
Draw; 11/4; 27/10; 3; 29/10; 13/5; 14/5; 13/5; 3; 13/5; 11/4; 3; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 13/5
West Ham; 7/2; 10/3; 77/20; 18/5; 10/3; 62/17; 13/4; 18/5; 7/2; 17/5; 7/2; 7/2; 39/11; 7/2; 18/5; 15/4; 18/5; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-05 02:15:59 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 4/5; 79/00; 3/4; 4/6; 13/18; 4/5; 3/4; 3/4; 4/5; 8/11; 4/5; 14/19; 13/18; 13/18; 3/4; 14/19; 4/6
Draw; 11/4; 27/10; 3; 29/10; 13/5; 14/5; 13/5; 3; 11/4; 11/4; 3; 14/5; 11/4; 11/4; 14/5; 3; 14/5; 13/5
West Ham; 7/2; 10/3; 77/20; 18/5; 10/3; 62/17; 13/4; 18/5; 7/2; 17/5; 7/2; 7/2; 39/11; 7/2; 18/5; 19/5; 18/5; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-05 10:16:01 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 4/5; 79/00; 3/4; 4/6; 13/18; 4/5; 3/4; 3/4; 4/5; 8/11; 4/5; 14/19; 13/18; 7/9; 13/18; 4/5; 14/19; 8/11
Draw; 11/4; 27/10; 3; 29/10; 13/5; 14/5; 13/5; 3; 13/5; 11/4; 3; 14/5; 14/5; 11/4; 45/17; 14/5; 29/10; 14/5; 13/5
West Ham; 7/2; 10/3; 77/20; 18/5; 10/3; 62/17; 13/4; 18/5; 7/2; 17/5; 7/2; 7/2; 39/11; 7/2; 14/5; 18/5; 15/4; 18/5; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-05 14:16:07 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 4/5; 79/00; 3/4; 4/6; 4/5; 4/5; 3/4; 3/4; 4/5; 8/11; 4/5; 10/13; 13/18; 7/9; 4/5; 4/5; 10/13; 8/11
Draw; 11/4; 27/10; 3; 29/10; 13/5; 11/4; 13/5; 3; 13/5; 11/4; 3; 14/5; 11/4; 11/4; 45/17; 11/4; 29/10; 14/5; 13/5
West Ham; 7/2; 10/3; 77/20; 18/5; 10/3; 13/4; 13/4; 18/5; 7/2; 17/5; 7/2; 15/4; 17/5; 7/2; 14/5; 13/4; 18/5; 38/11; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-05 18:15:59 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 8/11; 4/5; 79/00; 3/4; 4/6; 4/5; 4/5; 3/4; 4/5; 4/5; 8/11; 4/5; 10/13; 13/18; 4/5; 10/13; 8/11; 
Draw; 11/4; 11/4; 27/10; 3; 29/10; 13/5; 11/4; 13/5; 3; 13/5; 11/4; 3; 14/5; 11/4; 11/4; 11/4; 11/4; 13/5; 
West Ham; 7/2; 18/5; 10/3; 77/20; 18/5; 10/3; 13/4; 13/4; 18/5; 10/3; 17/5; 7/2; 7/2; 17/5; 7/2; 13/4; 15/4; 17/5; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-05 22:15:38 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 8/11; 4/5; 3/4; 79/00; 3/4; 4/6; 4/5; 4/5; 3/4; 3/4; 4/5; 8/11; 4/5; 10/13; 13/18; 7/9; 4/5; 4/5; 8/11; 
Draw; 11/4; 11/4; 27/10; 11/4; 3; 29/10; 13/5; 11/4; 13/5; 3; 11/4; 3; 14/5; 14/5; 11/4; 45/17; 11/4; 29/10; 37/13; 13/5; 
West Ham; 7/2; 18/5; 10/3; 10/3; 77/20; 18/5; 10/3; 13/4; 13/4; 18/5; 7/2; 17/5; 7/2; 7/2; 38/11; 7/2; 14/5; 13/4; 18/5; 7/2; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-06 02:15:36 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 8/11; 4/5; 3/4; 39/50; 3/4; 4/6; 4/5; 3/4; 3/4; 3/4; 4/5; 8/11; 4/5; 10/13; 13/18; 10/13; 4/5; 4/5; 8/11; 
Draw; 11/4; 11/4; 27/10; 11/4; 149/0; 29/10; 13/5; 11/4; 13/5; 3; 27/10; 3; 14/5; 14/5; 11/4; 45/17; 11/4; 29/10; 37/13; 13/5; 
West Ham; 7/2; 18/5; 10/3; 10/3; 79/20; 18/5; 10/3; 13/4; 13/4; 18/5; 7/2; 17/5; 7/2; 7/2; 38/11; 7/2; 14/5; 13/4; 15/4; 7/2; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-06 10:15:37 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 8/11; 4/5; 3/4; 79/00; 3/4; 4/6; 3/4; 3/4; 3/4; 3/4; 3/4; 8/11; 4/5; 4/5; 13/18; 10/13; 3/4; 4/5; 4/5; 8/11
Draw; 11/4; 11/4; 27/10; 11/4; 3; 29/10; 13/5; 11/4; 13/5; 11/4; 11/4; 3; 14/5; 11/4; 11/4; 45/17; 11/4; 29/10; 11/4; 13/5; 
West Ham; 7/2; 18/5; 10/3; 10/3; 77/20; 18/5; 10/3; 7/2; 13/4; 7/2; 7/2; 7/2; 7/2; 15/4; 38/11; 7/2; 14/5; 7/2; 18/5; 17/5; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-06 14:15:38 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 8/11; 4/5; 3/4; 79/00; 3/4; 8/11; 3/4; 3/4; 3/4; 3/4; 4/5; 8/11; 4/5; 10/13; 13/18; 10/13; 3/4; 4/5; 4/5; 8/11
Draw; 11/4; 11/4; 27/10; 11/4; 3; 29/10; 11/4; 11/4; 13/5; 11/4; 11/4; 3; 14/5; 11/4; 11/4; 45/17; 11/4; 29/10; 14/5; 13/5; 
West Ham; 7/2; 18/5; 10/3; 10/3; 77/20; 18/5; 7/2; 7/2; 13/4; 7/2; 7/2; 7/2; 7/2; 15/4; 38/11; 7/2; 14/5; 7/2; 18/5; 38/11; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-06 18:15:34 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 8/11; 4/5; 3/4; 79/00; 3/4; 3/4; 8/11; 3/4; 3/4; 3/4; 3/4; 3/4; 4/5; 8/11; 4/5; 10/13; 13/18; 10/13; 3/4; 4/5; 4/5; 8/11
Draw; 11/4; 11/4; 27/10; 11/4; 3; 29/10; 14/5; 11/4; 11/4; 13/5; 11/4; 14/5; 11/4; 3; 14/5; 11/4; 11/4; 45/17; 11/4; 29/10; 14/5; 13/5; 
West Ham; 7/2; 18/5; 10/3; 10/3; 77/20; 18/5; 7/2; 7/2; 7/2; 13/4; 7/2; 7/2; 10/3; 7/2; 7/2; 15/4; 17/5; 7/2; 14/5; 7/2; 18/5; 38/11; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-06 22:15:26 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 3/4; 3/4; 3/4; 79/00; 3/4; 3/4; 8/11; 3/4; 3/4; 3/4; 8/11; 4/5; 4/5; 8/11; 4/5; 4/5; 13/18; 10/13; 3/4; 3/4; 4/5; 4/5; 8/11
Draw; 11/4; 11/4; 27/10; 11/4; 3; 14/5; 14/5; 11/4; 14/5; 27/10; 11/4; 11/4; 11/4; 3; 14/5; 14/5; 11/4; 45/17; 14/5; 29/10; 37/13; 14/5; 13/5; 
West Ham; 7/2; 18/5; 17/5; 10/3; 77/20; 15/4; 7/2; 7/2; 62/17; 7/2; 19/5; 15/4; 10/3; 7/2; 7/2; 15/4; 7/2; 7/2; 14/5; 18/5; 4; 7/2; 7/2; 3
META; english/premier-league/west-ham-v-man-utd; 2018-05-07 02:15:26 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 8/11; 3/4; 8/11; 3/4; 77/00; 3/4; 3/4; 8/11; 3/4; 3/4; 3/4; 8/11; 4/5; 3/4; 8/11; 4/5; 14/19; 13/18; 13/17; 3/4; 3/4; 10/13; 8/11; 8/11; 4/6; 8/11
Draw; 11/4; 11/4; 27/10; 11/4; 3; 14/5; 14/5; 11/4; 14/5; 11/4; 11/4; 11/4; 11/4; 3; 14/5; 37/13; 11/4; 45/17; 14/5; 29/10; 37/13; 14/5; 14/5; 13/5; 12/5; 
West Ham; 7/2; 18/5; 18/5; 10/3; 4; 15/4; 7/2; 7/2; 62/17; 18/5; 18/5; 15/4; 10/3; 7/2; 7/2; 15/4; 15/4; 7/2; 14/5; 18/5; 4; 19/5; 15/4; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-07 10:15:26 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 3/4; 3/4; 3/4; 3/4; 81/00; 3/4; 3/4; 4/6; 7/9; 3/4; 4/5; 3/4; 3/4; 4/5; 3/4; 4/5; 10/13; 13/18; 13/17; 7/9; 3/4; 4/5; 8/11; 8/11; 4/5; 4/5
Draw; 14/5; 14/5; 27/10; 11/4; 147/0; 14/5; 11/4; 13/5; 37/13; 27/10; 14/5; 13/5; 13/5; 27/10; 11/4; 14/5; 11/4; 11/4; 37/13; 14/5; 29/10; 11/4; 11/4; 13/5; 13/5; 12/5
West Ham; 17/4; 7/2; 7/2; 10/3; 19/5; 4; 7/2; 7/2; 62/17; 7/2; 19/5; 15/4; 7/2; 7/2; 15/4; 15/4; 37/10; 7/2; 37/10; 18/5; 19/5; 15/4; 7/2; 7/2; 7/2; 10/3
META; english/premier-league/west-ham-v-man-utd; 2018-05-07 14:15:27 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 3/4; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 16/19; 4/5; 4/5; 4/5; 7/10; 4/5; 3/4; 4/5; 4/5; 13/18; 4/5; 9/11; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6
Draw; 14/5; 14/5; 13/5; 14/5; 71/25; 14/5; 11/4; 11/4; 37/13; 27/10; 13/5; 11/4; 14/5; 27/10; 11/4; 13/5; 11/4; 11/4; 37/13; 14/5; 14/5; 11/4; 11/4; 11/4; 14/5; 14/5
West Ham; 15/4; 7/2; 10/3; 7/2; 71/20; 15/4; 10/3; 7/2; 7/2; 17/5; 18/5; 16/5; 4; 17/5; 15/4; 7/2; 39/11; 7/2; 17/5; 17/5; 15/4; 18/5; 10/3; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-07 18:15:26 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 16/19; 4/5; 5/6; 4/5; 7/10; 4/5; 3/4; 4/5; 4/5; 4/5; 9/11; 9/11; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6
Draw; 14/5; 13/5; 13/5; 14/5; 71/25; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 11/4; 14/5; 14/5; 11/4; 13/5; 11/4; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5
West Ham; 15/4; 10/3; 10/3; 7/2; 71/20; 15/4; 10/3; 7/2; 7/2; 17/5; 18/5; 16/5; 4; 18/5; 15/4; 10/3; 39/11; 10/3; 7/2; 17/5; 15/4; 18/5; 10/3; 7/2; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-07 22:15:26 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 16/19; 4/5; 5/6; 4/5; 7/10; 4/5; 3/4; 4/5; 4/5; 4/5; 9/11; 9/11; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6
Draw; 14/5; 13/5; 13/5; 14/5; 71/25; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 11/4; 14/5; 14/5; 11/4; 13/5; 11/4; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5
West Ham; 15/4; 10/3; 17/5; 7/2; 71/20; 15/4; 10/3; 7/2; 7/2; 17/5; 18/5; 16/5; 4; 18/5; 15/4; 10/3; 39/11; 10/3; 7/2; 17/5; 15/4; 18/5; 10/3; 7/2; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-08 02:15:25 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 3/4; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 4/5; 5/6; 4/5; 7/10; 4/5; 3/4; 4/5; 4/5; 4/5; 9/11; 11/14; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6
Draw; 14/5; 11/4; 13/5; 14/5; 71/25; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 11/4; 14/5; 14/5; 11/4; 11/4; 11/4; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 27/10; 23/10; 11/4; 14/5
West Ham; 15/4; 10/3; 17/5; 7/2; 71/20; 15/4; 10/3; 7/2; 62/17; 17/5; 18/5; 16/5; 4; 18/5; 15/4; 10/3; 39/11; 10/3; 7/2; 18/5; 15/4; 18/5; 10/3; 7/2; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-08 10:15:27 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 3/4; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 4/5; 4/5; 3/4; 7/10; 4/5; 3/4; 4/5; 4/5; 4/5; 9/11; 11/14; 4/5; 4/5; 4/5; 4/5; 8/11; 5/6; 5/6
Draw; 14/5; 11/4; 13/5; 14/5; 71/25; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 13/5; 14/5; 14/5; 11/4; 13/5; 11/4; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 27/10; 11/5; 12/5; 14/5
West Ham; 15/4; 10/3; 17/5; 7/2; 71/20; 15/4; 10/3; 7/2; 62/17; 17/5; 7/2; 15/4; 4; 18/5; 15/4; 7/2; 39/11; 10/3; 7/2; 18/5; 15/4; 18/5; 10/3; 7/2; 7/2; 3; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-08 14:15:27 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 3/4; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 4/5; 4/5; 3/4; 7/10; 4/5; 4/5; 4/5; 4/5; 4/5; 9/11; 11/14; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6
Draw; 14/5; 11/4; 13/5; 14/5; 71/25; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 13/5; 14/5; 14/5; 14/5; 13/5; 11/4; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 11/4; 14/5; 14/5; 14/5
West Ham; 15/4; 10/3; 10/3; 7/2; 71/20; 15/4; 7/2; 7/2; 62/17; 17/5; 7/2; 15/4; 4; 18/5; 15/4; 7/2; 39/11; 10/3; 7/2; 18/5; 15/4; 18/5; 10/3; 7/2; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-08 18:15:27 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 4/5; 4/5; 4/5; 79/00; 3/4; 4/5; 8/11; 9/11; 4/5; 4/5; 4/5; 7/10; 4/5; 5/6; 4/5; 4/5; 4/5; 9/11; 11/14; 4/5; 4/5; 8/11; 4/5; 8/11; 5/6; 5/6
Draw; 14/5; 13/5; 13/5; 14/5; 14/5; 14/5; 13/5; 11/4; 37/13; 13/5; 14/5; 13/5; 14/5; 11/4; 14/5; 13/5; 27/10; 11/4; 27/10; 14/5; 14/5; 11/4; 11/4; 27/10; 11/4; 11/4; 11/4
West Ham; 15/4; 10/3; 17/5; 7/2; 73/20; 15/4; 7/2; 7/2; 62/17; 17/5; 7/2; 7/2; 4; 18/5; 7/2; 7/2; 18/5; 10/3; 7/2; 18/5; 15/4; 62/17; 7/2; 7/2; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-08 22:15:26 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 4/5; 3/4; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 3/4; 4/5; 3/4; 4/5; 3/4; 5/6; 4/5; 4/5; 4/5; 7/9; 11/14; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 5/6
Draw; 14/5; 13/5; 13/5; 14/5; 14/5; 14/5; 11/4; 11/4; 37/13; 27/10; 14/5; 14/5; 13/5; 14/5; 14/5; 13/5; 11/4; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 27/10; 11/4; 14/5; 11/4
West Ham; 15/4; 10/3; 7/2; 7/2; 18/5; 15/4; 7/2; 7/2; 62/17; 18/5; 7/2; 7/2; 7/2; 15/4; 7/2; 7/2; 62/17; 10/3; 15/4; 18/5; 18/5; 37/10; 7/2; 7/2; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-09 02:15:22 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 4/5; 4/5; 4/5; 4/5; 3/4; 5/6; 4/5; 4/5; 4/5; 7/9; 11/14; 5/6; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6
Draw; 14/5; 13/5; 13/5; 14/5; 69/25; 14/5; 11/4; 11/4; 37/13; 13/5; 14/5; 13/5; 13/5; 14/5; 14/5; 13/5; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 11/4; 27/10; 27/10; 14/5; 11/4
West Ham; 15/4; 10/3; 17/5; 7/2; 73/20; 15/4; 7/2; 7/2; 62/17; 7/2; 7/2; 7/2; 7/2; 15/4; 7/2; 7/2; 18/5; 10/3; 15/4; 18/5; 18/5; 62/17; 7/2; 7/2; 7/2; 7/2; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-09 10:15:23 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 4/5; 4/5; 4/5; 4/5; 4/5; 3/4; 4/5; 8/11; 9/11; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 4/5; 7/9; 11/14; 5/6; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6
Draw; 14/5; 11/4; 13/5; 11/4; 14/5; 14/5; 11/4; 11/4; 37/13; 13/5; 14/5; 5/2; 13/5; 14/5; 14/5; 13/5; 27/10; 11/4; 11/4; 14/5; 14/5; 11/4; 14/5; 27/10; 27/10; 11/4; 14/5
West Ham; 15/4; 7/2; 17/5; 7/2; 18/5; 15/4; 7/2; 7/2; 62/17; 7/2; 7/2; 15/4; 7/2; 37/10; 7/2; 7/2; 62/17; 10/3; 15/4; 18/5; 18/5; 37/10; 7/2; 7/2; 7/2; 10/3; 7/2
META; english/premier-league/west-ham-v-man-utd; 2018-05-09 14:15:24 GMT+3; 2018-05-10 19:45; Nothing; Xlenovo
Man Utd; 5/6; 4/5; 4/5; 4/5; 4/5; 4/5; 4/5; 8/11; 9/11; 4/5; 4/5; 4/5; 4/5; 4/5; 5/6; 4/5; 4/5; 4/5; 4/5; 11/14; 5/6; 4/5; 4/5; 4/5; 5/6; 5/6; 5/6
