META; english/premier-league/brighton-v-everton; 2017-09-20 22:17:50 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; ; 21/10; ; 23/10; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; ; 9/4; ; 21/10; ; ; 2; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 13/5; 5/2; 23/10; ; 49/20; ; 11/4; 23/10; 9/4; 5/2; 5/2; 40/17; 67/25; ; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-29 02:16:25 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; ; 13/10; ; 5/4; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; ; ; 21/20; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; ; 21/10; ; 23/10; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; ; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 13/5; 5/2; 23/10; ; 49/20; ; 11/4; 23/10; 9/4; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-29 10:16:25 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; ; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; ; ; 21/20; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; ; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; ; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 5/2; 5/2; 23/10; ; 49/20; ; 5/2; 23/10; 9/4; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-29 14:16:30 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; ; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; ; ; 21/20; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; ; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; ; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 5/2; 5/2; 23/10; ; 49/20; ; 5/2; 23/10; 9/4; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-29 18:16:26 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 5/4; 13/10; 7/6; 15/13; ; 5/4; ; ; 21/20; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; 2; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; ; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 5/2; 5/2; 23/10; 5/2; 49/20; ; 5/2; 23/10; 9/4; 5/2; 5/2; 11/5; 67/25; 11/5; 5/2; ; 12/5; ; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-29 22:17:31 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; 5/4; ; 21/20; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; 2; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 5/2; 5/2; 23/10; 5/2; 49/20; ; 5/2; 23/10; 9/4; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-30 02:17:24 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; 5/4; ; 21/20; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; 2; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 5/2; 5/2; 23/10; 5/2; 49/20; ; 5/2; 23/10; 9/4; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-30 10:17:27 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; 5/4; ; 10/9; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; 2; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 5/2; 5/2; 23/10; 5/2; 49/20; ; 5/2; 23/10; 9/4; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-30 14:17:31 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; ; ; 6/5; 5/4; 6/5; 15/13; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; 5/4; ; 10/9; ; 
Draw; 12/5; 9/4; 21/10; ; ; 23/10; 11/5; 9/4; 9/4; 21/10; 2; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 21/10; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; ; ; 11/5; 13/5; 5/2; 5/2; 23/10; 5/2; 49/20; ; 5/2; 23/10; 23/10; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-30 18:17:35 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; 5/4; ; 6/5; 5/4; 6/5; 15/13; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 11/10; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; 5/4; ; 10/9; ; 
Draw; 12/5; 9/4; 21/10; 21/10; ; 23/10; 9/4; 9/4; 9/4; 21/10; 2; 21/10; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; 12/5; ; 11/5; 13/5; 5/2; 5/2; 23/10; 5/2; 49/20; ; 5/2; 23/10; 23/10; 5/2; 5/2; 40/17; 67/25; 11/5; 5/2; ; 23/10; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-09-30 22:17:09 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 6/5; 5/4; 5/4; ; 6/5; 5/4; 6/5; 15/13; 5/4; 5/4; 5/4; ; 6/5; 5/4; 6/5; 15/13; 15/13; 6/5; 13/10; 7/6; 15/13; ; 5/4; 5/4; ; 6/5; ; 
Draw; 12/5; 9/4; 21/10; 21/10; ; 23/10; 23/10; 9/4; 9/4; 21/10; 21/10; 43/20; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 12/5; 12/5; ; 11/5; 13/5; 5/2; 5/2; 23/10; 12/5; 49/20; ; 5/2; 23/10; 23/10; 12/5; 5/2; 40/17; 67/25; 11/5; 5/2; ; 23/10; 47/20; ; 9/4; ; 
META; english/premier-league/brighton-v-everton; 2017-10-01 02:17:13 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 23/20; 5/4; 5/4; ; 6/5; 6/5; 6/5; 15/13; 5/4; 5/4; 5/4; ; 6/5; 5/4; 6/5; 15/13; 15/13; 6/5; 13/10; 7/6; 15/13; ; 6/5; 5/4; ; 5/4; ; 
Draw; 12/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 9/4; 9/4; 21/10; 21/10; 43/20; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 13/5; 12/5; 12/5; ; 11/5; 11/4; 5/2; 5/2; 23/10; 12/5; 49/20; ; 5/2; 23/10; 23/10; 12/5; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; 47/20; ; 9/4; ; 
META; english/premier-league/brighton-v-everton; 2017-10-01 10:17:09 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 23/20; 5/4; 5/4; ; 6/5; 6/5; 6/5; 15/13; 6/5; 5/4; 5/4; ; 6/5; 5/4; 6/5; 15/13; 15/13; 6/5; 13/10; 7/6; 15/13; ; 6/5; 5/4; ; 5/4; ; 
Draw; 12/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 9/4; 9/4; 21/10; 21/10; 43/20; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 56/25; 9/4; 9/4; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 13/5; 12/5; 12/5; ; 11/5; 11/4; 5/2; 5/2; 12/5; 12/5; 49/20; ; 5/2; 23/10; 23/10; 12/5; 5/2; 40/17; 67/25; 11/5; 5/2; ; 12/5; 47/20; ; 9/4; ; 
META; english/premier-league/brighton-v-everton; 2017-10-01 14:17:10 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 23/20; 5/4; 5/4; ; 6/5; 6/5; 6/5; 15/13; 6/5; 5/4; 5/4; ; 6/5; 5/4; 6/5; 15/13; 15/13; 6/5; 129/100; ; 15/13; ; 5/4; 5/4; ; 5/4; ; 
Draw; 12/5; 11/5; 21/10; 21/10; ; 23/10; 9/4; 9/4; 9/4; 21/10; 21/10; 43/20; ; 9/4; 23/10; 21/10; 11/5; 9/4; 11/5; 57/25; ; 9/4; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 13/5; 12/5; 12/5; ; 11/5; 11/4; 5/2; 5/2; 12/5; 12/5; 49/20; ; 5/2; 23/10; 23/10; 12/5; 5/2; 40/17; 53/20; ; 5/2; ; 23/10; 47/20; ; 9/4; ; 
META; english/premier-league/brighton-v-everton; 2017-10-01 18:17:02 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 23/20; 5/4; 5/4; ; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 15/13; 6/5; 6/5; 13/10; ; 6/5; ; 5/4; 5/4; ; 5/4; ; 
Draw; 12/5; 11/5; 21/10; 21/10; ; 23/10; 11/5; 9/4; 11/5; 21/10; 21/10; 43/20; ; 9/4; 23/10; 21/10; 11/5; 11/5; 11/5; 58/25; ; 11/5; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 13/5; 12/5; 12/5; ; 11/5; 13/5; 5/2; 12/5; 23/10; 12/5; 12/5; ; 5/2; 23/10; 23/10; 12/5; 12/5; 40/17; 129/50; ; 12/5; ; 23/10; 47/20; ; 11/5; ; 
META; english/premier-league/brighton-v-everton; 2017-10-01 22:16:59 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 23/20; 13/10; 5/4; 5/4; 6/5; 13/10; 6/5; 6/5; 5/4; 5/4; 13/10; ; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 11/8; 7/6; 6/5; ; 13/10; 5/4; ; 5/4; ; 
Draw; 12/5; 11/5; 21/10; 21/10; 9/4; 23/10; 9/4; 23/10; 11/5; 21/10; 21/10; 43/20; ; 23/10; 23/10; 21/10; 11/5; 11/5; 11/5; 58/25; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 13/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 9/4; 12/5; 12/5; ; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 121/50; 11/5; 12/5; ; 11/5; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-10-02 02:16:57 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 5/4; 13/10; 5/4; 5/4; 6/5; 13/10; 13/10; 6/5; 5/4; 13/10; 13/10; ; 13/10; 5/4; 5/4; 6/5; 6/5; 5/4; 27/20; 7/6; 6/5; ; 13/10; 5/4; ; 5/4; ; 
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 9/4; 11/5; 11/5; 21/10; 2; 43/20; ; 11/5; 23/10; 21/10; 11/5; 11/5; 11/5; 47/20; 9/4; 11/5; ; 21/10; 11/5; ; 11/5; ; 
Brighton; 11/5; 12/5; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 9/4; 12/5; 12/5; ; 12/5; 23/10; 23/10; 23/10; 12/5; 9/4; 61/25; 11/5; 12/5; ; 11/5; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-10-02 10:16:58 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 6/5; 13/10; 5/4; 6/5; 5/4; 5/4; 13/10; ; 5/4; 5/4; 5/4; 6/5; 6/5; 5/4; 27/20; 13/11; 6/5; ; 13/10; 5/4; ; 5/4; ; 
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 11/5; 9/4; 11/5; 21/10; 21/10; 43/20; ; 9/4; 23/10; 21/10; 11/5; 11/5; 11/5; 47/20; 9/4; 11/5; ; 21/10; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 23/10; 12/5; 12/5; 11/5; 5/2; 12/5; 12/5; 9/4; 12/5; 47/20; ; 12/5; 23/10; 9/4; 23/10; 12/5; 23/10; 61/25; 28/13; 12/5; ; 11/5; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-10-02 14:16:59 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 13/10; 5/4; 13/10; ; 5/4; 5/4; 6/5; 6/5; 5/4; 33/25; 13/11; 6/5; ; 13/10; 5/4; ; 13/10; ; 
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 21/10; 21/10; 43/20; ; 9/4; 23/10; 2; 11/5; 11/5; 58/25; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 
Brighton; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; ; 12/5; 23/10; 9/4; 23/10; 23/10; 127/50; 28/13; 12/5; ; 5/2; 47/20; ; 21/10; ; 
META; english/premier-league/brighton-v-everton; 2017-10-02 18:16:58 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 13/10; 5/4; 13/10; ; 5/4; 5/4; 6/5; 6/5; 5/4; 33/25; 13/11; 6/5; ; 13/10; 5/4; ; 13/10; ; 13/10
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 21/10; 21/10; 21/10; ; 9/4; 23/10; 2; 11/5; 11/5; 58/25; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 9/4
Brighton; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; ; 12/5; 23/10; 9/4; 23/10; 23/10; 127/50; 28/13; 12/5; ; 5/2; 47/20; ; 21/10; ; 12/5
META; english/premier-league/brighton-v-everton; 2017-10-02 22:17:05 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 6/5; 13/10; 5/4; 13/10; ; 5/4; 5/4; 6/5; 6/5; 5/4; 33/25; 13/11; 6/5; ; 13/10; 5/4; ; 5/4; ; 13/10
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 21/10; 21/10; ; 9/4; 23/10; 2; 11/5; 11/5; 58/25; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 9/4
Brighton; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 12/5; 47/20; ; 12/5; 23/10; 9/4; 23/10; 23/10; 127/50; 28/13; 12/5; ; 5/2; 47/20; ; 21/10; ; 12/5
META; english/premier-league/brighton-v-everton; 2017-10-03 02:16:56 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; 13/10; ; 5/4; 13/10; 6/5; 6/5; 5/4; 33/25; 11/9; 5/4; ; 13/10; 5/4; ; 13/10; ; 11/8
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 2; 21/10; ; 9/4; 11/5; 2; 11/5; 11/5; 58/25; 9/4; 11/5; ; 11/5; 11/5; ; 11/5; ; 9/4
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 47/20; ; 12/5; 23/10; 9/4; 23/10; 11/5; 127/50; 21/10; 12/5; ; 5/2; 47/20; ; 23/10; ; 23/10
META; english/premier-league/brighton-v-everton; 2017-10-03 10:17:01 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 13/10; ; 5/4; 13/10; 6/5; 6/5; 5/4; 33/25; 11/9; ; ; 13/10; 5/4; ; 13/10; ; 11/8
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 2; 21/10; ; 9/4; 11/5; 2; 11/5; 11/5; 58/25; 9/4; ; ; 11/5; 11/5; ; 11/5; ; 9/4
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 47/20; ; 12/5; 23/10; 9/4; 23/10; 9/4; 127/50; 21/10; ; ; 5/2; 23/10; ; 23/10; ; 23/10
META; english/premier-league/brighton-v-everton; 2017-10-03 14:17:06 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 13/10; ; 5/4; 13/10; 6/5; 6/5; 5/4; 33/25; 11/9; 5/4; 13/10; 13/10; 5/4; ; 13/10; ; 11/8
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 2; 21/10; ; 9/4; 11/5; 2; 11/5; 28/13; 58/25; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; ; 9/4
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 47/20; ; 12/5; 23/10; 9/4; 23/10; 11/5; 127/50; 21/10; 12/5; 23/10; 5/2; 23/10; ; 23/10; ; 23/10
META; english/premier-league/brighton-v-everton; 2017-10-03 18:17:02 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 13/10; ; 5/4; 13/10; 6/5; 6/5; 13/10; 33/25; 11/9; 5/4; 13/10; 13/10; 5/4; ; 13/10; 13/10; 11/8
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 2; 21/10; ; 9/4; 11/5; 2; 11/5; 28/13; 58/25; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; 21/10; 9/4
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 47/20; ; 12/5; 23/10; 9/4; 23/10; 11/5; 127/50; 21/10; 12/5; 23/10; 5/2; 23/10; ; 23/10; 9/4; 23/10
META; english/premier-league/brighton-v-everton; 2017-10-03 22:17:02 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 13/10; ; 5/4; 13/10; 6/5; 6/5; 5/4; 33/25; 11/9; 5/4; 13/10; 13/10; 5/4; ; 13/10; 13/10; 11/8
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 2; 21/10; ; 9/4; 11/5; 2; 11/5; 28/13; 58/25; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; 21/10; 9/4
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 23/10; 47/20; ; 12/5; 23/10; 9/4; 23/10; 11/5; 127/50; 21/10; 12/5; 23/10; 5/2; 23/10; ; 23/10; 9/4; 23/10
META; english/premier-league/brighton-v-everton; 2017-10-04 02:16:58 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 13/10; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 13/10; ; 5/4; 13/10; 6/5; 6/5; 13/10; 33/25; 11/9; 5/4; 13/10; 13/10; 5/4; ; 13/10; 13/10; 11/8
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 21/10; 21/10; ; 9/4; 11/5; 21/10; 11/5; 28/13; 58/25; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; 21/10; 11/5
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 9/4; 47/20; ; 12/5; 23/10; 21/10; 23/10; 9/4; 127/50; 21/10; 12/5; 23/10; 5/2; 23/10; ; 23/10; 9/4; 12/5
META; english/premier-league/brighton-v-everton; 2017-10-04 10:17:06 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 6/5; 13/10; 23/17; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 27/20; ; 5/4; 13/10; 6/5; 6/5; 13/10; 33/25; 11/9; 5/4; 13/10; 13/10; 5/4; ; 13/10; ; 11/8
Draw; 12/5; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 21/10; 21/10; ; 9/4; 11/5; 21/10; 11/5; 28/13; 58/25; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; ; 11/5
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 11/5; 9/4; 23/10; ; 12/5; 23/10; 21/10; 23/10; 9/4; 127/50; 21/10; 12/5; 23/10; 5/2; 23/10; ; 23/10; ; 12/5
META; english/premier-league/brighton-v-everton; 2017-10-04 14:17:01 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 5/4; 13/10; 23/17; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 27/20; ; 5/4; 13/10; 5/4; 6/5; 13/10; 27/20; 11/9; 5/4; 13/10; 13/10; 5/4; ; 13/10; 5/4; 11/8
Draw; 23/10; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 21/10; 21/10; ; 9/4; 11/5; 2; 11/5; 28/13; 57/25; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; 2; 11/5
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 11/5; 9/4; 23/10; ; 12/5; 23/10; 21/10; 23/10; 9/4; 5/2; 21/10; 12/5; 23/10; 5/2; 23/10; ; 23/10; 19/10; 12/5
META; english/premier-league/brighton-v-everton; 2017-10-04 18:16:58 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 5/4; 13/10; 13/10; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 27/20; ; 5/4; 13/10; 5/4; 6/5; 13/10; 27/20; 23/18; 5/4; 13/10; 13/10; 5/4; ; 13/10; 5/4; 11/8
Draw; 23/10; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 21/10; 21/10; ; 9/4; 11/5; 2; 11/5; 28/13; 57/25; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; 2; 11/5
Brighton; 11/5; 23/10; 23/10; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 9/4; 23/10; ; 12/5; 23/10; 21/10; 23/10; 9/4; 5/2; 12/5; 12/5; 23/10; 5/2; 23/10; ; 23/10; 19/10; 12/5
META; english/premier-league/brighton-v-everton; 2017-10-04 22:17:01 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
Everton; 5/4; 13/10; 13/10; 5/4; 5/4; 5/4; 11/8; 5/4; 5/4; 13/10; 13/10; 27/20; ; 5/4; 13/10; 5/4; 6/5; 13/10; 139/100; 23/18; 5/4; 13/10; 11/8; 5/4; ; 13/10; 5/4; 11/8
Draw; 23/10; 21/10; 21/10; 21/10; 9/4; 23/10; 21/10; 9/4; 11/5; 2; 21/10; 21/10; ; 9/4; 11/5; 2; 11/5; 28/13; 113/50; 9/4; 11/5; 9/4; 11/5; 11/5; ; 11/5; 2; 11/5
Brighton; 11/5; 23/10; 9/4; 12/5; 12/5; 12/5; 11/5; 12/5; 12/5; 9/4; 9/4; 23/10; ; 12/5; 23/10; 21/10; 23/10; 9/4; 61/25; 12/5; 12/5; 23/10; 12/5; 23/10; ; 23/10; 19/10; 12/5
META; english/premier-league/brighton-v-everton; 2017-10-05 02:17:01 GMT+3; 2017-10-15 13:30; Nothing; Xlenovo
