META; english/premier-league/burnley-v-liverpool; 2017-12-20 18:17:17 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/premier-league/burnley-v-liverpool; 2017-12-20 22:17:23 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/premier-league/burnley-v-liverpool; 2017-12-21 02:17:15 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/premier-league/burnley-v-liverpool; 2017-12-21 10:17:18 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
META; english/premier-league/burnley-v-liverpool; 2017-12-21 14:17:25 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 40/85; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; 29/10; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Burnley; ; ; ; ; ; 5; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
META; english/premier-league/burnley-v-liverpool; 2017-12-21 18:17:19 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 40/85; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 29/10; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Burnley; ; ; ; ; ; 5; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/burnley-v-liverpool; 2017-12-21 22:17:19 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
Burnley; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
META; english/premier-league/burnley-v-liverpool; 2017-12-22 02:17:19 GMT+2; 2018-01-01 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 40/85; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; 29/10; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; 
