META; english/premier-league/huddersfield-v-man-city; 2017-10-30 02:17:56 GMT+3; 2017-11-26 16:00; Nothing; Xlenovo
Huddersfield; ; ; ; ; 9; ; ; 12; ; ; ; ; ; ; ; 10; 9; ; 13; ; ; 11; ; 12; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-05 22:17:33 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; ; ; 2/9; ; 2/7; ; ; 2/9; 2/9; 2/9; ; ; ; ; ; 2/9; 1/4; 3/14; 27/ 100; 3/14; 2/9; 1/4; 2/9; 1/5; 3/14; ; ; ; 
Draw; ; ; 11/2; ; 21/4; ; ; 5; 11/2; 11/2; ; ; ; ; ; 5; 5; 91/17; 27/5; 27/5; 27/5; 11/2; 11/2; 21/4; 27/5; ; ; ; 
Huddersfield; ; ; 12; ; 9; ; ; 12; 12; 12; ; ; ; ; ; 10; 9; 47/4; 13; 19/2; 23/2; 11; 14; 14; 12; ; ; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-06 02:17:34 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 2/11; ; 1/5; ; 2/7; ; ; 1/5; 2/9; 1/5; ; ; ; ; ; 1/5; 1/4; 2/9; 27/ 100; 3/14; 2/9; 1/5; 1/5; 1/5; 2/9; ; ; ; 
Draw; 6; ; 11/2; ; 21/4; ; ; 11/2; 11/2; 11/2; ; ; ; ; ; 11/2; 5; 91/17; 27/5; 27/5; 27/5; 6; 6; 21/4; 27/5; ; ; ; 
Huddersfield; 12; ; 14; ; 9; ; ; 14; 12; 14; ; ; ; ; ; 11; 9; 41/4; 13; 19/2; 23/2; 12; 16; 14; 41/4; ; ; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-06 10:17:29 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 2/11; ; 1/5; ; 2/7; ; ; 1/5; 2/9; 1/5; ; ; ; ; 2/9; 1/5; 1/4; 2/9; 1/4; 3/14; 2/9; 1/5; 1/5; 1/5; 2/9; ; ; ; 
Draw; 6; ; 11/2; ; 21/4; ; ; 6; 11/2; 11/2; ; ; ; ; 11/2; 11/2; 5; 27/5; 6; 27/5; 27/5; 6; 6; 21/4; 60/11; ; ; ; 
Huddersfield; 12; ; 14; ; 9; ; ; 16; 12; 14; ; ; ; ; 12; 11; 9; 21/2; 13; 19/2; 23/2; 12; 17; 14; 21/2; ; ; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-06 14:17:41 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; ; 1/5; ; 2/7; ; ; 1/5; 2/9; 1/5; ; ; ; ; 2/9; 2/11; 1/4; 3/14; 1/4; 3/14; 2/9; 1/5; 1/5; 1/5; ; ; 1/25; ; 
Draw; 6; ; 11/2; ; 21/4; ; ; 6; 11/2; 11/2; ; ; ; ; 11/2; 5; 5; 60/11; 6; 27/5; 27/5; 6; 6; 21/4; ; ; 1/100; ; 
Huddersfield; 14; ; 14; ; 9; ; ; 16; 12; 14; ; ; ; ; 12; 10; 9; 45/4; 13; 19/2; 23/2; 12; 17; 14; ; ; 1/25; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-06 18:17:31 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 1/5; ; 2/9; ; ; 1/5; 2/9; 1/5; ; ; ; ; 2/9; 1/6; 1/5; 2/11; 2/9; 3/14; 2/9; 1/5; 1/5; 1/5; 3/16; ; 1/25; ; 
Draw; 6; 6; 11/2; ; 6; ; ; 6; 11/2; 11/2; ; ; ; ; 11/2; 11/2; 11/2; 59/10; 32/5; 27/5; 27/5; 6; 6; 21/4; 113/ 19; ; 1/100; ; 
Huddersfield; 14; 16; 14; ; 12; ; ; 16; 12; 14; ; ; ; ; 12; 11; 11; 25/2; 15; 19/2; 23/2; 12; 17; 14; 25/2; ; 1/25; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-06 22:17:38 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 1/5; ; 2/9; ; ; 1/5; 2/9; 1/5; ; ; ; ; 2/9; 1/6; 1/5; 2/11; 2/9; 3/14; 2/9; 1/5; 1/5; 1/5; 3/16; ; 1/6; ; 
Draw; 6; 6; 11/2; ; 6; ; ; 6; 11/2; 11/2; ; ; ; ; 11/2; 11/2; 11/2; 59/10; 32/5; 27/5; 27/5; 6; 6; 21/4; 113/ 19; ; 23/10; ; 
Huddersfield; 14; 16; 14; ; 12; ; ; 16; 12; 14; ; ; ; ; 12; 12; 11; 25/2; 15; 19/2; 23/2; 12; 18; 14; 25/2; ; 1/25; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-07 02:17:30 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 1/5; ; 2/9; ; ; 1/5; 2/9; 1/5; ; ; ; ; 2/9; 1/6; 1/5; 2/11; 2/9; 3/14; 2/9; 1/5; 1/5; 1/5; 3/16; ; 1/6; ; 
Draw; 6; 6; 11/2; ; 6; ; ; 6; 11/2; 11/2; ; ; ; ; 11/2; 11/2; 11/2; 59/10; 32/5; 27/5; 27/5; 6; 6; 21/4; 113/ 19; ; 23/10; ; 
Huddersfield; 14; 16; 14; ; 12; ; ; 16; 12; 14; ; ; ; ; 12; 12; 11; 25/2; 15; 19/2; 23/2; 12; 18; 14; 25/2; ; 1/25; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-07 10:17:32 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 1/5; ; 2/9; ; ; 1/5; 2/9; 1/5; ; ; ; ; 2/9; 1/6; 1/5; 2/11; 2/9; 3/14; 2/9; 1/5; 1/5; 1/5; 3/16; ; 1/6; ; 
Draw; 6; 6; 11/2; ; 6; ; ; 6; 11/2; 11/2; ; ; ; ; 11/2; 11/2; 11/2; 59/10; 32/5; 27/5; 27/5; 6; 6; 21/4; 113/ 19; ; 23/10; ; 
Huddersfield; 14; 16; 14; ; 12; ; ; 16; 12; 14; ; ; ; ; 12; 12; 11; 25/2; 15; 19/2; 23/2; 12; 18; 14; 25/2; ; 1/4; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-07 14:17:37 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 1/5; 2/9; 2/9; ; ; 1/5; 2/9; 1/5; ; 1/5; ; ; 2/9; 2/11; 1/5; 2/11; 2/9; 2/11; 2/9; 1/5; 1/5; 1/5; 3/16; ; 1/6; ; 
Draw; 6; 6; 11/2; 5; 6; ; ; 6; 11/2; 11/2; ; 11/2; ; ; 11/2; 5; 11/2; 59/10; 32/5; 28/5; 27/5; 6; 6; 21/4; 113/ 19; ; 23/10; ; 
Huddersfield; 14; 16; 14; 12; 12; ; ; 16; 12; 14; ; 14; ; ; 12; 12; 11; 25/2; 15; 11; 23/2; 12; 18; 14; 25/2; ; 1/4; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-07 18:17:30 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 1/5; 2/9; 2/9; ; ; 1/5; 2/9; 1/5; ; 1/5; ; ; 2/9; 2/11; 1/5; 3/16; 2/9; 2/11; 2/9; 1/5; 1/5; 2/11; 2/11; ; 1/6; ; 
Draw; 6; 6; 11/2; 5; 6; ; ; 6; 11/2; 11/2; ; 11/2; ; ; 11/2; 5; 11/2; 76/13; 32/5; 28/5; 27/5; 6; 6; 11/2; 6; ; 23/10; ; 
Huddersfield; 14; 16; 14; 12; 12; ; ; 16; 12; 14; ; 14; ; ; 12; 12; 11; 25/2; 15; 11; 23/2; 12; 18; 16; 51/4; ; 23/5; ; 
META; english/premier-league/huddersfield-v-man-city; 2017-11-07 22:17:34 GMT+2; 2017-11-26 16:00; Nothing; Xlenovo
Man City; 1/6; 1/6; 1/5; 2/9; 2/9; 2/11; ; 1/5; 2/9; 1/5; ; 1/5; ; 1/5; 2/9; 2/11; 1/5; 3/16; 2/9; 2/11; 2/9; 1/5; 1/5; 2/11; 3/16; ; 1/6; ; 
Draw; 6; 6; 11/2; 5; 6; 6; ; 6; 11/2; 11/2; ; 11/2; ; 11/2; 11/2; 5; 11/2; 76/13; 32/5; 28/5; 27/5; 6; 6; 11/2; 113/ 19; ; 23/10; ; 
Huddersfield; 14; 16; 14; 12; 12; 15; ; 16; 12; 14; ; 14; ; 14; 12; 12; 11; 25/2; 15; 11; 23/2; 12; 18; 16; 25/2; ; 23/5; ; 
