META; english/premier-league/tottenham-v-everton; 2017-12-28 02:17:21 GMT+2; 2018-01-13 17:30; Nothing; Xlenovo
Tottenham; ; ; ; ; 33/ 100; ; 1/4; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; ; ; 
Draw; ; ; ; ; 47/10; ; 19/4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; 
Everton; ; ; ; ; 21/2; ; 11; 11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; 
META; english/premier-league/tottenham-v-everton; 2017-12-28 10:17:14 GMT+2; 2018-01-13 17:30; Nothing; Xlenovo
Tottenham; ; ; ; ; 33/ 100; ; 1/4; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; ; ; ; 
Draw; ; ; ; ; 47/10; ; 19/4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; ; 
Everton; ; ; ; ; 21/2; ; 11; 11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12; ; ; ; ; 
META; english/premier-league/tottenham-v-everton; 2017-12-28 14:17:13 GMT+2; 2018-01-13 17:30; Nothing; Xlenovo
Tottenham; ; ; ; ; 33/ 100; ; 2/7; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 1/4; ; ; ; ; 
Draw; ; ; ; ; 47/10; ; 19/4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; 9/2; ; ; ; ; 
Everton; ; ; ; ; 21/2; ; 11; 11; ; ; ; ; ; ; ; ; ; ; ; ; ; 10; ; 12; ; ; ; ; 
META; english/premier-league/tottenham-v-everton; 2017-12-28 18:17:11 GMT+2; 2018-01-13 17:30; Nothing; Xlenovo
Tottenham; ; ; ; ; 33/ 100; ; 2/7; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 1/4; ; ; ; ; 
Draw; ; ; ; ; 47/10; ; 19/4; 9/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/4; ; 9/2; ; ; ; ; 
Everton; ; ; ; ; 21/2; ; 11; 11; ; ; ; ; ; ; ; ; ; ; ; ; ; 10; ; 12; ; ; ; ; 
META; english/premier-league/tottenham-v-everton; 2017-12-28 22:17:14 GMT+2; 2018-01-13 17:30; Nothing; Xlenovo
Tottenham; ; ; ; ; 33/ 100; 2/7; 2/7; 2/9; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 1/4; ; ; 1/25; ; 
