META; english/premier-league/liverpool-v-man-city; 2017-12-28 02:17:26 GMT+2; 2018-01-14 16:00; Nothing; Xlenovo
Man City; ; ; ; ; 6/5; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; ; 
Liverpool; ; ; ; ; 127/ 50; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 47/20; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 
META; english/premier-league/liverpool-v-man-city; 2017-12-28 10:17:19 GMT+2; 2018-01-14 16:00; Nothing; Xlenovo
Man City; ; ; ; ; 6/5; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; ; 
Liverpool; ; ; ; ; 127/ 50; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 47/20; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 
META; english/premier-league/liverpool-v-man-city; 2017-12-28 14:17:18 GMT+2; 2018-01-14 16:00; Nothing; Xlenovo
Man City; ; ; ; ; 6/5; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; 23/20; ; ; ; ; 
Liverpool; ; ; ; ; 127/ 50; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; 47/20; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 49/20; ; ; ; ; 
META; english/premier-league/liverpool-v-man-city; 2017-12-28 18:17:16 GMT+2; 2018-01-14 16:00; Nothing; Xlenovo
Man City; ; ; ; ; 6/5; ; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; 23/20; ; ; ; ; 
Liverpool; ; ; ; ; 127/ 50; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; 47/20; ; ; ; ; 
Draw; ; ; ; ; 13/5; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 49/20; ; ; ; ; 
META; english/premier-league/liverpool-v-man-city; 2017-12-28 22:17:19 GMT+2; 2018-01-14 16:00; Nothing; Xlenovo
Man City; ; ; ; ; 6/5; 6/5; ; 11/10; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/10; ; 23/20; ; ; 1/25; ; 
Draw; ; ; ; ; 13/5; 13/5; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/2; ; 49/20; ; ; 1/50; ; 
Liverpool; ; ; ; ; 127/ 50; 13/5; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; 47/20; ; ; 1/25; ; 
META; english/premier-league/liverpool-v-man-city; 2017-12-29 02:17:16 GMT+2; 2018-01-14 16:00; Nothing; Xlenovo
