META; english/premier-league/brighton-v-newcastle; 2017-08-23 22:20:44 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-26 14:23:02 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-26 18:23:30 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-26 22:22:32 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-27 02:23:23 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-27 10:23:22 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-27 14:23:30 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-27 18:23:18 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; 7/5; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; 11/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; ; ; ; 9/4; ; ; ; ; 2; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-27 22:24:02 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; 7/5; ; ; 6/4; ; ; ; ; 7/5; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; ; ; ; 11/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; 19/10; ; ; 9/4; ; ; ; ; 2; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-28 02:23:02 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; 7/5; ; ; 6/4; ; ; ; ; 7/5; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; ; ; ; 11/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; 19/10; ; ; 9/4; ; ; ; ; 2; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-28 10:22:57 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; ; 7/5; ; ; 6/4; ; ; ; ; 7/5; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; ; 11/5; ; ; 9/4; ; ; ; ; 11/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; ; 19/10; ; ; 9/4; ; ; ; ; 2; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-28 14:23:22 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; ; ; ; 7/5; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; ; ; ; 21/10; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; ; ; ; 11/5; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-28 18:23:19 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 7/5; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 21/10; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 11/5; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-28 22:22:13 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 7/5; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 21/10; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 11/5; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-29 02:21:35 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 7/5; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 21/10; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 11/5; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-29 10:21:25 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 7/5; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 21/10; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 11/5; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-29 14:21:49 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 7/5; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 21/10; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 11/5; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-29 18:22:10 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-29 22:22:11 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-30 02:19:20 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-30 14:21:03 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-30 18:20:53 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-30 22:20:26 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-31 02:19:50 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-31 10:19:28 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-31 14:19:55 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-31 18:31:21 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; ; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; ; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; ; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-08-31 22:19:27 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-01 02:18:57 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-01 10:19:07 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-01 14:19:16 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; ; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; ; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; ; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-01 18:19:19 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-01 22:19:01 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-02 02:18:55 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-02 10:18:52 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-02 14:19:04 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 11/8; ; ; ; ; 7/5; ; ; 13/10; 7/5; ; ; 6/4; ; ; ; 7/5; 7/5; ; ; ; 
Newcastle; ; ; ; ; ; ; ; 19/10; ; ; ; ; 2; ; ; 37/19; 19/10; ; ; 9/4; ; ; ; 2; 2; ; ; ; 
Draw; ; ; ; ; ; ; ; 11/5; ; ; ; ; 11/5; ; ; 39/19; 11/5; ; ; 9/4; ; ; ; 23/10; 11/5; ; ; ; 
META; english/premier-league/brighton-v-newcastle; 2017-09-02 18:18:54 GMT+3; 2017-09-24 16:00; Nothing; Xlenovo
