META; english/premier-league/burnley-v-arsenal; 2017-10-30 02:17:54 GMT+3; 2017-11-26 14:00; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 3; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 5; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-03 10:16:57 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 8/13; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 3; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 5; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-03 14:18:01 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 8/13; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 3; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 5; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-03 18:18:05 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-03 22:18:09 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-04 02:18:06 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-04 10:18:10 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-04 14:18:19 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-04 18:18:02 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-04 22:17:45 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-05 02:17:46 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-05 10:17:45 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 13/20; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; 16/5; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 31/10; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; 21/4; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 51/10; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-05 14:17:43 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 63/ 100; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; 16/5; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 63/20; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; 21/4; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 26/5; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-05 18:17:58 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 8/15; ; ; ; ; ; ; ; 4/7; 8/15; ; 63/ 100; ; ; 4/7; ; 11/20; ; ; ; ; 
Draw; ; ; ; ; 16/5; ; ; 16/5; ; ; ; ; ; ; ; 14/5; 3; ; 63/20; ; ; 3; ; 59/20; ; ; ; ; 
Burnley; ; ; ; ; 21/4; ; ; 5; ; ; ; ; ; ; ; 9/2; 5; ; 26/5; ; ; 21/4; ; 21/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-05 22:17:31 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; ; ; ; ; ; ; ; 4/7; 3/5; ; ; ; ; ; ; 4/7; 8/15; 10/17; 63/ 100; 3/5; 3/5; 4/7; 13/20; 4/7; 11/18; ; ; ; 
Draw; ; ; ; ; 16/5; ; ; 3; 3; ; ; ; ; ; ; 14/5; 3; 56/19; 63/20; 41/13; 3; 3; 31/10; 3; 3; ; ; ; 
Burnley; ; ; ; ; 21/4; ; ; 9/2; 9/2; ; ; ; ; ; ; 9/2; 5; 49/11; 26/5; 37/10; 22/5; 9/2; 19/4; 19/4; 9/2; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-06 02:17:32 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; ; ; ; ; ; ; 4/7; 3/5; ; ; ; ; ; ; 8/13; 8/15; 11/17; 63/ 100; 3/5; 3/5; 8/13; 13/20; 8/13; 4/6; ; ; ; 
Draw; 3; ; ; ; 16/5; ; ; 3; 3; ; ; ; ; ; ; 14/5; 3; 29/10; 63/20; 41/13; 3; 3; 31/10; 3; 56/19; ; ; ; 
Burnley; 9/2; ; ; ; 21/4; ; ; 9/2; 9/2; ; ; ; ; ; ; 4; 5; 75/19; 26/5; 37/10; 22/5; 4; 9/2; 17/4; 4; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-06 10:17:27 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; ; ; ; ; ; ; 4/7; 3/5; ; ; ; ; ; 4/6; 8/13; 8/15; 11/17; 63/ 100; 3/5; 3/5; 8/13; 13/20; 8/13; ; ; ; ; 
Draw; 3; ; ; ; 16/5; ; ; 3; 3; ; ; ; ; ; 3; 14/5; 3; 56/19; 63/20; 41/13; 3; 3; 31/10; 3; ; ; ; ; 
Burnley; 9/2; ; ; ; 21/4; ; ; 9/2; 9/2; ; ; ; ; ; 4; 4; 5; 4; 26/5; 37/10; 22/5; 4; 9/2; 17/4; ; ; ; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-06 14:17:38 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; ; ; ; ; ; ; 4/7; 3/5; ; ; ; ; ; 8/13; 4/7; 8/15; 8/13; 63/ 100; 3/5; 3/5; 8/13; 13/20; 8/13; ; ; 1/25; ; 
Draw; 3; ; ; ; 16/5; ; ; 3; 3; ; ; ; ; ; 16/5; 14/5; 3; 29/10; 63/20; 41/13; 3; 3; 31/10; 3; ; ; 1/100; ; 
Burnley; 9/2; ; ; ; 21/4; ; ; 9/2; 9/2; ; ; ; ; ; 17/4; 15/4; 5; 17/4; 26/5; 37/10; 22/5; 4; 9/2; 17/4; ; ; 1/25; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-06 18:17:29 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; 4/7; ; ; ; ; ; 4/7; 3/5; ; ; ; ; ; 8/13; 4/7; 4/7; 11/18; 67/ 100; 3/5; 3/5; 8/13; 13/20; 8/13; 8/13; ; 1/4; ; 
Draw; 3; 3; ; ; 16/5; ; ; 3; 3; ; ; ; ; ; 16/5; 14/5; 3; 3; 63/20; 41/13; 3; 3; 31/10; 3; 58/19; ; 1/100; ; 
Burnley; 9/2; 9/2; ; ; 19/4; ; ; 9/2; 9/2; ; ; ; ; ; 17/4; 15/4; 22/5; 54/13; 47/10; 37/10; 22/5; 4; 9/2; 17/4; 21/5; ; 1/20; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-06 22:17:36 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; 4/7; ; ; ; ; ; 8/13; 3/5; ; ; ; ; ; 8/13; 4/7; 4/7; 8/13; 67/ 100; 3/5; 3/5; 8/13; 13/20; 8/13; 8/13; ; 2/7; ; 
Draw; 3; 3; ; ; 16/5; ; ; 16/5; 3; ; ; ; ; ; 16/5; 14/5; 3; 3; 63/20; 41/13; 3; 3; 31/10; 3; 3; ; 19/10; ; 
Burnley; 9/2; 9/2; ; ; 19/4; ; ; 9/2; 9/2; ; ; ; ; ; 17/4; 15/4; 22/5; 41/10; 47/10; 37/10; 22/5; 4; 9/2; 17/4; 41/10; ; 1/20; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-07 02:17:27 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; 4/7; ; ; ; ; ; 8/13; 3/5; ; ; ; ; ; 8/13; 4/7; 4/7; 8/13; 67/ 100; 3/5; 3/5; 8/13; 13/20; 8/13; 8/13; ; 2/7; ; 
Draw; 3; 3; ; ; 16/5; ; ; 16/5; 3; ; ; ; ; ; 16/5; 14/5; 3; 3; 63/20; 41/13; 3; 3; 31/10; 3; 3; ; 19/10; ; 
Burnley; 9/2; 9/2; ; ; 19/4; ; ; 9/2; 9/2; ; ; ; ; ; 17/4; 15/4; 22/5; 41/10; 47/10; 37/10; 22/5; 4; 9/2; 17/4; 41/10; ; 1/20; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-07 10:17:29 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; 4/7; ; ; ; ; ; 8/13; 3/5; ; ; ; ; ; 8/13; 4/7; 4/7; 8/13; 67/ 100; 3/5; 3/5; 8/13; 13/20; 8/13; 8/13; ; 2/7; ; 
Draw; 3; 3; ; ; 16/5; ; ; 16/5; 3; ; ; ; ; ; 16/5; 14/5; 3; 3; 63/20; 41/13; 3; 3; 31/10; 3; 3; ; 19/10; ; 
Burnley; 9/2; 9/2; ; ; 19/4; ; ; 9/2; 9/2; ; ; ; ; ; 17/4; 15/4; 22/5; 41/10; 47/10; 37/10; 22/5; 4; 9/2; 17/4; 41/10; ; 1/20; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-07 14:17:35 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; 4/7; ; 4/6; ; ; ; 8/13; 3/5; ; ; 8/13; ; ; 8/13; 4/7; 4/7; 8/13; 67/ 100; 5/8; 3/5; 8/13; 13/20; 8/13; 8/13; ; 2/7; ; 
Draw; 3; 3; ; 3; 16/5; ; ; 16/5; 3; ; ; 3; ; ; 16/5; 14/5; 3; 3; 63/20; 58/19; 3; 3; 3; 3; 3; ; 19/10; ; 
Burnley; 9/2; 9/2; ; 19/5; 19/4; ; ; 9/2; 9/2; ; ; 4; ; ; 17/4; 15/4; 22/5; 41/10; 47/10; 7/2; 22/5; 4; 19/4; 17/4; 41/10; ; 1/20; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-07 18:17:28 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; 4/7; ; 4/6; ; ; ; 8/13; 3/5; ; ; 8/13; ; ; 8/13; 4/7; 4/7; 8/13; 67/ 100; 5/8; 3/5; 8/13; 13/20; 8/13; 8/13; ; 2/7; ; 
Draw; 3; 3; ; 3; 16/5; ; ; 16/5; 3; ; ; 3; ; ; 16/5; 14/5; 3; 3; 63/20; 58/19; 3; 3; 3; 3; 3; ; 19/10; ; 
Burnley; 9/2; 9/2; ; 19/5; 19/4; ; ; 9/2; 9/2; ; ; 4; ; ; 17/4; 15/4; 22/5; 41/10; 47/10; 7/2; 22/5; 4; 19/4; 17/4; 41/10; ; 1/20; ; 
META; english/premier-league/burnley-v-arsenal; 2017-11-07 22:17:32 GMT+2; 2017-11-26 14:00; Nothing; Xlenovo
Arsenal; 4/7; 4/7; ; 4/6; ; 8/13; ; 8/13; 3/5; ; ; 8/13; ; 13/20; 8/13; 4/7; 4/7; 8/13; 67/ 100; 5/8; 3/5; 8/13; 13/20; 8/13; 8/13; ; 2/7; ; 
