META; english/premier-league/man-city-v-brighton; 2018-05-02 18:16:01 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Brighton; 16; 28; 20; 22; 18; 18; 28; 25; 22; 28; 20; 22; 39/2; 20; 31/2; 17; 28; 79/4; 22
META; english/premier-league/man-city-v-brighton; 2018-05-05 14:15:59 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/9; 1/8; 1/12; 1/16; 1/8; 1/10; 1/8; 1/9; 1/9; 1/8; 1/9; 1/8; 1/9; 1/11; 1/8; 2/17; 1/8; 1/8
Draw; 15/2; 17/2; 9; 11; 10; 8; 15/2; 15/2; 8; 17/2; 15/2; 15/2; 69/10; 7; 15/2; 38/5; ; ; 
Brighton; 16; 28; 20; 22; 18; 18; 28; 25; 22; 28; 20; 22; 39/2; 20; 31/2; 17; 28; 79/4; 23
META; english/premier-league/man-city-v-brighton; 2018-05-05 18:15:52 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/9; 1/9; 1/8; 1/12; 1/16; 1/8; 1/10; 1/8; 1/9; 1/9; 1/8; 1/9; 1/8; 1/9; 1/11; 1/8; 2/17; 1/8; 2/15
Draw; 15/2; 8; 17/2; 9; 11; 10; 8; 15/2; 15/2; 8; 17/2; 15/2; 15/2; 69/10; 7; 15/2; 38/5; ; ; 
Brighton; 16; 20; 28; 20; 22; 18; 18; 28; 25; 22; 28; 20; 22; 39/2; 20; 31/2; 17; 28; 79/4; 23
META; english/premier-league/man-city-v-brighton; 2018-05-05 22:15:31 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/11; 1/12; 1/12; 1/16; 1/8; 1/10; 1/8; 1/10; 1/11; 1/9; 1/9; 1/8; 1/9; 1/14; 1/8; 1/9; 1/8; 1/8; ; 
Draw; 15/2; 15/2; 9; 10; 19/2; 11; 10; 9; 8; 17/2; 8; 31/4; 15/2; 79/10; 7; 19/2; 8; 38/5; ; ; 
Brighton; 16; 22; 33; 22; 23; 22; 18; 18; 33; 25; 25; 30; 25; 25; 21; 20; 18; 17; 30; 85/4; 23
META; english/premier-league/man-city-v-brighton; 2018-05-06 02:15:30 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/11; 1/12; 3/25; 1/12; 1/16; 1/8; 1/10; 1/8; 1/10; 1/9; 1/8; 1/9; 1/8; 1/9; 1/14; 1/8; 1/9; 1/8; 1/8; 
Draw; 15/2; 15/2; 9; 10; 37/4; 11; 10; 9; 8; 15/2; 8; 31/4; 15/2; 79/10; 7; 19/2; 8; 38/5; ; ; 
Brighton; 16; 22; 33; 22; 21; 22; 18; 18; 33; 25; 25; 25; 20; 25; 21; 20; 18; 17; 30; 85/4; 23
META; english/premier-league/man-city-v-brighton; 2018-05-06 10:15:30 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/10; 1/12; 3/25; 1/12; 1/16; 1/8; 1/10; 1/8; 1/10; 1/10; 1/8; 1/9; 2/17; 1/9; 1/14; 1/8; 1/9; 1/8; 1/8; 
Draw; 15/2; 15/2; 17/2; 10; 37/4; 11; 10; 9; 8; 8; 8; 15/2; 79/10; 7; 19/2; 33/4; 38/5; ; ; ; 
Brighton; 16; 22; 33; 22; 21; 22; 18; 18; 33; 20; 22; 28; 20; 25; 87/4; 20; 18; 17; 30; 22; 23
META; english/premier-league/man-city-v-brighton; 2018-05-06 14:15:31 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/10; 1/12; 3/25; 1/10; 1/12; 1/8; 1/10; 1/8; 1/10; 1/9; 1/8; 1/9; 1/8; 1/9; 1/14; 1/8; 1/9; 1/8; 2/15; 
Draw; 15/2; 15/2; 17/2; 10; 37/4; 11; 10; 9; 8; 8; 8; 15/2; 79/10; 7; 19/2; 8; ; ; ; ; 
Brighton; 16; 22; 33; 22; 21; 25; 22; 18; 33; 20; 22; 28; 20; 25; 87/4; 20; 18; 17; 30; 22; 23
META; english/premier-league/man-city-v-brighton; 2018-05-06 18:15:27 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/10; 1/12; 3/25; 1/10; 1/10; 1/12; 1/8; 1/10; 1/8; 1/10; 1/12; 1/9; 1/8; 1/9; 1/8; 1/9; 1/14; 1/8; 1/9; 1/8; 2/15; 
Draw; 15/2; 15/2; 17/2; 10; 37/4; 11; 10; 9; 8; 8; 9; 15/2; 79/10; 7; 19/2; 8; 17/2; ; ; ; ; ; 
Brighton; 16; 22; 33; 22; 21; 25; 20; 22; 18; 33; 20; 22; 25; 28; 20; 25; 87/4; 20; 18; 17; 30; 22; 23
META; english/premier-league/man-city-v-brighton; 2018-05-06 22:15:19 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/8; 1/9; 1/12; 1/8; 1/9; 1/11; 1/10; 2/17; 1/9; 1/9; 1/8; 1/10; 1/9; 1/8; 1/9; 1/8; 1/9; 1/14; 2/17; 1/9; 1/8; 2/15; 1/12
Draw; 15/2; 7; 10; 9; 17/2; 8; 17/2; 7; 8; 17/2; 8; 15/2; 79/10; 8; 19/2; 33/4; 19/2; 41/5; ; ; ; ; ; 
Brighton; 16; 20; 28; 22; 20; 25; 20; 22; 20; 28; 28; 20; 20; 25; 20; 22; 39/2; 20; 18; 19; 30; 79/4; 28; 24
META; english/premier-league/man-city-v-brighton; 2018-05-07 02:15:19 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/8; 1/9; 1/12; 3/25; 1/9; 1/9; 1/10; 2/17; 1/9; 1/9; 1/9; 1/9; 1/9; 1/8; 1/9; 1/9; 1/9; 2/17; 2/17; 1/8; 2/17; 1/9; 2/15; 1/12; 1/8
Draw; 15/2; 7; 10; 44/5; 9; 17/2; 8; 8; 15/2; 8; 15/2; 8; 17/2; 17/2; 15/2; 87/10; 8; 10; 35/4; 8; 19/2; 41/5; 36/5; ; ; 
Brighton; 16; 20; 28; 22; 23; 25; 18; 22; 20; 28; 25; 22; 20; 25; 20; 25; 23; 20; 20; 19; 20; 93/4; 18; 25; 21; 88/5
META; english/premier-league/man-city-v-brighton; 2018-05-07 10:15:20 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/9; 1/8; 1/9; 1/12; 3/25; 1/9; 1/11; 1/12; 2/17; 1/8; 1/8; 1/8; 1/8; 1/8; 1/8; 1/9; 1/9; 1/9; 2/17; 2/17; 1/8; 1/9; 1/9; 2/15; 1/7; 1/8
Draw; 10; 8; 10; 19/2; 9; 17/2; 17/2; 8; 15/2; 8; 15/2; 9; 17/2; 35/4; 15/2; 87/10; 17/2; 19/2; 9; 19/2; 46/5; 34/5; ; ; ; 
Brighton; 26; 20; 25; 22; 22; 30; 20; 25; 22; 25; 25; 20; 20; 22; 25; 25; 97/4; 20; 20; 20; 20; 49/2; 18; 25; 24; 83/5
META; english/premier-league/man-city-v-brighton; 2018-05-07 14:15:19 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/9; 1/8; 1/8; 1/8; 3/25; 1/9; 1/10; 1/12; 1/8; 1/8; 1/8; 1/9; 1/10; 1/8; 1/7; 1/9; 1/9; 1/9; 2/17; 1/9; 1/8; 1/9; 1/9; 2/15; 1/7; 1/7; 1/7
Draw; 10; 8; 87/10; 10; 9; 8; 15/2; 9; 15/2; 8; 35/4; 15/2; 87/10; 17/2; 19/2; 35/4; 8; 19/2; 46/5; 48/5; 49/5; ; ; ; ; ; 
Brighton; 26; 20; 25; 20; 24; 25; 20; 20; 25; 25; 25; 22; 22; 22; 22; 20; 101/4; 20; 20; 24; 20; 51/2; 20; 25; 24; 25; 26
META; english/premier-league/man-city-v-brighton; 2018-05-07 18:15:19 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/9; 1/8; 1/8; 1/8; 1/8; 1/9; 1/10; 1/12; 1/8; 1/8; 1/8; 1/8; 1/8; 1/8; 1/7; 1/9; 1/9; 1/8; 1/8; 1/9; 1/8; 1/9; 1/8; 2/15; 1/7; 1/7; 1/7
Draw; 10; 8; 17/2; 10; 9; 8; 7; 15/2; 15/2; 8; 17/2; 31/4; 17/2; 17/2; 19/2; 35/4; 8; 19/2; 46/5; 48/5; 49/5; ; ; ; ; ; 
Brighton; 26; 20; 25; 20; 23; 25; 20; 20; 24; 25; 25; 22; 18; 25; 22; 20; 101/4; 20; 20; 24; 20; 51/2; 20; 25; 24; 25; 24
META; english/premier-league/man-city-v-brighton; 2018-05-07 22:15:19 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/9; 1/8; 1/8; 1/8; 13/00; 1/9; 1/10; 1/12; 1/8; 1/8; 1/8; 1/8; 1/8; 1/8; 2/13; 1/9; 1/9; 1/8; 1/7; 2/17; 1/8; 1/9; 1/8; 2/15; 2/15; 1/7; 1/7
Draw; 10; 15/2; 9; 83/10; 10; 9; 15/2; 9; 15/2; 15/2; 8; 17/2; 31/4; 8; 17/2; 19/2; 35/4; 8; 19/2; 46/5; 48/5; 49/5; ; ; ; ; 
Brighton; 26; 20; 22; 20; 22; 25; 20; 20; 24; 22; 25; 20; 18; 22; 18; 20; 99/4; 20; 37/2; 22; 20; 25; 20; 24; 24; 25; 24
META; english/premier-league/man-city-v-brighton; 2018-05-08 02:15:19 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/9; 1/7; 1/8; 1/8; 13/00; 1/9; 1/10; 1/12; 1/8; 2/15; 1/8; 1/8; 2/15; 1/7; 2/13; 1/9; 1/9; 1/8; 1/7; 2/17; 1/7; 1/9; 1/8; 2/15; 2/15; 1/7; 1/7
Draw; 10; 13/2; 15/2; 9; 83/10; 10; 9; 15/2; 9; 7; 15/2; 8; 15/2; 17/2; 31/4; 8; 17/2; 9; 35/4; 8; 8; 46/5; 46/5; ; ; ; 
Brighton; 26; 18; 22; 20; 22; 25; 20; 20; 24; 22; 25; 20; 18; 22; 18; 20; 99/4; 20; 37/2; 22; 20; 25; 20; 24; 20; 24; 26
META; english/premier-league/man-city-v-brighton; 2018-05-08 10:15:20 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/7; 2/15; 1/8; 13/00; 1/9; 1/10; 1/12; 1/8; 2/15; 1/8; 1/8; 2/15; 1/7; 2/13; 1/9; 1/9; 1/8; 1/7; 2/17; 1/7; 1/9; 1/8; 2/15; 2/15; 2/13; 1/7
Draw; 9; 13/2; 15/2; 9; 83/10; 10; 9; 15/2; 9; 7; 15/2; 8; 15/2; 17/2; 31/4; 8; 17/2; 9; 17/2; 8; 39/5; 38/5; 46/5; ; ; ; 
Brighton; 26; 16; 22; 20; 22; 25; 20; 20; 24; 22; 25; 20; 18; 22; 18; 20; 99/4; 20; 37/2; 22; 20; 25; 20; 24; 20; 19; 26
META; english/premier-league/man-city-v-brighton; 2018-05-08 14:15:20 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/7; 1/8; 1/8; 1/9; 1/10; 1/12; 1/8; 2/15; 1/8; 1/7; 2/15; 1/7; 1/7; 1/9; 1/9; 1/8; 1/7; 2/17; 1/7; 1/9; 1/8; 2/15; 1/7; 1/7; 1/7; 
Draw; 9; 13/2; 15/2; 9; 81/10; 10; 9; 15/2; 9; 7; 15/2; 8; 15/2; 17/2; 31/4; 8; 17/2; 9; 17/2; 8; 19/2; 46/5; 48/5; 49/5; ; ; 
Brighton; 26; 16; 22; 20; 22; 25; 20; 20; 24; 22; 25; 18; 18; 22; 20; 20; 99/4; 20; 37/2; 22; 20; 25; 20; 25; 25; 25; 26
META; english/premier-league/man-city-v-brighton; 2018-05-08 18:15:20 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/8; 1/8; 1/8; 1/8; 1/8; 1/10; 1/10; 1/8; 1/8; 1/8; 1/8; 1/8; 1/8; 2/15; 1/9; 1/9; 2/17; 1/8; 2/17; 2/15; 1/9; 1/8; 2/15; 1/7; 2/13; 1/7
Draw; 9; 15/2; 8; 17/2; 19/2; 9; 17/2; 9; 9; 8; 9; 35/4; 33/4; 43/5; 17/2; 19/2; 35/4; 17/2; 19/2; 46/5; 48/5; 49/5; ; ; ; ; 
Brighton; 26; 18; 22; 20; 23; 25; 20; 20; 24; 25; 25; 22; 18; 25; 20; 20; 25; 19; 18; 22; 20; 101/4; 20; 25; 25; 25; 26
META; english/premier-league/man-city-v-brighton; 2018-05-08 22:15:19 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/8; 1/8; 1/8; 1/8; 1/8; 1/10; 1/10; 1/8; 1/8; 1/8; 1/8; 1/8; 1/7; 2/15; 1/9; 2/17; 2/17; 1/8; 2/17; 2/15; 2/17; 1/8; 2/15; 1/7; 2/13; 1/7
Draw; 9; 15/2; 8; 9; 19/2; 9; 17/2; 9; 9; 8; 15/2; 9; 35/4; 33/4; 43/5; 17/2; 19/2; 35/4; 17/2; 19/2; 46/5; 48/5; 49/5; ; ; ; 
Brighton; 26; 18; 22; 20; 20; 25; 20; 20; 24; 22; 25; 22; 18; 22; 20; 20; 87/4; 19; 18; 22; 20; 22; 16; 25; 25; 26; 26
META; english/premier-league/man-city-v-brighton; 2018-05-09 02:15:15 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/8; 1/7; 2/15; 1/8; 1/8; 1/8; 1/10; 1/8; 2/15; 1/8; 2/13; 2/15; 1/7; 2/13; 1/9; 1/8; 2/17; 1/8; 2/17; 1/7; 1/8; 1/8; 1/7; 1/7; 2/13; 2/13; 
Draw; 9; 15/2; 9; 43/5; 19/2; 9; 17/2; 9; 15/2; 9; 15/2; 15/2; 15/2; 8; 33/4; 33/4; 43/5; 17/2; 9; 33/4; 17/2; 9; 44/5; 9; 46/5; ; 
Brighton; 25; 16; 20; 20; 19; 25; 18; 20; 24; 20; 25; 18; 16; 22; 18; 18; 75/4; 19; 18; 22; 20; 19; 16; 24; 22; 25; 24
META; english/premier-league/man-city-v-brighton; 2018-05-09 10:15:16 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/7; 1/7; 2/15; 1/8; 7/50; 1/8; 1/8; 1/10; 1/8; 2/15; 1/8; 1/7; 2/15; 1/7; 1/6; 1/9; 1/7; 2/17; 1/7; 2/17; 1/7; 1/7; 1/7; 1/7; 1/7; 2/13; 2/13
Draw; 8; 15/2; 9; 19/2; 17/2; 17/2; 9; 15/2; 9; 15/2; 7; 15/2; 8; 15/2; 15/2; 33/4; 79/10; 17/2; 9; 31/4; 15/2; 17/2; 42/5; 38/5; 44/5; ; 
Brighton; 22; 16; 20; 20; 20; 25; 18; 20; 24; 20; 25; 20; 18; 20; 16; 18; 79/4; 19; 18; 22; 20; 20; 16; 25; 25; 19; 26
META; english/premier-league/man-city-v-brighton; 2018-05-09 14:15:17 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/7; 1/7; 1/8; 1/7; 13/00; 1/7; 1/8; 1/9; 1/8; 1/8; 1/8; 1/8; 1/8; 1/7; 1/6; 1/9; 1/8; 2/17; 1/8; 2/17; 1/7; 1/8; 1/8; 2/13; 1/6; 1/6; 1/6
Draw; 8; 8; 15/2; 83/10; 9; 17/2; 17/2; 9; 9; 15/2; 15/2; 8; 8; 33/4; 83/10; 17/2; 9; 8; 17/2; 44/5; 43/5; 44/5; ; ; ; ; 
Brighton; 22; 16; 22; 20; 22; 22; 18; 19; 24; 22; 25; 22; 18; 20; 16; 22; 83/4; 19; 19; 22; 20; 83/4; 16; 23; 24; 25; 24
META; english/premier-league/man-city-v-brighton; 2018-05-09 18:15:16 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/7; 1/7; 2/15; 1/7; 1/7; 1/8; 1/9; 1/8; 2/15; 1/7; 1/7; 1/8; 1/8; 2/13; 1/7; 1/8; 2/17; 2/17; 2/17; 1/7; 1/8; 1/8; 2/13; 1/6; 1/6; 1/6; 
Draw; 8; 17/2; 15/2; 83/10; 9; 17/2; 9; 17/2; 8; 15/2; 8; 8; 17/2; 33/4; 43/5; 17/2; 9; 17/2; 9; 41/5; 44/5; 43/5; 43/5; ; ; ; 
Brighton; 22; 16; 22; 20; 21; 22; 18; 19; 24; 25; 22; 20; 18; 22; 18; 19; 77/4; 19; 20; 22; 20; 39/2; 14; 22; 23; 25; 23
META; english/premier-league/man-city-v-brighton; 2018-05-09 22:15:16 GMT+3; 2018-05-09 20:00; Nothing; Xlenovo
Man City; 1/7; 1/6; 1/5; 2/9; 6/25; 1/5; 2/9; 1/5; 1/6; 1/5; 1/5; 1/5; 1/5; 1/5; 1/6; 1/6; 1/5; 3/14; 1/6; 2/11; 1/6; 1/5; 2/9; 2/9; 2/9
Draw; 6; 5; 63/10; 5; 11/2; 5; 21/4; 6; 9/2; 5; 25/4; 5; 59/10; 11/2; 11/2; 21/4; 11/2; 6; 11/2; 28/5; 31/5; 31/5; ; ; 
Brighton; 18; 12; 12; 12; 43/5; 12; 14; 12; 13; 14; 12; 11; 14; 37/4; 14; 27/2; 23/2; 13; 13; 16; 57/4; 14; 71/5; 73/5; 17
