META; english/premier-league/swansea-v-newcastle; 2017-08-16 18:17:32 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Newcastle; 21/10; 11/5; ; ; ; 23/10; 23/10; 7/4; 9/4; ; ; 9/4; 21/10; 23/10; 21/10; 9/4; 11/5; 9/4; 28/13; 119/50; 27/14; 9/4; ; 11/5; 11/5; ; 21/10; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 9/4; 23/10; 40/17; ; ; 21/10; 23/10; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10; 47/20; 12/5; 40/17; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-25 10:17:45 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; ; ; ; 11/10; 11/8; 13/10; 6/5; ; ; 13/10; 13/10; 13/10; 11/8; 13/10; 6/5; 6/5; 13/10; 11/8; 5/4; 6/5; ; 13/10; 13/10; ; 5/4; ; 
Newcastle; 21/10; 11/5; ; ; ; 23/10; 9/4; 7/4; 9/4; ; ; 9/4; 21/10; 23/10; 21/10; 9/4; 11/5; 9/4; 39/19; 119/50; 27/14; 9/4; ; 11/5; 21/10; ; 21/10; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 40/17; ; ; 21/10; 23/10; 11/5; 9/4; 9/4; 23/10; 23/10; 23/10; 47/20; 12/5; 40/17; ; 23/10; 11/5; ; 21/10; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-25 14:17:54 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; ; ; ; 11/10; 7/5; 13/10; 13/10; ; ; 13/10; 13/10; 13/10; 11/8; 13/10; 6/5; 13/10; 13/10; 34/25; 5/4; 13/10; ; 13/10; 11/8; ; 5/4; ; 
Newcastle; 21/10; 11/5; ; ; ; 23/10; 11/5; 7/4; 21/10; ; ; 9/4; 21/10; 23/10; 21/10; 9/4; 11/5; 21/10; 2; 119/50; 27/14; 21/10; ; 11/5; 21/10; ; 21/10; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 21/10; 23/10; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 119/50; 12/5; 23/10; ; 23/10; 23/10; ; 21/10; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-25 18:17:47 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; ; ; ; 11/10; 7/5; 13/10; 13/10; ; ; 13/10; 13/10; 13/10; 11/8; 11/8; 6/5; 13/10; 13/10; 34/25; 5/4; 13/10; ; 13/10; 11/8; ; 5/4; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 119/50; 12/5; 23/10; ; 23/10; 11/5; ; 11/5; ; 
Newcastle; 21/10; 11/5; ; ; ; 23/10; 9/4; 7/4; 21/10; ; ; 2; 21/10; 12/5; 21/10; 11/5; 11/5; 21/10; 2; 119/50; 27/14; 21/10; ; 11/5; 21/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-25 22:17:19 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 13/10; ; ; 13/10; 5/4; 13/10; 11/8; 13/10; 6/5; 13/10; 13/10; 34/25; 5/4; 13/10; ; 13/10; 5/4; ; 6/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 119/50; 12/5; 23/10; ; 12/5; 23/10; ; 11/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 21/10; ; ; 2; 11/5; 12/5; 21/10; 9/4; 11/5; 21/10; 2; 119/50; 27/14; 21/10; ; 9/4; 21/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-26 02:18:26 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 11/8; 13/10; 13/10; ; ; 13/10; 5/4; 13/10; 11/8; 13/10; 6/5; 13/10; 5/4; 34/25; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 23/10; 7/4; 21/10; ; ; 2; 11/5; 12/5; 21/10; 23/10; 11/5; 21/10; 21/10; 119/50; 27/14; 21/10; 21/10; 9/4; 21/10; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 119/50; 12/5; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-26 10:21:20 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 11/8; 13/10; 13/10; ; ; 13/10; 5/4; 13/10; 11/8; 13/10; 6/5; 13/10; 5/4; 34/25; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 9/4; 7/4; 21/10; ; ; 2; 11/5; 12/5; 21/10; 23/10; 11/5; 21/10; 21/10; 119/50; 27/14; 21/10; 21/10; 9/4; 21/10; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 12/5; 23/10; 12/5; 9/4; 12/5; 23/10; 23/10; 23/10; 119/50; 12/5; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-26 14:22:09 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 13/10; ; ; 13/10; 5/4; 13/10; 11/8; 5/4; 6/5; 13/10; 5/4; 34/25; 5/4; 13/10; 13/10; 13/10; 5/4; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 21/10; ; ; 2; 11/5; 12/5; 21/10; 28/13; 11/5; 21/10; 21/10; 119/50; 27/14; 21/10; 21/10; 9/4; 21/10; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 12/5; 23/10; 12/5; 9/4; 19/8; 23/10; 23/10; 23/10; 119/50; 12/5; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-26 18:22:40 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 13/10; ; ; 13/10; 5/4; 13/10; 13/10; 5/4; 6/5; 13/10; 5/4; 34/25; ; 13/10; 13/10; 13/10; 13/10; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 21/10; ; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 21/10; 21/10; 119/50; ; 21/10; 21/10; 9/4; 21/10; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 11/5; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 40/17; 119/50; ; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-26 22:21:44 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 6/5; ; ; 5/4; 5/4; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 33/25; 17/14; 6/5; 13/10; 13/10; 5/4; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 23/10; ; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 23/10; 28/13; 121/50; 2; 23/10; 21/10; 9/4; 11/5; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 121/50; 12/5; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-27 02:22:36 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 6/5; ; ; 5/4; 5/4; 13/10; 13/10; 5/4; 6/5; 6/5; 6/5; 33/25; 17/14; 6/5; 13/10; 13/10; 5/4; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 23/10; ; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 23/10; 11/5; 121/50; 2; 23/10; 21/10; 9/4; 11/5; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 121/50; 12/5; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-27 10:22:36 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 11/8; 13/10; 6/5; ; ; 5/4; 5/4; 13/10; 13/10; 5/4; 6/5; 6/5; 6/5; 33/25; 17/14; 6/5; 13/10; 13/10; 5/4; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 23/10; 7/4; 23/10; ; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 23/10; 11/5; 121/50; 2; 23/10; 21/10; 9/4; 11/5; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 23/10; 121/50; 12/5; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-27 14:22:42 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 6/5; ; ; 5/4; 5/4; 13/10; 13/10; 5/4; 6/5; 6/5; 5/4; 33/25; 5/4; 6/5; 13/10; 13/10; 5/4; ; 6/5; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 23/10; ; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 23/10; 28/13; 121/50; 45/23; 23/10; 21/10; 9/4; 11/5; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 40/17; 121/50; 40/17; 23/10; 5/2; 12/5; 23/10; ; 11/5; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-27 18:22:29 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 6/5; ; ; 5/4; 5/4; 13/10; 13/10; 5/4; 6/5; 6/5; 6/5; 33/25; 5/4; 6/5; 13/10; 13/10; 5/4; ; 5/4; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 23/10; ; ; 11/5; 11/5; 12/5; 11/5; 9/4; 11/5; 23/10; 11/5; 121/50; 45/23; 23/10; 21/10; 9/4; 11/5; ; 11/5; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; ; ; 9/4; 23/10; 12/5; 23/10; 9/4; 23/10; 23/10; 40/17; 121/50; 40/17; 23/10; 5/2; 12/5; 23/10; ; 9/4; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-27 22:22:27 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; ; ; 11/10; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 33/25; 5/4; 6/5; 13/10; 13/10; 13/10; ; 5/4; ; 
Draw; 9/4; 11/5; ; ; ; 23/10; 23/10; 23/10; 23/10; 21/10; 21/10; 9/4; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 5/2; 12/5; 11/5; ; 23/10; ; 
Newcastle; 9/4; 11/5; ; ; ; 23/10; 12/5; 7/4; 23/10; 21/10; 2; 21/10; 11/5; 5/2; 11/5; 28/13; 21/10; 23/10; 21/10; 61/25; 45/23; 23/10; 21/10; 9/4; 21/10; ; 23/10; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-28 02:22:16 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 6/5; 13/10; ; 13/10; 13/10; 11/10; 13/10; 13/10; 6/5; 5/4; 5/4; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 33/25; 5/4; 6/5; 13/10; 13/10; 13/10; ; 5/4; ; 
Draw; 9/4; 11/5; ; 11/5; 9/4; 23/10; 23/10; 23/10; 23/10; 21/10; 2; 21/10; 23/10; 23/10; 23/10; 9/4; 23/10; 23/10; 23/10; 12/5; 40/17; 23/10; 5/2; 12/5; 11/5; ; 9/4; ; 
Newcastle; 9/4; 11/5; ; 11/5; 9/4; 23/10; 12/5; 7/4; 23/10; 21/10; 2; 9/4; 11/5; 5/2; 11/5; 28/13; 21/10; 23/10; 21/10; 61/25; 45/23; 23/10; 21/10; 9/4; 21/10; ; 9/4; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-28 10:22:11 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; ; 13/10; 5/4; 13/10; 11/8; 13/10; 6/5; 5/4; 6/5; 13/10; 5/4; 13/10; 13/10; 13/10; 5/4; 6/5; 5/4; 27/20; 11/9; 6/5; 13/10; 13/10; 13/10; ; 5/4; ; 
Draw; 9/4; 11/5; ; 11/5; 21/10; 12/5; 9/4; 23/10; 23/10; 21/10; 2; 21/10; 23/10; 23/10; 23/10; 28/13; 23/10; 23/10; 9/4; 59/25; 40/17; 23/10; 5/2; 12/5; 11/5; ; 9/4; ; 
Newcastle; 21/10; 11/5; ; 11/5; 11/5; 9/4; 23/10; 7/4; 23/10; 21/10; 21/10; 9/4; 11/5; 5/2; 11/5; 9/4; 21/10; 23/10; 11/5; 121/50; 2; 23/10; 21/10; 9/4; 11/5; ; 9/4; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-28 14:22:17 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 13/10; 13/10; 5/4; 13/10; 11/8; 5/4; 13/10; 5/4; 6/5; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 5/4; 27/20; 11/9; 13/10; 13/10; 13/10; 13/10; ; 5/4; ; 
Newcastle; 21/10; 11/5; 9/4; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 12/5; 11/5; 28/13; 21/10; 9/4; 11/5; 121/50; 2; 9/4; 21/10; 9/4; 11/5; ; 9/4; ; 
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 12/5; 23/10; 23/10; 9/4; 21/10; 2; 21/10; 23/10; 9/4; 23/10; 28/13; 23/10; 9/4; 11/5; 59/25; 40/17; 9/4; 5/2; 12/5; 11/5; ; 23/10; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-28 18:22:31 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; 11/8; 5/4; 13/10; 5/4; 6/5; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 5/4; 27/20; 11/9; 13/10; 13/10; 13/10; 13/10; ; 5/4; ; 13/10
Newcastle; 21/10; 11/5; 9/4; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 12/5; 11/5; 28/13; 21/10; 9/4; 11/5; 121/50; 2; 9/4; 21/10; 9/4; 11/5; ; 9/4; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 12/5; 23/10; 23/10; 9/4; 21/10; 2; 21/10; 23/10; 9/4; 23/10; 28/13; 23/10; 9/4; 11/5; 59/25; 40/17; 9/4; 5/2; 12/5; 11/5; ; 23/10; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-08-28 22:21:27 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; 11/8; 5/4; 13/10; 5/4; 6/5; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 5/4; 27/20; 11/9; 13/10; 13/10; 13/10; 13/10; ; 13/10; ; 13/10
Newcastle; 21/10; 11/5; 9/4; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 12/5; 11/5; 28/13; 21/10; 9/4; 11/5; 121/50; 2; 9/4; 21/10; 9/4; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 12/5; 23/10; 23/10; 9/4; 21/10; 2; 21/10; 23/10; 9/4; 23/10; 28/13; 23/10; 9/4; 11/5; 59/25; 40/17; 9/4; 5/2; 12/5; 11/5; ; 23/10; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-08-29 02:20:50 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 5/4; 13/10; 13/10; 5/4; 13/10; 11/8; 5/4; 13/10; 5/4; 6/5; 13/10; 5/4; 5/4; 13/10; 5/4; 5/4; 13/10; 5/4; 27/20; 11/9; 13/10; 13/10; 13/10; 13/10; ; 13/10; ; 13/10
Newcastle; 21/10; 11/5; 9/4; 11/5; 11/5; 9/4; 23/10; 11/5; 9/4; 21/10; 21/10; 9/4; 11/5; 12/5; 11/5; 28/13; 21/10; 9/4; 11/5; 121/50; 2; 9/4; 21/10; 9/4; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 9/4; 11/5; 11/5; 21/10; 12/5; 23/10; 23/10; 9/4; 21/10; 2; 21/10; 23/10; 9/4; 23/10; 28/13; 23/10; 9/4; 11/5; 59/25; 40/17; 9/4; 5/2; 12/5; 11/5; ; 23/10; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-08-29 10:20:40 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 27/20; 13/10; 5/4; 27/20; 11/8; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; 27/20; 23/18; 13/10; 13/10; 13/10; 13/10; ; 11/8; ; 
Newcastle; 21/10; 21/10; 11/5; 11/5; 11/5; 11/5; 23/10; 11/5; 9/4; 21/10; 21/10; 11/5; 11/5; 12/5; 11/5; 28/13; 21/10; 9/4; 11/5; 121/50; 19/10; 9/4; 21/10; 9/4; 11/5; ; 21/10; ; 
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 12/5; 9/4; 23/10; 9/4; 21/10; 2; 11/5; 23/10; 9/4; 23/10; 28/13; 23/10; 9/4; 11/5; 59/25; 40/17; 9/4; 5/2; 23/10; 11/5; ; 9/4; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-29 14:21:00 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 27/20; 13/10; 5/4; 11/8; 11/8; 5/4; 13/10; 5/4; 5/4; 13/10; 13/10; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 27/20; 23/18; 13/10; 13/10; 13/10; 13/10; ; 11/8; ; 11/8
Newcastle; 21/10; 21/10; 11/5; 11/5; 11/5; 11/5; 9/4; 11/5; 9/4; 21/10; 21/10; 21/10; 11/5; 9/4; 9/4; 21/10; 21/10; 9/4; 11/5; 121/50; 37/19; 9/4; 21/10; 9/4; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 23/10; 23/10; 9/4; 21/10; 2; 9/4; 23/10; 23/10; 9/4; 28/13; 23/10; 9/4; 11/5; 59/25; 23/10; 9/4; 5/2; 23/10; 11/5; ; 9/4; ; 23/10
META; english/premier-league/swansea-v-newcastle; 2017-08-29 18:21:20 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 7/5; 13/10; 5/4; 7/5; 29/20; 5/4; 13/10; 13/10; 13/10; 11/8; 13/10; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 4/3; 13/10; 13/10; 7/5; 11/8; ; 11/8; ; 11/8
Newcastle; 21/10; 21/10; 21/10; 11/5; 11/5; 43/20; 85/40; 11/5; 9/4; 2; 2; 21/10; 11/5; 11/5; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 24/13; 9/4; 21/10; 11/5; 21/10; ; 21/10; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 23/10; 23/10; 9/4; 21/10; 2; 11/5; 23/10; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-29 22:21:21 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 11/8; 7/5; 5/4; 13/10; 13/10; 5/4; 11/8; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 13/10; 13/10; 13/10; 7/5; 11/8; ; 11/8; ; 11/8
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 9/4; 11/5; 11/5; 9/4; 21/10; 2; 21/10; 21/10; 11/5; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 19/10; 9/4; 21/10; 11/5; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 23/10; 23/10; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-30 02:18:34 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 13/10; 11/8; 13/10; 5/4; 11/8; 7/5; 5/4; 13/10; 13/10; 5/4; 11/8; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 13/10; 13/10; 13/10; 7/5; 11/8; ; 11/8; ; 11/8
Newcastle; 21/10; 21/10; 43/20; 11/5; 11/5; 9/4; 11/5; 11/5; 9/4; 21/10; 2; 21/10; 21/10; 11/5; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 19/10; 9/4; 21/10; 11/5; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 23/10; 23/10; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-30 14:20:17 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; 29/20; 5/4; 13/10; 13/10; 5/4; 11/8; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 13/10; 13/10; 13/10; 7/5; 11/8; ; 11/8; ; 
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 9/4; 11/5; 11/5; 9/4; 21/10; 2; 21/10; 21/10; 11/5; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 19/10; 9/4; 21/10; 11/5; 11/5; ; 21/10; ; 
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 23/10; 9/4; 21/10; 2; 21/10; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 
META; english/premier-league/swansea-v-newcastle; 2017-08-30 18:20:07 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; 29/20; 11/8; 13/10; 13/10; 5/4; 13/10; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 24/19; 13/10; 13/10; 7/5; 11/8; ; 11/8; ; 11/8
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 9/4; 11/5; 11/5; 9/4; 21/10; 2; 11/5; 21/10; 11/5; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 37/19; 9/4; 21/10; 11/5; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-30 22:19:39 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; 29/20; 11/8; 13/10; 13/10; 5/4; 13/10; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 24/19; 13/10; 13/10; 7/5; 11/8; ; 27/20; ; 11/8
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 9/4; 11/5; 11/5; 9/4; 21/10; 2; 11/5; 21/10; 11/5; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 37/19; 9/4; 21/10; 11/5; 11/5; ; 21/10; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-31 02:19:03 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; 11/8; 13/10; 5/4; 11/8; 29/20; 11/8; 13/10; 13/10; 5/4; 13/10; 27/20; 11/8; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 24/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 11/8
Newcastle; 21/10; 2; 43/20; 11/5; 11/5; 9/4; 11/5; 11/5; 9/4; 21/10; 2; 11/5; 21/10; 11/5; 9/4; 39/19; 21/10; 9/4; 11/5; 113/50; 37/19; 9/4; 21/10; 11/5; 11/5; ; 11/5; ; 23/10
Draw; 9/4; 11/5; 11/5; 11/5; 21/10; 23/10; 9/4; 9/4; 9/4; 21/10; 2; 11/5; 11/5; 9/4; 9/4; 21/10; 23/10; 9/4; 28/13; 58/25; 23/10; 9/4; 5/2; 23/10; 21/10; ; 9/4; ; 11/5
META; english/premier-league/swansea-v-newcastle; 2017-08-31 10:18:40 GMT+3; 2017-09-10 16:00; Nothing; Xlenovo
Swansea; 13/10; 11/8; ; 13/10; 5/4; 11/8; 29/20; 13/10; 13/10; 13/10; 5/4; 13/10; 27/20; 13/10; 13/10; 5/4; 5/4; 13/10; 13/10; 29/20; 24/19; 13/10; 13/10; 7/5; 11/8; ; 13/10; ; 11/8
