META; english/premier-league/huddersfield-v-burnley; 2017-12-18 18:16:56 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; ; 13/8; 17/10; ; ; ; ; ; ; ; ; ; ; 33/20; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; 15/8; 17/10; ; ; ; ; ; ; ; ; ; ; 43/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 21/10; 9/4; ; ; ; ; ; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-burnley; 2017-12-18 22:16:56 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; ; 13/8; 13/8; ; ; ; ; ; ; ; ; ; ; 33/20; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; 15/8; 13/8; ; ; ; ; ; ; ; ; ; ; 43/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 21/10; 11/5; ; ; ; ; ; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-burnley; 2017-12-19 02:16:58 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; ; 13/8; 13/8; ; ; ; ; ; ; ; ; ; ; 33/20; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; 15/8; 13/8; ; ; ; ; ; ; ; ; ; ; 43/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 21/10; 11/5; ; ; ; ; ; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-burnley; 2017-12-19 10:16:55 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; ; 13/8; 13/8; ; ; ; ; ; ; ; ; ; ; 167/ 100; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; 15/8; 13/8; ; ; ; ; ; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 21/10; 11/5; ; ; ; ; ; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-burnley; 2017-12-19 14:16:57 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; ; 13/8; 13/8; ; ; ; ; ; ; ; ; ; ; 167/ 100; ; ; ; ; ; ; ; 4/7; ; 
Huddersfield; ; ; ; ; ; ; 15/8; 13/8; ; ; ; ; ; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; 8/11; ; 
Draw; ; ; ; ; ; ; 21/10; 11/5; ; ; ; ; ; ; ; ; ; ; 85/40; ; ; ; ; ; ; ; 8/11; ; 
META; english/premier-league/huddersfield-v-burnley; 2017-12-19 18:16:56 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Burnley; ; ; ; ; ; 9/5; 13/8; 13/8; ; ; ; ; ; ; ; 8/5; ; ; 17/10; ; ; 13/8; ; 8/5; ; ; 4/5; ; 
