META; english/premier-league/stoke-v-man-utd; 2017-08-16 18:17:27 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 11/20; 8/15; 8/15; ; ; 8/15; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 14/25; 18/35; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; 16/5; 3; ; ; ; 13/5; 16/5; 11/4; 3; ; ; 3; 3; 16/5; 10/3; 16/5; 16/5; 3; 31/10; 10/3; 41/13; 3; ; 10/3; 16/5; ; 14/5; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; ; ; 5; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 23/5; 27/5; ; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-25 14:17:48 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 4/7; 8/15; 8/15; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 4/7; 18/35; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; 16/5; 3; ; ; ; 13/5; 31/10; 11/4; 3; 29/10; 14/5; 3; 3; 16/5; 10/3; 16/5; 16/5; 3; 31/10; 13/4; 41/13; 3; ; 10/3; 16/5; ; 14/5; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 11/2; 9/2; 11/2; 5; 24/5; 5; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 23/5; 27/5; ; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-25 18:17:42 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 4/7; 18/35; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; 16/5; 3; ; ; ; 13/5; 31/10; 11/4; 3; 29/10; 14/5; 3; 3; 16/5; 10/3; 10/3; 16/5; 3; 31/10; 13/4; 41/13; 3; ; 10/3; 16/5; ; 14/5; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 5; 24/5; 5; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 23/5; 27/5; ; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-25 22:17:13 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 4/7; 1/2; 8/15; ; 8/15; 8/15; ; 4/9; ; 
Draw; 16/5; 3; ; ; ; 13/5; 16/5; 11/4; 3; 29/10; 29/10; 3; 3; 16/5; 10/3; 10/3; 16/5; 3; 31/10; 13/4; 16/5; 3; ; 10/3; 16/5; ; 14/5; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 5; 5; 11/2; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 47/10; 27/5; ; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-26 02:18:21 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 4/7; 1/2; 8/15; 8/15; 8/15; 8/15; ; 4/9; ; 
Draw; 16/5; 3; ; ; ; 13/5; 16/5; 11/4; 3; 29/10; 29/10; 3; 3; 16/5; 10/3; 10/3; 16/5; 3; 31/10; 13/4; 16/5; 3; 7/2; 10/3; 16/5; ; 14/5; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 5; 5; 11/2; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 47/10; 27/5; 5; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-26 10:21:15 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 8/15; 8/15; 4/7; 1/2; 8/15; 8/15; 8/15; 8/15; ; 8/15; ; 
Draw; 16/5; 3; ; ; ; 13/5; 16/5; 11/4; 3; 29/10; 29/10; 3; 3; 16/5; 10/3; 10/3; 16/5; 3; 31/10; 13/4; 16/5; 3; 7/2; 10/3; 16/5; ; 14/5; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 5; 5; 11/2; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 47/10; 27/5; 5; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-26 14:22:03 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 4/7; 1/2; 8/15; 8/15; 8/15; 8/15; ; 8/15; ; 
Draw; 16/5; 3; ; ; ; 13/5; 16/5; 11/4; 3; 29/10; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 31/10; 13/4; 16/5; 3; 7/2; 10/3; 16/5; ; 14/5; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 5; 5; 11/2; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 47/10; 27/5; 5; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-26 18:22:36 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 8/15; 4/7; 1/2; 8/15; 8/15; 8/15; 8/15; ; 8/15; ; 
Draw; 16/5; 3; ; ; ; 13/5; 31/10; 11/4; 3; 3; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 31/10; 13/4; 16/5; 3; 7/2; 10/3; 16/5; ; 3; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 11/2; 5; 11/2; 6; 6; 11/2; 11/2; 5; 27/5; 67/13; 6; 47/10; 27/5; 5; 11/2; 5; ; 26/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-26 22:21:39 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 18/35; 4/7; 1/2; 1/2; 8/15; 8/15; 8/15; ; 8/15; ; 
Draw; 16/5; 3; ; ; ; 13/5; 16/5; 11/4; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 41/13; 13/4; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 11/2; 5; 11/2; 6; 6; 11/2; 11/2; 5; 27/5; 26/5; 6; 47/10; 27/5; 5; 11/2; 11/2; ; 11/2; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-27 02:22:31 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 11/20; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 18/35; 4/7; 1/2; 1/2; 8/15; 8/15; 8/15; ; 1/2; ; 
Draw; 16/5; 3; ; ; ; 13/5; 31/10; 11/4; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 41/13; 13/4; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 11/2; 5; 11/2; 6; 6; 5; 11/2; 5; 27/5; 21/4; 6; 47/10; 27/5; 5; 11/2; 11/2; ; 11/2; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-27 10:22:32 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 11/20; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 18/35; 4/7; 1/2; 1/2; 8/15; 8/15; 1/2; ; 1/2; ; 
Draw; 16/5; 3; ; ; ; 13/5; 31/10; 11/4; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 41/13; 13/4; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 11/2; 5; 11/2; 6; 6; 5; 11/2; 5; 27/5; 53/10; 6; 47/10; 27/5; 5; 11/2; 11/2; ; 28/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-27 14:22:38 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 1/2; 11/20; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 18/35; 4/7; 1/2; 1/2; 8/15; 8/15; 1/2; ; 1/2; ; 
Draw; 16/5; 3; ; ; ; 10/3; 31/10; 11/4; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 41/13; 13/4; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 6; 9/2; 11/2; 11/2; 5; 11/2; 6; 6; 5; 11/2; 5; 27/5; 53/10; 6; 47/10; 27/5; 5; 11/2; 11/2; ; 28/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-27 18:22:25 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 4/7; ; 1/2; 8/15; 1/2; 1/2; ; 1/2; ; 
Draw; 16/5; 3; ; ; ; 10/3; 16/5; 11/4; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 41/13; 13/4; ; 16/5; 7/2; 10/3; 16/5; ; 3; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 13/2; 9/2; 11/2; 11/2; 5; 6; 6; 6; 5; 11/2; 5; 27/5; 91/17; 6; ; 27/5; 5; 11/2; 11/2; ; 28/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-27 22:22:22 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; ; ; 8/15; 8/15; 8/15; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 18/35; 11/20; 1/2; 1/2; 8/15; 8/15; 8/15; ; 1/2; ; 
Draw; 16/5; 3; ; ; ; 10/3; 16/5; 11/4; 16/5; 3; 29/10; 14/5; 3; 16/5; 10/3; 31/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 
Stoke; 11/2; 5; ; ; ; 11/2; 13/2; 9/2; 11/2; 11/2; 5; 6; 11/2; 6; 5; 11/2; 5; 27/5; 53/10; 31/5; 47/10; 27/5; 5; 11/2; 11/2; ; 29/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-28 02:22:12 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 1/2; 8/15; ; 1/2; 1/2; 8/15; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 1/2; 1/2; 18/35; 11/20; 1/2; 1/2; 8/15; 8/15; 8/15; ; 1/2; ; 
Draw; 3; 3; ; 3; 16/5; 10/3; 31/10; 11/4; 16/5; 29/10; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 58/19; 10/3; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 
Stoke; 6; 5; ; 6; 6; 11/2; 7; 9/2; 11/2; 11/2; 11/2; 6; 11/2; 6; 5; 11/2; 5; 27/5; 27/5; 31/5; 47/10; 27/5; 5; 11/2; 11/2; ; 29/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-28 10:22:06 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 4/9; 8/15; ; 1/2; 4/9; 1/2; 1/2; 8/15; 1/2; 4/9; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 13/25; 10/21; 1/2; 8/15; 8/15; 1/2; ; 1/2; ; 
Draw; 16/5; 3; ; 3; 3; 10/3; 16/5; 11/4; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 31/10; 16/5; 3; 41/13; 69/20; 16/5; 16/5; 7/2; 3; 16/5; ; 3; ; 
Stoke; 13/2; 5; ; 6; 6; 11/2; 7; 9/2; 11/2; 11/2; 11/2; 6; 6; 6; 5; 59/10; 5; 27/5; 6; 33/5; 5; 27/5; 5; 11/2; 6; ; 28/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-28 14:22:12 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 4/9; 8/15; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 7/15; 13/25; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 
Draw; 16/5; 3; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 3; 16/5; 3; 41/13; 69/20; 16/5; 16/5; 7/2; 3; 16/5; ; 3; ; 
Stoke; 13/2; 5; 6; 6; 6; 11/2; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 6; ; 29/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-28 18:22:26 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 7/15; 13/25; 10/21; 10/21; 8/15; 8/15; 1/2; ; 4/9; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 3; 16/5; 3; 41/13; 69/20; 16/5; 16/5; 7/2; 3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 11/2; 6; 6; 6; 11/2; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 6; ; 32/5; ; 33/5
META; english/premier-league/stoke-v-man-utd; 2017-08-28 22:21:22 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 12/25; 1/2; 1/2; 7/15; 1/2; 4/9; 7/15; 13/25; 10/21; 10/21; 8/15; 1/2; 7/15; ; 4/9; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 3; 16/5; 3; 41/13; 69/20; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 11/2; 6; 6; 6; 11/2; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 6; 6; ; 33/5; ; 33/5
META; english/premier-league/stoke-v-man-utd; 2017-08-29 02:20:45 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 12/25; 1/2; 1/2; 7/15; 1/2; 4/9; 7/15; 13/25; 10/21; 10/21; 8/15; 1/2; 7/15; ; 4/9; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 3; 16/5; 3; 41/13; 69/20; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 11/2; 6; 6; 6; 6; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 6; 6; ; 33/5; ; 33/5
META; english/premier-league/stoke-v-man-utd; 2017-08-29 10:20:35 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 12/25; 1/2; 1/2; 7/15; 1/2; 4/9; 7/15; 13/25; 10/21; 10/21; 8/15; 1/2; 7/15; ; 4/9; ; 
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 3; 16/5; 3; 31/10; 69/20; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 
Stoke; 13/2; 11/2; 6; 6; 6; 6; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 25/4; 33/5; 5; 6; 5; 6; 6; ; 33/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-29 14:20:55 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 12/25; 1/2; 1/2; 7/15; 1/2; 4/9; 7/15; 13/25; 10/21; 10/21; 8/15; 1/2; 7/15; ; 4/9; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 3; 16/5; 3; 31/10; 69/20; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 11/2; 6; 6; 6; 6; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 25/4; 33/5; 5; 6; 5; 6; 6; ; 33/5; ; 33/5
META; english/premier-league/stoke-v-man-utd; 2017-08-29 18:21:15 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 1/2; 1/2; 10/21; 4/9; 4/9; 1/2; 12/25; 1/2; 1/2; 7/15; 1/2; 4/9; 7/15; 51/100; 10/21; 10/21; 8/15; 1/2; 7/15; ; 4/9; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 3; 29/10; 3; 3; 16/5; 10/3; 29/10; 16/5; 3; 31/10; 69/20; 16/5; 16/5; 7/2; 10/3; 16/5; ; 3; ; 10/3
Stoke; 13/2; 11/2; 6; 6; 6; 6; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 25/4; 34/5; 5; 6; 5; 6; 6; ; 33/5; ; 33/5
META; english/premier-league/stoke-v-man-utd; 2017-08-29 22:21:16 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 12/25; 1/2; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 1/2; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 16/5; 10/3; 29/10; 16/5; 3; 31/10; 69/20; 16/5; 16/5; 7/2; 10/3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 6; 6; 6; 11/2; 13/2; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 34/5; 5; 6; 5; 6; 11/2; ; 33/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-08-30 02:18:29 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 1/2; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 12/25; 1/2; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 1/2; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 10/3; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 16/5; 10/3; 29/10; 16/5; 3; 31/10; 69/20; 16/5; 16/5; 7/2; 10/3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 6; 6; 6; 11/2; 13/2; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 34/5; 5; 6; 5; 6; 11/2; ; 34/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-08-30 14:20:12 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 1/2; 1/2; 4/9; 12/25; 1/2; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 17/35; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 4/9; ; 1/2
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 29/10; 3; 3; 16/5; 10/3; 29/10; 16/5; 3; 58/19; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 
Stoke; 13/2; 11/2; 6; 6; 6; 13/2; 7; 5; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 11/2; ; 33/5; ; 
META; english/premier-league/stoke-v-man-utd; 2017-08-30 18:20:02 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 1/2; 8/15; 1/2; 4/9; 12/25; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 17/35; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 16/5; 31/10; 3; 3; 7/2; 16/5; 16/5; 16/5; 29/10; 14/5; 3; 3; 16/5; 10/3; 29/10; 16/5; 3; 58/19; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 11/2; ; 33/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-08-30 22:19:34 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 16/5; 16/5; 29/10; 14/5; 3; 3; 16/5; 10/3; 37/13; 16/5; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 11/2; ; 33/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-08-31 02:18:58 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 16/5; 16/5; 29/10; 14/5; 3; 3; 16/5; 10/3; 37/13; 16/5; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 11/2; ; 33/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-08-31 10:18:35 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; ; 1/2; 4/9; 12/25; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; ; 3; 3; 7/2; 16/5; 16/5; 16/5; 29/10; 14/5; 3; 3; 16/5; 10/3; 37/13; 16/5; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; ; 6; 6; 13/2; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 11/2; ; 33/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-08-31 14:19:03 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; ; 1/2; 4/9; 12/25; 8/15; 1/2; 10/21; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 7/15; 1/2; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 1/2; ; 8/15
Draw; 16/5; 3; ; 3; 3; 7/2; 16/5; 16/5; 16/5; 29/10; 14/5; 3; 3; 16/5; 10/3; 37/13; 16/5; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; ; 6; 6; 13/2; 13/2; 6; 25/4; 11/2; 11/2; 6; 6; 6; 5; 11/2; 5; 6; 6; 33/5; 5; 6; 5; 11/2; 11/2; ; 32/5; ; 31/5
META; english/premier-league/stoke-v-man-utd; 2017-08-31 18:30:25 GMT+3; 2017-09-09 17:30; Nothing; Xlenovo
Man Utd; 9/20; 8/15; 8/15; 1/2; 4/9; 12/25; 8/15; 4/9; 10/21; 1/2; 1/2; 1/2; 1/2; 40/85; 1/2; 7/15; ; 4/9; 10/21; 51/100; 10/21; 10/21; 8/15; 8/15; 1/2; ; 4/9; ; 8/15
Draw; 16/5; 3; 31/10; 3; 3; 7/2; 16/5; 10/3; 16/5; 29/10; 14/5; 3; 3; 10/3; 10/3; 37/13; ; 3; 31/10; 7/2; 16/5; 16/5; 7/2; 3; 3; ; 3; ; 3
Stoke; 13/2; 11/2; 11/2; 6; 6; 13/2; 13/2; 13/2; 25/4; 11/2; 11/2; 6; 6; 13/2; 5; 11/2; ; 6; 6; 33/5; 5; 6; 5; 11/2; 6; ; 32/5; ; 31/5
