META; english/premier-league/huddersfield-v-man-utd; 2017-09-20 22:18:00 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-22 02:17:58 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-22 10:18:03 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-22 14:18:47 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-22 18:18:08 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-22 22:18:15 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-23 02:18:02 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-23 10:18:03 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-23 14:18:34 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-23 18:18:15 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-23 22:17:44 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-24 02:17:41 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-24 10:17:39 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-24 14:17:42 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-24 18:17:39 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 7/20; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-24 22:17:38 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 7/20; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-25 02:17:36 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 7/20; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-25 10:17:34 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 7/20; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 9/2; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 10; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-25 14:17:38 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-25 18:17:34 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-25 22:17:39 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-26 02:17:33 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-26 10:17:35 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; ; ; 7/20; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; ; ; ; 19/2; ; ; ; 17/2; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-26 14:17:43 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-26 18:17:37 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-26 22:17:33 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-27 02:17:33 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-27 10:17:35 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-27 14:18:37 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-27 22:17:33 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-28 02:17:35 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-28 10:17:36 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-28 14:17:44 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-28 18:17:51 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-28 22:17:08 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-29 02:16:35 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-29 10:16:34 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-29 14:16:41 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-29 18:16:36 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-29 22:17:42 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-30 02:17:34 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-30 10:17:36 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-30 14:17:41 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-30 18:17:45 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; ; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; ; ; 
META; english/premier-league/huddersfield-v-man-utd; 2017-09-30 22:17:19 GMT+3; 2017-10-21 15:00; Nothing; Xlenovo
Man Utd; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; 10/29; ; ; 4/11; ; ; ; 4/11; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; 15/4; ; ; 22/5; ; ; ; 7/2; ; ; 1/100; ; 
Huddersfield; ; ; ; ; ; ; ; 8; ; ; ; ; ; ; ; ; 15/2; ; ; 19/2; ; ; ; 8; ; ; 1/25; ; 
