META; english/premier-league/arsenal-v-chelsea; 2017-12-20 18:17:37 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 9/5; 15/8; 15/8; 9/4; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; 15/8; ; 39/20; ; ; 19/10; ; 
Draw; 11/4; ; ; 11/4; 51/20; 23/10; 12/5; 11/5; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; 12/5; ; 23/10; ; ; 23/10; ; 
Arsenal; 3; ; ; 3; 33/20; 7/5; 6/4; 6/5; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; 7/5; ; 7/5; ; ; 7/5; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-24 14:17:13 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 9/5; 15/8; 19/10; 9/4; ; ; ; ; ; ; ; 17/20; ; ; ; ; ; 15/8; ; 39/20; ; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; 51/20; 23/10; 12/5; 11/5; ; ; ; ; ; ; ; 14/5; ; ; ; ; ; 12/5; ; 23/10; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 33/20; 7/5; 6/4; 6/5; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; 7/5; ; 7/5; ; ; 7/5; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-24 18:17:13 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 9/5; 19/10; 19/10; 9/4; ; ; ; ; ; ; 7/4; 17/20; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; 51/20; 23/10; 23/10; 11/5; ; ; ; ; ; ; 5/2; 14/5; 23/10; ; 23/10; ; ; 12/5; ; 23/10; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 33/20; 13/10; 6/4; 6/5; ; ; ; ; ; ; 6/4; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-24 22:17:12 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 9/5; 19/10; 19/10; 9/4; ; ; ; ; ; ; 7/4; 17/20; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 1/25; ; 
Draw; 11/4; ; ; 11/4; 51/20; 23/10; 23/10; 11/5; ; ; ; ; ; ; 5/2; 14/5; 23/10; ; 23/10; ; ; 12/5; ; 23/10; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 33/20; 13/10; 7/5; 6/5; ; ; ; ; ; ; 6/4; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-25 02:17:15 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 9/5; 19/10; 19/10; 9/4; ; ; ; 17/10; ; ; 7/4; 17/20; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 51/20; 23/10; 23/10; 11/5; ; ; ; 14/5; ; ; 5/2; 14/5; 23/10; ; 23/10; ; ; 12/5; ; 23/10; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 33/20; 13/10; 7/5; 6/5; ; ; ; 13/10; ; ; 6/4; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-25 10:17:12 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 93/50; 15/8; 19/10; 9/4; ; ; ; 7/4; ; ; 7/4; 9/5; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 51/20; 13/5; 12/5; 11/5; ; ; ; 13/5; ; ; 5/2; 13/5; 23/10; ; 23/10; ; ; 12/5; ; 23/10; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 8/5; 13/10; 7/5; 6/5; ; ; ; 11/8; ; ; 6/4; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 7/5; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-25 14:17:15 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 93/50; 15/8; 19/10; 9/4; ; ; ; 9/5; ; ; 7/4; 15/8; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 51/20; 13/5; 12/5; 11/5; ; ; ; 5/2; ; ; 5/2; 5/2; 23/10; ; 23/10; ; ; 5/2; ; 12/5; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 8/5; 13/10; 7/5; 6/5; ; ; ; 7/5; ; ; 6/4; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 27/20; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-25 18:17:12 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 99/50; 15/8; 2; 9/4; ; ; ; 19/10; ; ; 2; 17/20; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 127/ 50; 13/5; 12/5; 11/5; ; ; ; 5/2; ; ; 23/10; 14/5; 23/10; ; 23/10; ; ; 5/2; ; 12/5; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 38/25; 13/10; 7/5; 6/5; ; ; ; 13/10; ; ; 7/5; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 27/20; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-25 22:17:13 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 99/50; 15/8; 2; 9/4; ; ; ; 19/10; ; ; 2; 17/20; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 127/ 50; 13/5; 12/5; 11/5; ; ; ; 5/2; ; ; 23/10; 14/5; 23/10; ; 23/10; ; ; 5/2; ; 12/5; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 38/25; 13/10; 7/5; 6/5; ; ; ; 13/10; ; ; 7/5; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 27/20; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-26 02:17:13 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 99/50; 15/8; 2; 9/4; ; ; ; 19/10; ; ; 2; 17/20; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 127/ 50; 13/5; 12/5; 11/5; ; ; ; 5/2; ; ; 23/10; 14/5; 23/10; ; 23/10; ; ; 5/2; ; 12/5; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 38/25; 13/10; 7/5; 6/5; ; ; ; 13/10; ; ; 7/5; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 27/20; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-26 10:17:16 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 99/50; 15/8; 2; 9/4; ; ; ; 19/10; ; ; 2; 17/20; 2; ; 2; ; ; 15/8; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 127/ 50; 13/5; 12/5; 11/5; ; ; ; 5/2; ; ; 23/10; 14/5; 23/10; ; 23/10; ; ; 5/2; ; 12/5; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 38/25; 13/10; 7/5; 6/5; ; ; ; 13/10; ; ; 7/5; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 27/20; ; ; 19/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-26 14:17:50 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; ; ; 8/11; 193/ 100; 19/10; 2; 9/4; ; ; ; 19/10; ; ; 2; 17/20; 2; ; 2; ; ; 2; ; 39/20; ; ; 2; ; 
Draw; 11/4; ; ; 11/4; 51/20; 23/10; 23/10; 11/5; ; ; ; 5/2; ; ; 23/10; 14/5; 23/10; ; 23/10; ; ; 12/5; ; 12/5; ; ; 11/5; ; 
Arsenal; 3; ; ; 3; 31/20; 13/10; 7/5; 6/5; ; ; ; 13/10; ; ; 7/5; 16/5; 7/5; ; 7/5; ; ; 7/5; ; 27/20; ; ; 27/20; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-26 18:17:14 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; ; 8/11; 97/50; 15/8; 2; 9/4; ; ; ; 15/8; ; ; 15/8; 17/20; 2; ; 2; ; ; 2; 2; 39/20; ; ; 21/10; ; 
Draw; 11/4; 5/2; ; 11/4; 51/20; 5/2; 12/5; 11/5; ; ; ; 13/5; ; ; 5/2; 14/5; 23/10; ; 23/10; ; ; 12/5; 5/2; 12/5; ; ; 11/5; ; 
Arsenal; 3; 13/10; ; 3; 77/50; 13/10; 7/5; 6/5; ; ; ; 13/10; ; ; 7/5; 16/5; 7/5; ; 7/5; ; ; 7/5; 11/8; 27/20; ; ; 27/20; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-26 22:16:51 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; ; 8/11; 39/20; 15/8; 19/10; 9/4; ; ; 19/10; 19/10; ; ; 15/8; 15/8; 2; 17/10; 2; ; ; 15/8; 19/10; 37/20; 7/4; ; 1/25; ; 
Draw; 11/4; 5/2; ; 11/4; 51/20; 5/2; 12/5; 11/5; ; ; 13/5; 23/10; ; ; 5/2; 5/2; 23/10; 12/5; 23/10; ; ; 5/2; 5/2; 12/5; 27/11; ; 11/5; ; 
Arsenal; 3; 13/10; ; 3; 153/ 100; 11/8; 7/5; 6/5; ; ; 6/4; 7/5; ; ; 7/5; 6/4; 7/5; 16/11; 7/5; ; ; 7/5; 29/20; 7/5; 6/4; ; 27/20; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-27 02:16:52 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; ; 8/11; 39/20; 7/4; 19/10; 9/4; ; ; 19/10; 9/5; ; ; 15/8; 17/20; 2; 17/10; 2; ; ; 9/5; 19/10; 9/5; 7/4; ; 1/4; ; 
Draw; 11/4; 5/2; ; 11/4; 51/20; 12/5; 12/5; 11/5; ; ; 13/5; 23/10; ; ; 5/2; 5/2; 23/10; 12/5; 23/10; ; ; 5/2; 5/2; 12/5; 12/5; ; 11/5; ; 
Arsenal; 3; 13/10; ; 3; 153/ 100; 29/20; 7/5; 6/5; ; ; 6/4; 29/20; ; ; 7/5; 6/4; 7/5; 16/11; 7/5; ; ; 6/4; 6/4; 29/20; 6/4; ; 27/20; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-27 10:16:54 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; ; ; 39/20; 7/4; 19/10; 9/4; ; ; 19/10; 9/5; ; ; 15/8; 15/8; 37/19; 17/10; 37/19; ; ; 9/5; 19/10; 9/5; 7/4; ; ; ; 
Draw; 11/4; 5/2; ; ; 51/20; 12/5; 12/5; 11/5; ; ; 13/5; 23/10; ; ; 5/2; 5/2; 12/5; 12/5; 12/5; ; ; 5/2; 5/2; 12/5; 12/5; ; ; ; 
Arsenal; 3; 13/10; ; ; 153/ 100; 29/20; 7/5; 6/5; ; ; 6/4; 29/20; ; ; 7/5; 6/4; 7/5; 16/11; 7/5; ; ; 6/4; 6/4; 29/20; 6/4; ; ; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-27 14:17:40 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; 7/4; 7/4; 39/20; 7/4; 19/10; 9/4; 7/4; 17/10; 19/10; 9/5; ; 7/4; 15/8; 15/8; 37/19; 17/10; 37/19; ; 7/4; 9/5; 19/10; 9/5; 17/10; ; 4/7; ; 
Draw; 11/4; 5/2; 5/2; 23/10; 51/20; 12/5; 12/5; 11/5; 12/5; 5/2; 13/5; 5/2; ; 13/5; 5/2; 13/5; 12/5; 12/5; 12/5; ; 12/5; 5/2; 5/2; 12/5; 12/5; ; 23/10; ; 
Arsenal; 3; 13/10; 7/5; 7/5; 153/ 100; 29/20; 7/5; 6/5; 6/4; 7/5; 7/5; 11/8; ; 29/20; 7/5; 7/5; 7/5; 6/4; 7/5; ; 6/4; 6/4; 6/4; 29/20; 6/4; ; 27/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-27 18:16:55 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; 9/5; 15/8; 39/20; 9/5; 19/10; 9/4; 9/5; 7/4; 19/10; 15/8; ; 37/20; 2; 2; 37/19; 24/13; 37/19; 5/3; 9/5; 9/5; 19/10; 37/20; 19/10; ; 2; ; 
Draw; 11/4; 5/2; 5/2; 23/10; 51/20; 5/2; 12/5; 11/5; 5/2; 5/2; 13/5; 23/10; ; 13/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 5/2; 5/2; 13/5; 5/2; 12/5; ; 23/10; ; 
Arsenal; 3; 13/10; 26/19; 11/8; 153/ 100; 7/5; 7/5; 6/5; 16/11; 27/20; 7/5; 29/20; ; 11/8; 7/5; 7/5; 7/5; 23/17; 7/5; 23/17; 16/11; 6/4; 29/20; 11/8; 7/5; ; 7/5; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-27 22:17:02 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; 9/5; 15/8; 39/20; 9/5; 15/8; ; 9/5; 7/4; 19/10; 19/10; ; 9/5; 2; 2; 37/19; 24/13; 37/19; 5/3; 9/5; 9/5; 19/10; 37/20; 24/13; ; 19/10; ; 
Draw; 11/4; 5/2; 5/2; 23/10; 51/20; 5/2; 12/5; 11/5; 5/2; 5/2; 13/5; 11/5; ; 13/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 5/2; 5/2; 13/5; 5/2; 12/5; ; 23/10; ; 
Arsenal; 3; 13/10; 26/19; 11/8; 153/ 100; 7/5; 7/5; 6/5; 16/11; 27/20; 7/5; 29/20; ; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 16/11; 6/4; 29/20; 11/8; 7/5; ; 27/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-28 02:16:52 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 19/10; 9/5; 15/8; 39/20; 9/5; 15/8; 9/4; 9/5; 7/4; 19/10; 19/10; ; 9/5; 2; 2; 37/19; 24/13; 37/19; 5/3; 9/5; 9/5; 19/10; 37/20; 24/13; ; 19/10; ; 
Draw; 11/4; 5/2; 5/2; 23/10; 51/20; 5/2; 12/5; 11/5; 5/2; 5/2; 13/5; 11/5; ; 13/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 5/2; 5/2; 13/5; 5/2; 12/5; ; 12/5; ; 
Arsenal; 3; 13/10; 26/19; 11/8; 153/ 100; 7/5; 7/5; 6/5; 16/11; 27/20; 7/5; 29/20; ; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 16/11; 6/4; 29/20; 11/8; 7/5; ; 27/10; ; 
META; english/premier-league/arsenal-v-chelsea; 2017-12-28 10:16:53 GMT+2; 2018-01-03 19:45; Nothing; Xlenovo
Chelsea; 5/6; 9/5; 9/5; 15/8; 39/20; 9/5; 15/8; 9/4; 9/5; 7/4; 15/8; 19/10; ; 9/5; 2; 2; 37/19; 24/13; 37/19; 5/3; 9/5; 9/5; 19/10; 37/20; 24/13; ; 19/10; ; 
Draw; 11/4; 13/5; 5/2; 23/10; 51/20; 27/10; 12/5; 11/5; 5/2; 5/2; 5/2; 11/5; ; 13/5; 12/5; 5/2; 12/5; 12/5; 12/5; 28/11; 5/2; 5/2; 13/5; 5/2; 12/5; ; 23/10; ; 
Arsenal; 3; 11/8; 26/19; 11/8; 153/ 100; 13/10; 7/5; 6/5; 16/11; 27/20; 7/5; 29/20; ; 7/5; 7/5; 7/5; 7/5; 7/5; 7/5; 23/17; 16/11; 6/4; 29/20; 11/8; 7/5; ; 27/10; ; 
