META; english/premier-league/arsenal-v-leicester; 2017-06-15 14:15:01 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Arsenal; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; ; 4/11; 4/11; 2/5; 2/5; 2/5; 4/9; 2/5; 7/17; 4/9; 2/5; 7/17; 4/9; 3/7; 2/5; 2/5; 2/5; ; 2/7; ; 
Draw; 7/2; 10/3; 37/10; 3; 3; 7/2; 19/5; 10/3; ; 10/3; 10/3; 7/2; 7/2; 10/3; 7/2; 10/3; 18/5; 7/2; 7/2; 18/5; 19/5; 19/5; 7/2; 7/2; 7/2; ; 21/10; ; 
Leicester; 13/2; 5; 13/2; 13/2; 6; 13/2; 8; 13/2; ; 7; 7; 13/2; 7; 13/2; 13/2; 13/2; 25/4; 11/2; 13/2; 25/4; 77/10; 61/10; 13/2; 13/2; 7; ; 26/5; ; 
META; english/premier-league/arsenal-v-leicester; 2017-06-15 18:15:00 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Arsenal; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; ; 4/11; 4/11; 2/5; 2/5; 2/5; 4/9; 2/5; 7/19; 2/5; 2/5; 7/19; 21/50; 3/7; 2/5; 2/5; 2/5; ; 2/7; ; 
Draw; 7/2; 10/3; 37/10; 3; 3; 7/2; 19/5; 10/3; ; 10/3; 10/3; 7/2; 7/2; 10/3; 15/4; 10/3; 19/5; 18/5; 7/2; 19/5; 41/10; 19/5; 7/2; 7/2; 7/2; ; 21/10; ; 
Leicester; 13/2; 5; 13/2; 13/2; 6; 13/2; 8; 13/2; ; 7; 7; 7; 7; 13/2; 6; 13/2; 27/4; 6; 13/2; 27/4; 77/10; 61/10; 13/2; 6; 7; ; 26/5; ; 
META; english/premier-league/arsenal-v-leicester; 2017-06-15 22:15:01 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Arsenal; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; ; 4/11; 4/11; 2/5; 4/11; 2/5; 4/9; 2/5; 7/19; 2/5; 2/5; 7/19; 21/50; 7/17; 2/5; 2/5; 2/5; ; 2/9; ; 
Draw; 7/2; 10/3; 37/10; 7/2; 3; 7/2; 19/5; 10/3; ; 10/3; 10/3; 7/2; 15/4; 10/3; 15/4; 10/3; 19/5; 18/5; 7/2; 19/5; 41/10; 50/13; 7/2; 7/2; 7/2; ; 2; ; 
Leicester; 13/2; 5; 13/2; 11/2; 6; 13/2; 8; 13/2; ; 7; 7; 7; 7; 13/2; 6; 13/2; 27/4; 6; 13/2; 27/4; 77/10; 32/5; 13/2; 6; 7; ; 1/20; ; 
META; english/premier-league/arsenal-v-leicester; 2017-06-16 02:15:00 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Arsenal; 2/5; 4/9; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; ; 4/11; 4/11; 2/5; 4/11; 2/5; 4/9; 2/5; 7/19; 2/5; 2/5; 7/19; 21/50; 7/17; 2/5; 2/5; 2/5; ; 2/9; ; 
Draw; 7/2; 10/3; 37/10; 7/2; 3; 7/2; 19/5; 10/3; ; 10/3; 10/3; 7/2; 15/4; 10/3; 15/4; 10/3; 19/5; 18/5; 7/2; 19/5; 41/10; 50/13; 7/2; 7/2; 7/2; ; 2; ; 
Leicester; 13/2; 5; 13/2; 11/2; 6; 13/2; 8; 13/2; ; 7; 7; 7; 7; 13/2; 6; 13/2; 27/4; 6; 13/2; 27/4; 77/10; 32/5; 13/2; 6; 7; ; 1/20; ; 
META; english/premier-league/arsenal-v-leicester; 2017-06-16 10:15:00 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
Arsenal; 2/5; 2/5; 2/5; 2/5; 4/9; 2/5; 2/5; 2/5; ; 4/11; 4/11; 2/5; 4/11; 2/5; 4/9; 4/11; 7/19; 2/5; 2/5; 7/19; 21/50; 7/17; 2/5; 2/5; 2/5; ; 1/20; ; 
Draw; 7/2; 18/5; 37/10; 7/2; 3; 7/2; 19/5; 10/3; ; 10/3; 10/3; 7/2; 15/4; 10/3; 15/4; 7/2; 19/5; 18/5; 7/2; 19/5; 41/10; 50/13; 7/2; 7/2; 7/2; ; 2; ; 
Leicester; 13/2; 11/2; 13/2; 11/2; 6; 13/2; 8; 13/2; ; 7; 7; 7; 7; 13/2; 6; 13/2; 27/4; 6; 13/2; 27/4; 77/10; 32/5; 13/2; 6; 7; ; 1/20; ; 
META; english/premier-league/arsenal-v-leicester; 2017-06-16 14:15:00 GMT+3; 2017-08-12 15:00; Nothing; Xlenovo
