META; english/premier-league/newcastle-v-swansea; 2017-12-28 02:17:13 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; ; 10/11; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; 
Draw; ; ; ; ; 61/25; ; 12/5; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; 
Swansea; ; ; ; ; 69/20; ; 10/3; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-28 10:17:06 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; ; 20/21; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; ; ; ; 
Draw; ; ; ; ; 61/25; ; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; 
Swansea; ; ; ; ; 69/20; ; 10/3; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-28 14:17:06 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; ; 20/21; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 10/11; ; ; ; ; 
Draw; ; ; ; ; 61/25; ; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; 
Swansea; ; ; ; ; 69/20; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 16/5; ; ; ; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-28 18:17:03 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; ; 20/21; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 10/11; ; ; ; ; 
Draw; ; ; ; ; 61/25; ; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; ; ; 
Swansea; ; ; ; ; 69/20; ; 16/5; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 3; ; 16/5; ; ; ; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-28 22:17:06 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 19/20; 10/11; 3/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/11; ; 10/11; ; ; 1/25; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; 1/50; ; 
Swansea; ; ; ; ; 69/20; 15/4; 10/3; 7/2; ; ; ; ; ; ; ; ; ; ; ; ; ; 100/ 30; ; 10/3; ; ; 1/25; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-29 02:17:03 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 19/20; 10/11; 3/4; ; ; ; 10/11; ; ; ; 19/20; ; ; ; ; ; 10/11; ; 10/11; ; ; 4/9; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 9/4; ; ; ; 9/4; ; ; ; 12/5; ; ; ; ; ; 23/10; ; 23/10; ; ; 1/50; ; 
Swansea; ; ; ; ; 69/20; 15/4; 10/3; 7/2; ; ; ; 10/3; ; ; ; 7/2; ; ; ; ; ; 100/ 30; ; 10/3; ; ; 1/25; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-29 10:17:01 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 19/20; 20/21; 3/4; ; ; ; 10/11; ; ; ; 19/20; ; ; ; ; ; 10/11; ; 10/11; ; ; 4/9; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; 12/5; ; ; ; ; ; 23/10; ; 23/10; ; ; 1/50; ; 
Swansea; ; ; ; ; 69/20; 15/4; 10/3; 7/2; ; ; ; 10/3; ; ; ; 7/2; ; ; ; ; ; 100/ 30; ; 10/3; ; ; 1/25; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-29 18:17:03 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 19/20; 20/21; 3/4; ; ; ; 10/11; ; ; ; ; ; ; ; ; ; 10/11; ; 10/11; ; ; 4/9; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; 23/10; ; 23/10; ; ; 1/50; ; 
Swansea; ; ; ; ; 69/20; 15/4; 10/3; 7/2; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; 100/ 30; ; 10/3; ; ; 1/25; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-29 22:17:03 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 19/20; 10/11; 3/4; ; ; ; 10/11; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 9/10; ; ; 4/9; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; ; ; ; 69/20; 15/4; 10/3; 7/2; ; ; ; 10/3; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 10/3; ; ; 1/25; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-30 02:17:05 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 19/20; 10/11; 3/4; ; ; ; 10/11; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 9/10; ; ; 4/6; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; ; ; ; 69/20; 15/4; 10/3; 7/2; ; ; ; 10/3; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 10/3; ; ; 11/5; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-30 10:17:04 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 10/11; 9/10; 3/4; ; ; ; 20/23; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 17/20; ; ; 4/6; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; ; ; ; 69/20; 4; 7/2; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 7/2; ; ; 13/5; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-30 14:17:13 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 10/11; 9/10; 3/4; ; ; ; 20/23; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 17/20; ; ; 8/11; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; ; ; ; 69/20; 4; 7/2; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 7/2; ; ; 13/5; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-30 18:17:07 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 10/11; 9/10; 3/4; ; ; ; 20/23; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 17/20; ; ; 8/11; ; 
Draw; ; ; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; ; ; ; 69/20; 4; 7/2; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 7/2; ; ; 13/5; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-30 22:16:45 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; 10/11; ; ; 1; 10/11; 9/10; 3/4; ; ; ; 20/23; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 17/20; ; ; 5/6; ; 
Draw; ; 12/5; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; 3; ; ; 69/20; 4; 7/2; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 7/2; ; ; 13/5; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-31 02:16:43 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; 10/11; ; ; 1; 10/11; 9/10; 3/4; ; ; ; 20/23; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 17/20; ; ; 5/6; ; 
Draw; ; 12/5; ; ; 61/25; 23/10; 23/10; 11/5; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; 3; ; ; 69/20; 4; 7/2; 4; ; ; ; 7/2; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 7/2; ; ; 13/5; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-31 10:16:44 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
Newcastle; ; 10/11; ; ; 1; 10/11; 10/11; 3/4; ; ; ; 20/23; ; ; ; ; 11/13; ; 11/13; ; ; 9/10; ; 17/20; ; ; 5/6; ; 
Draw; ; 12/5; ; ; 61/25; 23/10; 23/10; 9/4; ; ; ; 9/4; ; ; ; ; 23/10; ; 23/10; ; ; 23/10; ; 23/10; ; ; 2; ; 
Swansea; ; 3; ; ; 69/20; 4; 10/3; 7/2; ; ; ; 7/2; ; ; ; ; 15/4; ; 15/4; ; ; 7/2; ; 7/2; ; ; 11/4; ; 
META; english/premier-league/newcastle-v-swansea; 2017-12-31 14:16:49 GMT+2; 2018-01-13 15:00; Nothing; Xlenovo
