META; english/premier-league/bournemouth-v-liverpool; 2017-12-03 22:17:53 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; ; ; 67/20; ; ; ; ; ; ; ; 21/10; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; ; ; ; ; 13/8; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-04 02:17:51 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; ; ; 67/20; ; ; ; ; ; ; ; 21/10; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; ; ; ; ; 13/8; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-04 10:17:51 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; ; ; 67/20; ; ; ; ; ; ; ; 21/10; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; ; ; ; ; 13/8; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-04 14:17:56 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; ; ; 3/5; ; ; ; ; ; ; ; 1/3; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; ; ; 67/20; ; ; ; ; ; ; ; 21/10; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; ; ; 26/5; ; ; ; ; ; ; ; 13/8; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-04 18:17:55 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; 6/11; ; 3/5; ; ; ; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; 3; ; 67/20; ; ; ; ; ; ; ; 21/10; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; 11/2; ; 26/5; ; ; ; ; ; ; ; 3; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-04 22:17:55 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; 6/11; ; 3/5; ; ; ; ; ; ; ; 4/11; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; 3; ; 67/20; ; ; ; ; ; ; ; 21/10; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; 11/2; ; 26/5; ; ; ; ; ; ; ; 3; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-05 02:17:53 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; 6/11; ; 3/5; ; ; ; ; ; ; ; 2/5; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; 3; ; 67/20; ; ; ; ; ; ; ; 5/2; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; 11/2; ; 26/5; ; ; ; ; ; ; ; 10/3; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-05 10:17:56 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; 6/11; ; 3/5; ; ; ; ; ; ; ; 2/5; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; 3; ; 67/20; ; ; ; ; ; ; ; 5/2; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; 11/2; ; 26/5; ; ; ; ; ; ; ; 10/3; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-05 14:17:57 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 4/7; 1/2; ; ; ; ; ; ; ; ; 6/11; ; 3/5; ; ; ; ; ; ; ; 2/5; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; 3; ; 67/20; ; ; ; ; ; ; ; 5/2; ; 
Bournemouth; ; ; ; ; ; 6; 5; 5; ; ; ; ; ; ; ; ; 11/2; ; 26/5; ; ; ; ; ; ; ; 10/3; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-05 18:17:54 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 8/15; 5/9; 1/2; ; ; ; ; ; ; ; ; 6/11; ; 4/7; ; ; ; ; 8/15; ; ; 2/5; ; 
Draw; ; ; ; ; ; 3; 3; 11/4; ; ; ; ; ; ; ; ; 3; ; 17/5; ; ; ; ; 3; ; ; 5/2; ; 
Bournemouth; ; ; ; ; ; 6; 11/2; 5; ; ; ; ; ; ; ; ; 11/2; ; 28/5; ; ; ; ; 11/2; ; ; 7/2; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-05 22:17:54 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/2; 5/9; 1/2; ; ; ; ; ; ; ; ; 6/11; ; 4/7; ; ; ; ; 1/2; ; ; 2/5; ; 
Draw; ; ; ; ; ; 16/5; 3; 11/4; ; ; ; ; ; ; ; ; 3; ; 17/5; ; ; ; ; 3; ; ; 5/2; ; 
Bournemouth; ; ; ; ; ; 6; 11/2; 5; ; ; ; ; ; ; ; ; 11/2; ; 28/5; ; ; ; ; 6; ; ; 21/5; ; 
META; english/premier-league/bournemouth-v-liverpool; 2017-12-06 02:17:33 GMT+2; 2017-12-17 16:30; Nothing; Xlenovo
