META; english/premier-league/newcastle-v-man-city; 2017-12-13 22:17:32 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
Man City; ; ; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; ; ; ; ; ; 1/9; ; 
Draw; ; ; ; ; ; ; 9/2; 4; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 1/50; ; 
Newcastle; ; ; ; ; ; ; 12; 11; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; ; ; ; 1/25; ; 
META; english/premier-league/newcastle-v-man-city; 2017-12-14 02:17:12 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
Man City; ; ; ; ; ; ; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; 9/2; 4; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 1/50; ; 
Newcastle; ; ; ; ; ; ; 12; 11; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; ; ; ; 5/6; ; 
META; english/premier-league/newcastle-v-man-city; 2017-12-14 10:17:17 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
Man City; ; ; ; ; ; 3/10; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; 9/2; 9/2; 4; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 1/50; ; 
Newcastle; ; ; ; ; ; 12; 12; 11; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; ; ; ; 5/6; ; 
META; english/premier-league/newcastle-v-man-city; 2017-12-14 14:17:14 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
Man City; ; ; ; ; ; 3/10; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; 9/2; 9/2; 4; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 1/50; ; 
Newcastle; ; ; ; ; ; 12; 12; 11; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; ; ; ; 5/6; ; 
META; english/premier-league/newcastle-v-man-city; 2017-12-14 18:17:15 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
Man City; ; ; ; ; ; 3/10; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; 9/2; 9/2; 4; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; ; ; ; 1/50; ; 
Newcastle; ; ; ; ; ; 12; 12; 11; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; ; ; ; 5/6; ; 
META; english/premier-league/newcastle-v-man-city; 2017-12-14 22:17:12 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
Man City; ; ; ; ; ; 1/4; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; ; ; 2/9; ; ; 2/11; ; 
Draw; ; ; ; ; ; 11/2; 9/2; 5; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; 9/2; ; ; 1/100; ; 
Newcastle; ; ; ; ; ; 13; 12; 12; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; 14; ; ; 5/6; ; 
META; english/premier-league/newcastle-v-man-city; 2017-12-15 02:17:12 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
Man City; ; ; ; ; ; 1/4; 1/4; 1/4; ; ; ; ; ; ; ; ; ; ; 3/10; ; ; ; ; 2/9; ; ; 2/11; ; 
Draw; ; ; ; ; ; 11/2; 5; 5; ; ; ; ; ; ; ; ; ; ; 5; ; ; ; ; 9/2; ; ; 20/21; ; 
Newcastle; ; ; ; ; ; 16; 12; 14; ; ; ; ; ; ; ; ; ; ; 23/2; ; ; ; ; 16; ; ; 7/5; ; 
META; english/premier-league/newcastle-v-man-city; 2017-12-15 10:17:17 GMT+2; 2017-12-27 19:45; Nothing; Xlenovo
