META; english/premier-league/liverpool-v-huddersfield; 2017-10-02 22:17:45 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; ; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-12 18:17:38 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 5/2; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-12 22:17:56 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 5/2; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-13 02:17:45 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 5/2; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-13 10:18:06 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 5/2; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-13 14:18:27 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/12; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 5/2; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-13 18:17:45 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/8; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 5/2; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-13 22:18:06 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/10; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 12/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-14 02:17:52 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/10; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 12/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-14 10:17:55 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/10; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 12/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-14 14:18:00 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/10; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 14/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 12/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-14 18:17:41 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 21/10; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 19/10; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-14 22:17:23 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 2/13; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 21/10; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 19/10; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-15 02:17:38 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 1/6; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 13/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 19/10; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-15 10:17:29 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; ; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; 6; 6; ; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 13/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; ; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 19/10; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-15 14:17:31 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 2/9; ; ; 1/5; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; ; ; ; 13/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 16; ; ; 14; ; ; ; ; 19/10; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-15 18:17:22 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; ; ; ; ; ; 1/5; 1/6; 1/7; ; ; ; ; ; ; ; ; 2/11; ; 11/50; ; ; 1/5; ; 2/11; ; ; 2/11; ; 
Draw; ; ; ; ; ; 6; 6; 6; ; ; ; ; ; ; ; ; 11/2; ; 31/5; ; ; 11/2; ; 21/4; ; ; 13/5; ; 
Huddersfield; ; ; ; ; ; 14; 14; 16; ; ; ; ; ; ; ; ; 14; ; 33/2; ; ; 14; ; 18; ; ; 19/10; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-15 22:17:20 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; ; 2/9; ; 2/9; 1/5; 1/5; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; ; ; 2/11; 3/13; 11/50; 3/14; 1/5; 1/4; 2/9; 1/5; 3/13; ; 1/6; ; 
Draw; 5; ; 5; ; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; ; ; 11/2; 5; 31/5; 47/10; 11/2; 11/2; 5; 5; 96/19; ; 27/10; ; 
Huddersfield; 14; ; 14; ; 12; 14; 12; 16; 12; 14; 12; ; ; 14; ; ; 14; 11; 33/2; 19/2; 11; 12; 17; 16; 45/4; ; 31/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-16 02:17:20 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; ; 2/9; ; 2/9; 1/5; 1/5; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; ; ; 2/11; 2/9; 11/50; 3/14; 1/5; 1/4; 2/9; 1/5; 3/13; ; 1/6; ; 
Draw; 5; ; 5; ; 11/2; 6; 5; 6; 11/2; 5; 5; ; ; 6; ; ; 11/2; 5; 31/5; 47/10; 11/2; 11/2; 5; 5; 96/19; ; 14/5; ; 
Huddersfield; 14; ; 14; ; 12; 14; 12; 16; 12; 14; 12; ; ; 14; ; ; 14; 45/4; 33/2; 19/2; 11; 12; 17; 16; 45/4; ; 31/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-16 10:17:18 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; ; 2/9; 1/5; 1/5; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; ; ; 2/11; 2/9; 11/50; 3/14; 1/5; 1/4; 2/9; 1/5; 3/13; ; 1/6; ; 
Draw; 5; 5; 5; ; 11/2; 6; 5; 6; 11/2; 5; 5; ; ; 6; ; ; 11/2; 5; 31/5; 47/10; 11/2; 11/2; 5; 5; 96/19; ; 14/5; ; 
Huddersfield; 14; 14; 14; ; 12; 14; 12; 16; 12; 14; 12; ; ; 14; ; ; 14; 45/4; 33/2; 19/2; 11; 12; 17; 16; 45/4; ; 31/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-16 14:17:33 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; ; 2/9; 1/5; 1/5; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 1/6; ; 
Draw; 5; 5; 5; ; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 26/5; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 21/4; ; 14/5; ; 
Huddersfield; 14; 14; 14; ; 12; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 12; 16; 19/2; 11; 12; 17; 16; 49/4; ; 31/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-16 18:17:20 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; ; 2/9; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 1/6; ; 
Draw; 5; 5; 5; ; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 14/5; ; 
Huddersfield; 14; 14; 14; ; 12; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 25/2; ; 31/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-16 22:17:22 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; ; 2/9; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 1/6; ; 
Draw; 5; 5; 5; ; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 3; ; 
Huddersfield; 14; 14; 14; ; 12; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 12; 16; 19/2; 11; 12; 17; 16; 49/4; ; 31/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-17 02:17:17 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; ; 2/9; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 2/11; ; 
Draw; 5; 5; 5; ; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 3; ; 
Huddersfield; 14; 14; 14; ; 12; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 12; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-17 10:17:19 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 2/9; 1/5; 1/5; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 1/5; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 7/2; ; 
Huddersfield; 14; 14; 14; 12; 12; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-17 14:17:33 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 1/5; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 7/2; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-17 18:17:32 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 1/5; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 7/2; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-17 22:17:31 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 2/9; 2/9; ; 1/5; 1/4; 2/9; 1/5; 2/9; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 51/10; 31/5; ; 11/2; 11/2; 21/4; 5; 67/13; ; 22/5; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 23/2; 16; ; 11; 12; 17; 16; 23/2; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-18 02:16:56 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; ; 1/5; 1/4; 2/9; 1/5; 3/14; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; ; 11/2; 11/2; 21/4; 5; 53/10; ; 22/5; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; ; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-18 11:36:20 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 1/5; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 22/5; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-18 14:17:15 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 22/5; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-18 18:17:28 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 21/4; 5; 53/10; ; 21/5; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-18 22:17:25 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 2/9; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/9; 2/9; ; ; 2/9; 2/9; ; 2/11; 3/14; 2/9; 3/14; 1/5; 1/4; 2/9; 1/5; 3/14; ; 2/9; ; 
Draw; 5; 5; 5; 5; 11/2; 6; 11/2; 6; 11/2; 5; 5; ; ; 6; 11/2; ; 11/2; 21/4; 31/5; 47/10; 11/2; 11/2; 11/2; 5; 53/10; ; 21/5; ; 
Huddersfield; 14; 14; 14; 12; 14; 14; 12; 16; 12; 14; 12; ; ; 14; 12; ; 14; 49/4; 16; 19/2; 11; 12; 17; 16; 49/4; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-19 02:17:20 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 2/11; 2/9; ; ; 1/5; 2/9; ; 2/11; 3/16; 2/9; 3/14; 1/5; 1/5; 1/5; 2/11; 3/16; ; 2/9; ; 
Draw; 5; 5; 11/2; 5; 11/2; 6; 11/2; 6; 11/2; 11/2; 5; ; ; 6; 11/2; ; 11/2; 60/11; 31/5; 47/10; 11/2; 11/2; 6; 21/4; 11/2; ; 21/5; ; 
Huddersfield; 14; 14; 18; 12; 14; 14; 14; 16; 12; 16; 12; ; ; 16; 12; ; 14; 27/2; 16; 19/2; 11; 14; 18; 18; 27/2; ; 32/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-19 10:17:19 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 1/5; 2/11; ; ; 1/5; 2/9; ; 2/11; 2/11; 2/9; 1/5; 1/5; 1/5; 1/5; 2/11; 2/11; ; 2/9; ; 
Draw; 5; 5; 11/2; 5; 11/2; 6; 11/2; 6; 11/2; 11/2; 5; ; ; 6; 11/2; ; 11/2; 57/10; 31/5; 47/10; 11/2; 11/2; 6; 21/4; 23/4; ; 21/5; ; 
Huddersfield; 14; 14; 16; 12; 14; 14; 14; 16; 12; 16; 16; ; ; 16; 12; ; 14; 55/4; 16; 19/2; 11; 14; 18; 18; 14; ; 33/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-19 14:17:27 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 1/5; 1/5; 1/5; ; ; 2/9; ; 2/11; 3/16; 2/9; 1/5; 1/5; 1/5; 1/5; 2/11; 1/5; ; 2/9; ; 
Draw; 5; 5; 11/2; 5; 6; 6; 11/2; 6; 11/2; 5; 11/2; 5; ; ; 11/2; ; 11/2; 27/5; 31/5; 47/10; 11/2; 11/2; 6; 21/4; 60/11; ; 21/5; ; 
Huddersfield; 14; 14; 16; 12; 14; 16; 14; 16; 12; 16; 14; 12; ; ; 12; ; 14; 27/2; 16; 19/2; 11; 12; 18; 18; 53/4; ; 33/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-19 18:17:34 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 1/5; 1/5; 1/5; ; ; 2/9; 2/11; 2/11; 2/11; 2/9; 1/5; 1/5; 1/5; 1/5; 2/11; 1/5; ; 2/9; ; 
Draw; 5; 5; 11/2; 5; 6; 6; 11/2; 6; 11/2; 5; 11/2; 5; ; ; 11/2; 5; 11/2; 53/10; 31/5; 47/10; 11/2; 11/2; 6; 21/4; 60/11; ; 24/5; ; 
Huddersfield; 14; 14; 16; 12; 14; 16; 14; 16; 12; 16; 14; 12; ; ; 12; 12; 14; 33/2; 16; 19/2; 11; 12; 18; 18; 53/4; ; 38/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-19 22:16:51 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 1/5; 1/5; 1/5; ; ; 2/9; 2/11; 2/11; 2/11; 2/9; 1/5; 1/5; 1/5; 1/5; 2/11; 1/5; ; 2/9; ; 
Draw; 5; 5; 11/2; 5; 6; 6; 11/2; 6; 11/2; 5; 11/2; 5; ; ; 11/2; 5; 11/2; 27/5; 31/5; 47/10; 11/2; 11/2; 6; 21/4; 60/11; ; 24/5; ; 
Huddersfield; 14; 14; 16; 12; 14; 16; 14; 16; 12; 16; 14; 12; ; ; 12; 12; 14; 33/2; 16; 19/2; 11; 12; 18; 18; 53/4; ; 38/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-20 02:17:10 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
Liverpool; 1/5; 1/5; 1/5; 2/9; 1/5; 1/5; 2/11; 1/7; 1/5; 1/5; 1/5; 1/5; ; ; 2/9; 2/11; 2/11; 2/11; 2/9; 1/5; 1/5; 1/5; 1/5; 2/11; 1/5; ; 2/9; ; 
Draw; 5; 5; 11/2; 5; 6; 6; 11/2; 6; 11/2; 5; 11/2; 5; ; ; 11/2; 5; 11/2; 27/5; 31/5; 47/10; 11/2; 11/2; 6; 21/4; 60/11; ; 21/5; ; 
Huddersfield; 14; 14; 16; 12; 14; 16; 14; 16; 12; 16; 14; 12; ; ; 12; 12; 14; 53/4; 16; 19/2; 11; 12; 18; 18; 53/4; ; 33/5; ; 
META; english/premier-league/liverpool-v-huddersfield; 2017-10-20 10:17:30 GMT+3; 2017-10-28 15:00; Nothing; Xlenovo
