META; english/premier-league/watford-v-leicester; 2017-12-13 22:17:27 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; ; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 1; ; 
Leicester; ; ; ; ; ; ; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; ; ; ; 1; ; 
Draw; ; ; ; ; ; ; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; 4/11; ; 
META; english/premier-league/watford-v-leicester; 2017-12-14 02:17:07 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; ; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 1; ; 
Leicester; ; ; ; ; ; ; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; ; ; ; 1; ; 
Draw; ; ; ; ; ; ; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; 4/11; ; 
META; english/premier-league/watford-v-leicester; 2017-12-14 10:17:12 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 6/4; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 1; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; ; ; ; 1; ; 
Draw; ; ; ; ; ; 23/10; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; 4/9; ; 
META; english/premier-league/watford-v-leicester; 2017-12-14 14:17:09 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 6/4; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 1; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; ; ; ; 21/20; ; 
Draw; ; ; ; ; ; 23/10; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; 9/5; ; 
META; english/premier-league/watford-v-leicester; 2017-12-14 18:17:10 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 6/4; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; ; ; ; 1; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; ; ; ; 21/20; ; 
Draw; ; ; ; ; ; 23/10; 23/10; 9/4; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; ; ; ; 9/5; ; 
META; english/premier-league/watford-v-leicester; 2017-12-14 22:17:04 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 29/20; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; 7/5; ; ; 11/10; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; 39/20; ; ; 10/9; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 23/10; ; ; 15/8; ; 
META; english/premier-league/watford-v-leicester; 2017-12-15 02:17:05 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 29/20; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; 7/5; ; ; 11/10; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; 39/20; ; ; 21/20; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 23/10; ; ; 19/10; ; 
META; english/premier-league/watford-v-leicester; 2017-12-15 10:17:10 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 29/20; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; 7/5; ; ; 10/9; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; 39/20; ; ; 20/21; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 23/10; ; ; 9/5; ; 
META; english/premier-league/watford-v-leicester; 2017-12-15 14:17:08 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 29/20; 7/5; 13/10; ; ; ; ; ; ; ; ; ; ; 6/4; ; ; ; ; 7/5; ; ; 11/8; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; ; ; ; 52/25; ; ; ; ; 39/20; ; ; 9/5; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; ; ; ; 49/20; ; ; ; ; 23/10; ; ; 21/10; ; 
META; english/premier-league/watford-v-leicester; 2017-12-15 18:17:07 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; ; 29/20; 7/5; 13/10; ; ; ; ; ; ; ; 13/10; ; ; 6/4; ; ; 7/5; ; 11/8; ; ; 11/8; ; 
Leicester; ; ; ; ; ; 21/10; 2; 2; ; ; ; ; ; ; ; 19/10; ; ; 52/25; ; ; 2; ; 39/20; ; ; 9/5; ; 
Draw; ; ; ; ; ; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 9/4; ; ; 49/20; ; ; 12/5; ; 47/20; ; ; 21/10; ; 
META; english/premier-league/watford-v-leicester; 2017-12-15 22:17:10 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; 23/17; 29/20; 7/5; 13/10; ; ; ; ; ; ; ; 13/10; 23/17; ; 6/4; ; ; 7/5; ; 11/8; ; ; 11/8; ; 
Leicester; ; ; ; ; 21/10; 21/10; 2; 2; ; ; ; ; ; ; ; 19/10; 21/10; ; 52/25; ; ; 2; ; 39/20; ; ; 9/5; ; 
Draw; ; ; ; ; 23/10; 12/5; 23/10; 23/10; ; ; ; ; ; ; ; 9/4; 23/10; ; 49/20; ; ; 12/5; ; 47/20; ; ; 21/10; ; 
META; english/premier-league/watford-v-leicester; 2017-12-16 02:17:05 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; 23/17; 29/20; 7/5; 13/10; ; ; ; 11/8; ; ; ; 13/10; 23/17; ; 6/4; ; ; 7/5; ; 11/8; ; ; 11/8; ; 
Leicester; ; ; ; ; 21/10; 21/10; 2; 2; ; ; ; 2; ; ; ; 19/10; 21/10; ; 52/25; ; ; 2; ; 39/20; ; ; 9/5; ; 
Draw; ; ; ; ; 23/10; 12/5; 23/10; 23/10; ; ; ; 23/10; ; ; ; 9/4; 23/10; ; 49/20; ; ; 12/5; ; 47/20; ; ; 21/10; ; 
META; english/premier-league/watford-v-leicester; 2017-12-16 10:17:09 GMT+2; 2017-12-26 15:00; Nothing; Xlenovo
Watford; ; ; ; ; 23/17; 29/20; 7/5; 13/10; ; ; ; 11/8; ; ; ; 13/10; 23/17; ; 6/4; ; ; 7/5; ; 11/8; ; ; 11/8; ; 
Leicester; ; ; ; ; 21/10; 21/10; 2; 2; ; ; ; 2; ; ; ; 19/10; 21/10; ; 52/25; ; ; 2; ; 39/20; ; ; 9/5; ; 
