META; english/premier-league/brighton-v-bournemouth; 2017-12-20 18:17:15 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Bournemouth; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-20 22:17:20 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Bournemouth; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-21 02:17:13 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Bournemouth; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-21 10:17:15 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Bournemouth; ; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/25; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-21 14:17:23 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; 13/10; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Bournemouth; ; ; ; ; ; 19/10; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; 
Draw; ; ; ; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-21 18:17:16 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; 13/10; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Bournemouth; ; ; ; ; ; 19/10; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-21 22:17:16 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Bournemouth; ; ; ; ; ; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 7/5; ; 
Draw; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-22 02:17:17 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; 13/10; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/7; ; 
Bournemouth; ; ; ; ; ; 19/10; ; 2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; ; ; ; ; ; 9/4; ; 9/4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/brighton-v-bournemouth; 2017-12-22 10:17:22 GMT+2; 2018-01-01 12:30; Nothing; Xlenovo
Brighton; ; ; ; ; ; 13/10; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1; ; 
