META; english/premier-league/tottenham-v-huddersfield; 2018-02-11 18:16:47 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; ; 1/6; 2/11; ; 1/5; ; ; 1/6; 1/6; ; ; ; ; ; 1/5; 2/11; 1/6; 3/19; ; ; 1/5; 1/5; ; 1/6; ; 1/6; ; 
Draw; ; 6; 11/2; ; 67/10; ; ; 6; 6; ; ; ; ; ; 6; 13/2; 6; 13/2; ; ; 11/2; 6; ; 6; ; 12/5; ; 
Huddersfield; ; 14; 18; ; 18; ; ; 17; 14; ; ; ; ; ; 12; 16; 55/4; 16; ; ; 14; 19; ; 14; ; 4; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-11 22:16:40 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; ; 1/6; 1/5; ; 1/5; ; ; 1/6; 1/6; 2/11; ; ; ; ; 2/9; 1/5; 3/14; 3/19; 2/11; 1/6; 1/5; 1/5; ; 3/14; ; 2/11; ; 
Draw; ; 6; 11/2; ; 33/5; ; ; 6; 6; 11/2; ; ; ; ; 11/2; 6; 27/5; 13/2; 53/10; 6; 6; 6; ; 60/11; ; 12/5; ; 
Huddersfield; ; 14; 18; ; 19; ; ; 14; 15; 16; ; ; ; ; 12; 16; 23/2; 16; 12; 14; 14; 18; ; 23/2; ; 7/2; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-12 02:16:36 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/6; 1/5; ; 1/5; 1/5; ; 1/6; 1/6; 2/11; ; ; ; 1/5; 2/9; 1/5; 1/5; 3/19; 2/11; 1/6; 1/5; 1/5; ; 1/5; ; 2/11; ; 
Draw; 6; 6; 11/2; ; 33/5; 6; ; 6; 6; 11/2; ; ; ; 11/2; 11/2; 6; 61/11; 13/2; 53/10; 6; 6; 6; ; 28/5; ; 11/2; ; 
Huddersfield; 14; 14; 18; ; 19; 17; ; 14; 15; 16; ; ; ; 16; 12; 16; 49/4; 16; 12; 14; 14; 18; ; 49/4; ; 78/5; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-12 10:16:38 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/6; 1/5; ; 1/5; 1/5; ; 1/6; 1/6; 2/11; ; ; ; 1/5; 2/9; 1/5; ; 3/19; 2/11; 1/6; 1/5; 1/5; ; 1/5; ; 2/11; ; 
Draw; 6; 6; 11/2; ; 33/5; 6; ; 6; 6; 11/2; ; ; ; 11/2; 11/2; 6; 11/2; 13/2; 53/10; 6; 6; 6; ; 61/11; ; 11/2; ; 
Huddersfield; 14; 14; 18; ; 19; 22; ; 18; 15; 16; ; ; ; 15; 12; 16; ; 16; 12; 14; 14; 18; ; 12; ; 20; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-12 14:16:41 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; ; 2/9; 1/5; ; 1/6; 1/6; 2/11; ; 1/5; ; 1/5; 2/9; 2/11; ; 3/19; 2/11; 1/6; 1/5; 1/5; ; 1/5; ; 2/11; ; 
Draw; 6; 11/2; 11/2; ; 61/10; 6; ; 6; 6; 11/2; ; 11/2; ; 11/2; 11/2; 5; 11/2; 13/2; 53/10; 6; 6; 6; ; 61/11; ; 11/2; ; 
Huddersfield; 14; 12; 18; ; 17; 22; ; 18; 15; 16; ; 14; ; 15; 12; 12; 12; 16; 12; 14; 14; 18; ; 49/4; ; 17; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-12 18:16:39 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/5; ; 1/6; 1/6; 2/11; ; 1/5; ; 1/5; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 1/5; ; 2/11; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 11/2; ; 11/2; 11/2; 5; 29/5; 13/2; 53/10; 6; 6; 6; ; 76/13; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 22; ; 18; 15; 16; ; 14; ; 15; 12; 12; 57/4; 16; 12; 14; 14; 18; ; 29/2; ; 17; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-12 22:16:41 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/5; ; 1/6; 1/6; 2/11; ; 1/5; ; 1/5; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 1/5; ; 2/11; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 11/2; ; 11/2; 11/2; 5; 29/5; 13/2; 53/10; 6; 6; 6; ; 76/13; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 22; ; 18; 15; 16; ; 14; ; 15; 12; 12; 57/4; 16; 12; 14; 14; 18; ; 29/2; ; 17; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-13 02:16:39 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/5; ; 1/6; 1/6; 2/11; ; 1/5; ; 1/5; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 1/5; ; 2/11; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 11/2; ; 11/2; 11/2; 5; 29/5; 13/2; 53/10; 6; 6; 6; ; 76/13; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 22; ; 18; 15; 16; ; 14; ; 15; 12; 12; 57/4; 16; 12; 14; 14; 18; ; 29/2; ; 17; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-13 10:16:40 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/5; ; 1/6; 1/6; 2/11; ; 1/5; ; 1/5; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 1/5; ; 2/11; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 11/2; ; 11/2; 11/2; 5; 29/5; 13/2; 53/10; 6; 6; 6; ; 76/13; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 22; ; 18; 15; 16; ; 14; ; 15; 12; 12; 57/4; 16; 12; 14; 14; 18; ; 29/2; ; 17; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-13 14:16:39 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/5; ; 1/6; 1/6; 2/11; ; 1/5; ; 1/5; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 1/5; ; 1/6; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 11/2; ; 11/2; 11/2; 5; 76/13; 13/2; 53/10; 6; 6; 6; ; 59/10; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 22; ; 18; 15; 16; ; 14; ; 16; 12; 12; 29/2; 16; 12; 14; 14; 18; ; 29/2; ; 17; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-13 18:16:39 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/6; ; 1/6; 1/6; 2/11; ; 1/5; ; 1/5; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 1/5; ; 1/6; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 11/2; ; 11/2; 11/2; 5; 76/13; 13/2; 53/10; 6; 6; 6; ; 59/10; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 19; ; 18; 15; 16; ; 14; ; 16; 12; 12; 29/2; 16; 12; 14; 14; 17; ; 29/2; ; 88/5; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-13 22:16:34 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/6; ; 1/6; 1/6; 2/11; ; 2/11; ; ; 2/9; 2/11; 1/6; 3/19; ; 1/6; 1/5; ; ; 2/11; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 11/2; ; ; 11/2; 5; 29/5; 13/2; ; 6; 6; ; ; 76/13; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 19; ; 18; 15; 16; ; 14; ; 15; 12; 12; 57/4; 16; ; 14; 14; 18; ; 29/2; ; 88/5; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-14 02:16:33 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/6; ; 1/6; 1/6; 2/11; ; 2/11; ; ; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 2/11; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 5; ; ; 11/2; 5; 29/5; 13/2; 53/10; 6; 6; 13/2; ; 76/13; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 19; ; 18; 15; 16; ; 16; ; 15; 12; 12; 57/4; 16; 12; 14; 14; 19; ; 29/2; ; 88/5; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-14 10:16:35 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
Tottenham; 1/6; 1/5; 1/5; 1/5; 21/100; 1/6; ; 1/6; 1/6; 2/11; ; 2/11; ; ; 2/9; 2/11; 1/6; 3/19; 2/11; 1/6; 1/5; 2/11; ; 2/11; ; 1/5; ; 
Draw; 6; 11/2; 11/2; 11/2; 32/5; 6; ; 6; 6; 11/2; ; 5; ; ; 11/2; 5; 29/5; 13/2; 53/10; 6; 6; 13/2; ; 76/13; ; 11/2; ; 
Huddersfield; 14; 12; 18; 12; 35/2; 19; ; 18; 15; 16; ; 16; ; 15; 12; 12; 57/4; 16; 12; 14; 14; 19; ; 29/2; ; 88/5; ; 
META; english/premier-league/tottenham-v-huddersfield; 2018-02-14 14:16:35 GMT+2; 2018-03-03 15:00; Nothing; Xlenovo
