META; english/premier-league/southampton-v-everton; 2017-10-29 22:17:52 GMT+3; 2017-11-26 13:30; Nothing; Xlenovo
Southampton; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 61/25; ; ; ; ; ; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/southampton-v-everton; 2017-10-30 02:17:51 GMT+3; 2017-11-26 13:30; Nothing; Xlenovo
Southampton; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; 27/25; ; ; ; ; 1; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 61/25; ; ; ; ; 9/4; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; ; 59/20; ; ; ; ; 
META; english/premier-league/southampton-v-everton; 2017-10-30 10:18:04 GMT+3; 2017-11-26 13:30; Nothing; Xlenovo
Southampton; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; 27/25; ; ; ; ; 1; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 61/25; ; ; ; ; 9/4; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; ; 59/20; ; ; ; ; 
META; english/premier-league/southampton-v-everton; 2017-10-30 14:18:01 GMT+3; 2017-11-26 13:30; Nothing; Xlenovo
Southampton; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; ; ; 27/25; ; ; ; ; 1; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; ; ; 61/25; ; ; ; ; 9/4; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; ; 59/20; ; ; ; ; 
META; english/premier-league/southampton-v-everton; 2017-10-30 18:18:09 GMT+3; 2017-11-26 13:30; Nothing; Xlenovo
Southampton; ; ; ; ; ; ; ; 1; ; ; ; ; ; ; ; ; 19/20; ; 27/25; ; ; ; ; 1; ; ; ; ; 
Draw; ; ; ; ; ; ; ; 9/4; ; ; ; ; ; ; ; ; 9/4; ; 61/25; ; ; ; ; 9/4; ; ; ; ; 
Everton; ; ; ; ; ; ; ; 16/5; ; ; ; ; ; ; ; ; 3; ; 31/10; ; ; ; ; 3; ; ; ; ; 
META; english/premier-league/southampton-v-everton; 2017-10-30 22:18:10 GMT+3; 2017-11-26 13:30; Nothing; Xlenovo
