META; english/premier-league/crystal-palace-v-brighton; 2018-04-02 14:16:13 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 28/25; 10/11; 21/20; 10/11; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 10/11; ; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-03 02:16:07 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 28/25; 10/11; 21/20; 10/11; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 10/11; ; ; 
Draw; 23/10; 9/4; 21/10; 123/50; 2; 23/10; 2; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 28/13; 23/10; 23/10; 9/4; 23/10; 21/10
Brighton; 11/4; 3; 29/10; 73/25; 29/10; 14/5; 11/4; 31/10; 14/5; 3; 31/10; 3; 11/4; 29/10; 5/2; 31/10; 16/5; 59/20; 14/5; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-03 10:16:08 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 28/25; 10/11; 21/20; 10/11; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 10/11; ; ; 
Draw; 23/10; 9/4; 21/10; 123/50; 2; 23/10; 2; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 23/10; 23/10; 28/13; 23/10; 23/10; 9/4; 23/10; 21/10
Brighton; 11/4; 3; 29/10; 73/25; 29/10; 14/5; 11/4; 31/10; 14/5; 3; 31/10; 3; 11/4; 29/10; 5/2; 31/10; 16/5; 59/20; 14/5; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-03 14:16:10 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 107/100; 10/11; 1; 10/11; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 10/11; ; ; 
Draw; 23/10; 9/4; 21/10; 117/50; 2; 9/4; 2; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; 21/10
Brighton; 11/4; 3; 29/10; 33/10; 29/10; 3; 11/4; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 56/19; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-03 18:16:10 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 107/100; 10/11; 1; 10/11; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 10/11; ; ; 
Draw; 23/10; 9/4; 21/10; 117/50; 2; 9/4; 2; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 9/4; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; 21/10
Brighton; 11/4; 3; 29/10; 33/10; 29/10; 3; 11/4; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 56/19; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-03 22:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 20/21; ; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; 21/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 56/19; 14/5; ; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-04 02:16:13 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 20/21; ; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 56/19; 14/5; ; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-04 10:16:10 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 20/21; ; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 9/4; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 56/19; 14/5; ; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-04 14:16:12 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 9/4; 9/4; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 56/19; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-04 18:16:12 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 20/21; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 3; 5/2; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-04 22:16:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 10/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 3; 5/2; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-05 02:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 1; 10/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 9/4; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 59/20; 3; 5/2; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-05 10:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 10/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 3; 5/2; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-05 14:16:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 4/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 3; 13/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-05 18:16:12 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 4/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 3; 13/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-05 22:16:10 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 4/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 3; 13/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-06 02:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 1; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 2
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 10/3; 3; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-06 10:16:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 1; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 2
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 10/3; 3; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-06 14:16:14 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 1; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 21/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 10/3; 3; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-06 18:16:10 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 1; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 21/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 10/3; 3; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-06 22:16:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 1; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 1; 5/6; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 21/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 10/3; 3; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-07 02:16:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 10/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 21/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 3; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-07 10:16:11 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 10/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 11/5; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 23/10; 28/13; 23/10; 23/10; 21/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 3; 14/5; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 3; 14/5; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-07 14:16:15 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 68/67; 19/20; 21/20; 10/11; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 23/10; 21/10; 12/5; 11/5; 23/10; 9/4; 9/4; 23/10; 28/13; 23/10; 23/10; 19/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 16/5; 3; 14/5; 31/10; 3; 56/19; 29/10; 5/2; 31/10; 16/5; 3; ; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-07 18:16:09 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 1; 21/20; 1; 107/100; 9/10; 1; 5/6; 19/20; 21/20; 1; 21/20; 21/20; 1; 21/20; 1; 21/20; 19/20; 1; ; 
Draw; 23/10; 9/4; 21/10; 9/4; 117/50; 21/10; 9/4; 21/10; 23/10; 21/10; 23/10; 21/10; 12/5; 11/5; 23/10; 9/4; 9/4; 23/10; 23/10; 23/10
Brighton; 11/4; 3; 29/10; 3; 33/10; 3; 3; 31/10; 29/10; 16/5; 3; 14/5; 31/10; 3; 56/19; 29/10; 31/10; 10/3; 3; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-07 22:15:43 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 10/11; 1; 19/20; 1; 49/50; 19/20; 20/21; 5/6; 19/20; 19/20; 1; 20/21; 21/20; 1; 19/20; 1; 10/11; 19/20; 19/20; 19/20; 1; 10/11; 5/6
Draw; 12/5; 9/4; 11/5; 9/4; 119/50; 9/4; 23/10; 21/10; 23/10; 11/5; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 21/10
Brighton; 3; 16/5; 3; 73/20; 7/2; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 14/5; 16/5; 100/30; 16/5; 16/5; 16/5; 45/17; 31/10; 17/5; 13/4; 11/4; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-08 02:15:42 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 10/11; 1; 19/20; 1; 49/50; 19/20; 20/21; 5/6; 19/20; 19/20; 1; 20/21; 21/20; 1; 19/20; 1; 10/11; 19/20; 19/20; 19/20; 1; 19/20; 5/6; 10/11
Draw; 12/5; 9/4; 11/5; 9/4; 119/50; 9/4; 23/10; 21/10; 23/10; 11/5; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 21/10; 23/10
Brighton; 3; 16/5; 3; 73/20; 7/2; 10/3; 16/5; 31/10; 16/5; 16/5; 10/3; 14/5; 16/5; 100/30; 16/5; 16/5; 16/5; 45/17; 31/10; 17/5; 13/4; 14/5; 7/2; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-08 10:15:43 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 10/11; 1; 19/20; 1; 49/50; 19/20; 20/21; 5/6; 19/20; 19/20; 1; 10/11; 21/20; 1; 19/20; 1; 10/11; 19/20; 11/12; 19/20; 1; 19/20; 5/6; 10/11; 10/11
Draw; 12/5; 9/4; 11/5; 9/4; 119/50; 9/4; 23/10; 21/10; 23/10; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 21/10; 23/10; 9/4
Brighton; 3; 13/4; 3; 73/20; 7/2; 10/3; 16/5; 31/10; 16/5; 16/5; 16/5; 14/5; 16/5; 100/30; 16/5; 16/5; 16/5; 11/4; 31/10; 17/5; 13/4; 14/5; 7/2; 3; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-08 14:15:43 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 10/11; 10/11; 19/20; 10/11; 49/50; 19/20; 20/21; 5/6; 19/20; 10/11; 1; 10/11; 21/20; 1; 19/20; 19/20; 10/11; 19/20; 11/12; 19/20; 20/21; 19/20; 5/6; 10/11; 20/21
Draw; 12/5; 9/4; 11/5; 9/4; 119/50; 9/4; 23/10; 21/10; 23/10; 11/5; 23/10; 23/10; 12/5; 11/5; 9/4; 12/5; 9/4; 23/10; 11/5; 23/10; 23/10; 23/10; 21/10; 23/10; 9/4
Brighton; 3; 10/3; 13/4; 16/5; 73/20; 7/2; 10/3; 16/5; 31/10; 16/5; 16/5; 16/5; 14/5; 16/5; 100/30; 16/5; 16/5; 16/5; 11/4; 31/10; 18/5; 13/4; 3; 7/2; 3
META; english/premier-league/crystal-palace-v-brighton; 2018-04-08 18:15:39 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 10/11; 10/11; 19/20; 10/11; 99/100; 19/20; 20/21; 5/6; 19/20; 19/20; 1; 20/21; 21/20; 1; 19/20; 19/20; 19/20; 19/20; 11/12; 19/20; 20/21; 19/20; 10/11; 20/21; 20/21
Draw; 12/5; 9/4; 11/5; 9/4; 119/50; 9/4; 23/10; 21/10; 23/10; 11/5; 23/10; 21/10; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 11/5; 23/10; 23/10
Brighton; 3; 10/3; 16/5; 16/5; 18/5; 7/2; 16/5; 16/5; 31/10; 16/5; 16/5; 10/3; 14/5; 16/5; 100/30; 10/3; 58/19; 16/5; 11/4; 31/10; 18/5; 31/10; 3; 10/3; 
META; english/premier-league/crystal-palace-v-brighton; 2018-04-08 22:15:35 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 17/20; 10/11; 19/20; 10/11; 51/50; 19/20; 20/21; 5/6; 19/20; 19/20; 9/10; 20/21; 21/20; 19/20; 19/20; 10/11; 10/11; 19/20; 22/23; 19/20; 37/40; 19/20; 10/11; 20/21; 20/21
Draw; 5/2; 9/4; 11/5; 9/4; 119/50; 9/4; 23/10; 21/10; 23/10; 11/5; 23/10; 11/5; 12/5; 9/4; 9/4; 9/4; 23/10; 23/10; 11/5; 23/10; 12/5; 23/10; 23/10; 23/10; 12/5
Brighton; 16/5; 10/3; 16/5; 16/5; 69/20; 7/2; 16/5; 16/5; 13/4; 16/5; 10/3; 10/3; 14/5; 17/5; 100/30; 10/3; 16/5; 16/5; 45/17; 13/4; 18/5; 16/5; 10/3; 10/3; 7/2
META; english/premier-league/crystal-palace-v-brighton; 2018-04-09 02:15:35 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 17/20; 10/11; 19/20; 10/11; 1; 19/20; 20/21; 5/6; 19/20; 19/20; 10/11; 20/21; 21/20; 19/20; 19/20; 10/11; 10/11; 19/20; 22/23; 19/20; 19/20; 19/20; 10/11; 20/21; 20/21
Draw; 5/2; 9/4; 11/5; 9/4; 61/25; 9/4; 23/10; 21/10; 23/10; 11/5; 9/4; 11/5; 12/5; 11/5; 9/4; 9/4; 23/10; 23/10; 11/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5
Brighton; 16/5; 10/3; 16/5; 16/5; 69/20; 7/2; 16/5; 16/5; 13/4; 16/5; 10/3; 10/3; 14/5; 10/3; 100/30; 10/3; 41/13; 16/5; 45/17; 13/4; 18/5; 16/5; 10/3; 10/3; 7/2
META; english/premier-league/crystal-palace-v-brighton; 2018-04-09 10:15:35 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 17/20; 10/11; 19/20; 10/11; 1; 19/20; 20/21; 5/6; 19/20; 10/11; 10/11; 10/11; 21/20; 19/20; 19/20; 10/11; 10/11; 19/20; 22/23; 19/20; 19/20; 10/11; 10/11; 20/21; 20/21
Draw; 5/2; 23/10; 11/5; 9/4; 61/25; 9/4; 23/10; 21/10; 23/10; 11/5; 9/4; 23/10; 12/5; 11/5; 9/4; 23/10; 23/10; 23/10; 12/5; 23/10; 23/10; 23/10; 23/10; 23/10; 12/5
Brighton; 16/5; 10/3; 13/4; 16/5; 69/20; 7/2; 16/5; 16/5; 13/4; 16/5; 10/3; 16/5; 14/5; 10/3; 100/30; 16/5; 16/5; 16/5; 16/5; 13/4; 18/5; 13/4; 10/3; 10/3; 7/2
META; english/premier-league/crystal-palace-v-brighton; 2018-04-09 14:15:37 GMT+3; 2018-04-14 15:00; Nothing; Xlenovo
Crystal Palace; 17/20; 10/11; 19/20; 10/11; 1; 19/20; 20/21; 5/6; 19/20; 10/11; 10/11; 10/11; 21/20; 19/20; 19/20; 10/11; 10/11; 19/20; 22/23; 19/20; 19/20; 10/11; 19/20; 10/11; 10/11; 20/21; 20/21
