META; english/premier-league/stoke-v-burnley; 2018-04-02 14:17:01 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 13/10; 6/4; 13/10; 11/8; 13/10; 7/5; 11/8
Stoke; 6/4; 13/10; 8/5; 6/4; 6/4; 6/4; 8/5; 8/5; 6/4; 8/5; 8/5; 7/5; 17/11; 17/12; 8/5; 13/8; 17/11; 13/10
Burnley; 7/4; 11/5; 193/100; 17/10; 15/8; 17/10; 17/10; 9/5; 19/10; 39/20; 9/5; 15/8; 7/4; 33/19; 17/10; 2; 9/5; 6/4
Draw; 23/10; 11/5; 123/50; 2; 9/4; 2; 9/4; 11/5; 21/10; 41/20; 11/5; 11/5; 11/5; 21/10; 9/4; 11/5; 9/4; 6/4
META; english/premier-league/stoke-v-burnley; 2018-04-09 18:16:24 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 149/100; 7/5; 7/5; 7/5; 8/5; 29/20; 7/5; 29/20; 6/4; 7/5; 11/8; 7/5; 11/8; 8/5; 31/20; 7/5; 13/10
Burnley; 19/10; 11/5; 21/10; 113/50; 9/5; 21/10; 9/5; 17/10; 2; 2; 21/10; 21/10; 2; 25/14; 17/10; 85/40; 39/19; 6/4; ; 
Draw; 23/10; 11/5; 2; 113/50; 2; 11/5; 2; 9/4; 2; 11/5; 21/10; 41/20; 11/5; 11/5; 28/13; 21/10; 9/4; 85/40; 11/5; 7/5
META; english/premier-league/stoke-v-burnley; 2018-04-09 22:16:23 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 151/100; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 13/10
Burnley; 19/10; 11/5; 21/10; 111/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 6/4; ; 
Draw; 23/10; 11/5; 2; 113/50; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-10 02:16:21 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 151/100; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 13/10
Burnley; 19/10; 11/5; 21/10; 111/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 6/4; ; 
Draw; 23/10; 11/5; 2; 113/50; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-10 10:16:22 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 149/100; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 6/4; 7/5; 11/8; 7/5; 11/8; 16/11; 31/20; 7/5; 13/10
Burnley; 19/10; 11/5; 21/10; 103/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 62/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 11/5; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-10 14:16:23 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 7/5; 29/20; 6/4; 7/5; 11/8; 7/5; 11/8; 16/11; 31/20; 7/5; 13/10
Burnley; 19/10; 11/5; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 11/5; 21/10; 41/20; 11/5; 11/5; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-10 18:16:26 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 13/10
Burnley; 19/10; 11/5; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-10 22:16:25 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 13/10
Burnley; 19/10; 11/5; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-11 02:16:17 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 23/20
Burnley; 19/10; 11/5; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 6/4; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 11/5; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-11 10:16:17 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 7/5; 29/20; 6/4; 7/5; 11/8; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 109/50; 15/8; 2; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 11/5; 21/10; 41/20; 11/5; 11/5; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-11 14:16:21 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 109/50; 15/8; 2; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 11/5; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8
META; english/premier-league/stoke-v-burnley; 2018-04-11 18:16:19 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 2; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8; 
META; english/premier-league/stoke-v-burnley; 2018-04-11 22:16:17 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 7/5; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 2; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 11/5; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8; 
META; english/premier-league/stoke-v-burnley; 2018-04-12 02:16:10 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 6/4; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 2; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8; 
META; english/premier-league/stoke-v-burnley; 2018-04-12 10:16:09 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 7/5; 29/20; 29/20; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 2; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 11/5; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8; 
META; english/premier-league/stoke-v-burnley; 2018-04-12 14:16:15 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 29/20; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8; 
META; english/premier-league/stoke-v-burnley; 2018-04-12 18:16:13 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 7/5; 29/20; 29/20; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 11/5; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8; 
META; english/premier-league/stoke-v-burnley; 2018-04-12 22:16:12 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 29/20; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 6/5
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 13/8; 
META; english/premier-league/stoke-v-burnley; 2018-04-13 02:15:56 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
Stoke; 11/8; 13/10; 29/20; 29/20; 38/25; 11/8; 7/5; 11/8; 16/11; 29/20; 29/20; 29/20; 29/20; 7/5; 7/5; 7/5; 11/8; 16/11; 31/20; 7/5; 5/4
Burnley; 19/10; 11/5; 21/10; 21/10; 109/50; 15/8; 21/10; 15/8; 2; 2; 21/10; 21/10; 2; 39/19; 25/14; 2; 85/40; 39/19; 13/8; ; 
Draw; 23/10; 11/5; 2; 57/25; 19/10; 11/5; 15/8; 11/5; 2; 21/10; 21/10; 41/20; 11/5; 21/10; 28/13; 21/10; 11/5; 85/40; 28/13; 19/10; 
META; english/premier-league/stoke-v-burnley; 2018-04-13 10:15:58 GMT+3; 2018-04-22 13:30; Nothing; Xlenovo
