META; english/premier-league/newcastle-v-brighton; 2017-12-18 18:17:01 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; ; 1; 10/11; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 23/10; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
Brighton; ; ; ; ; ; ; 29/10; 10/3; ; ; ; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-18 22:17:01 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; ; 1; 17/20; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
Brighton; ; ; ; ; ; ; 29/10; 3; ; ; ; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-19 02:17:03 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; ; 1; 17/20; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
Brighton; ; ; ; ; ; ; 29/10; 3; ; ; ; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-19 10:17:00 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; ; 1; 17/20; ; ; ; ; ; ; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 
Brighton; ; ; ; ; ; ; 29/10; 3; ; ; ; ; ; ; ; ; ; ; 29/10; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-19 14:17:02 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; ; 1; 17/20; ; ; ; ; ; ; ; ; ; ; 11/10; ; ; ; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; 12/5; 5/2; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; 9/10; ; 
Brighton; ; ; ; ; ; ; 3; 3; ; ; ; ; ; ; ; ; ; ; 31/10; ; ; ; ; ; ; ; 1; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-19 18:17:01 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; 19/20; 1; 17/20; ; ; ; ; ; ; ; 21/20; ; ; 11/10; ; ; 1; ; 19/20; ; ; 8/15; ; 
Draw; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; 12/5; ; 47/20; ; ; 11/10; ; 
Brighton; ; ; ; ; ; 7/2; 3; 3; ; ; ; ; ; ; ; 3; ; ; 31/10; ; ; 3; ; 3; ; ; 7/5; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-19 22:17:01 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; 19/20; 1; 17/20; ; ; ; ; ; ; ; 21/20; ; ; 11/10; ; ; 1; ; 19/20; ; ; 8/15; ; 
Draw; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; 12/5; ; 47/20; ; ; 10/9; ; 
Brighton; ; ; ; ; ; 7/2; 3; 3; ; ; ; ; ; ; ; 3; ; ; 31/10; ; ; 3; ; 3; ; ; 11/8; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-20 02:17:01 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; 19/20; 1; 17/20; ; ; ; ; ; ; ; 21/20; ; ; 11/10; ; ; 1; ; 19/20; ; ; 4/6; ; 
Draw; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; 23/10; ; ; 12/5; ; ; 12/5; ; 47/20; ; ; 7/5; ; 
Brighton; ; ; ; ; ; 7/2; 3; 3; ; ; ; ; ; ; ; 3; ; ; 31/10; ; ; 3; ; 3; ; ; 19/10; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-20 10:17:01 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; 19/20; 20/21; 17/20; ; ; ; ; ; ; ; 19/20; ; ; 1; ; ; 10/11; ; 10/11; ; ; 4/6; ; 
Draw; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; 12/5; ; ; 61/25; ; ; 12/5; ; 47/20; ; ; 15/8; ; 
Brighton; ; ; ; ; ; 7/2; 16/5; 3; ; ; ; ; ; ; ; 16/5; ; ; 69/20; ; ; 3; ; 16/5; ; ; 2; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-20 14:17:03 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; 19/20; 20/21; 17/20; ; ; ; ; ; ; ; 10/11; ; ; 51/50; ; ; 10/11; ; 10/11; ; ; 4/6; ; 
Draw; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; 9/4; ; ; 121/ 50; ; ; 12/5; ; 47/20; ; ; 15/8; ; 
Brighton; ; ; ; ; ; 7/2; 16/5; 3; ; ; ; ; ; ; ; 3; ; ; 17/5; ; ; 3; ; 16/5; ; ; 2; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-20 18:17:02 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; ; 19/20; 20/21; 17/20; ; ; ; ; ; ; ; 10/11; ; ; 51/50; ; ; 10/11; ; 10/11; ; ; 4/5; ; 
Draw; ; ; ; ; ; 5/2; 12/5; 5/2; ; ; ; ; ; ; ; 9/4; ; ; 121/ 50; ; ; 12/5; ; 47/20; ; ; 2; ; 
Brighton; ; ; ; ; ; 7/2; 16/5; 3; ; ; ; ; ; ; ; 14/5; ; ; 17/5; ; ; 3; ; 16/5; ; ; 23/10; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-20 22:17:08 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 20/23; 20/21; 17/20; ; ; ; ; ; ; ; 10/11; 1; ; 51/50; ; ; 10/11; ; 10/11; ; ; 4/5; ; 
Draw; ; ; ; ; 23/10; 12/5; 12/5; 5/2; ; ; ; ; ; ; ; 9/4; 23/10; ; 121/ 50; ; ; 12/5; ; 47/20; ; ; 9/5; ; 
Brighton; ; ; ; ; 3; 31/10; 16/5; 3; ; ; ; ; ; ; ; 14/5; 3; ; 17/5; ; ; 3; ; 16/5; ; ; 23/10; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-21 02:17:01 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 20/23; 20/21; 17/20; ; ; ; ; ; ; ; 10/11; 1; ; 51/50; ; ; 10/11; ; 10/11; ; ; 5/6; ; 
Draw; ; ; ; ; 23/10; 12/5; 12/5; 5/2; ; ; ; ; ; ; ; 9/4; 23/10; ; 121/ 50; ; ; 12/5; ; 47/20; ; ; 9/5; ; 
Brighton; ; ; ; ; 3; 31/10; 16/5; 3; ; ; ; ; ; ; ; 14/5; 3; ; 17/5; ; ; 3; ; 16/5; ; ; 23/10; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-21 10:17:03 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 20/23; 20/21; 17/20; ; ; ; ; ; ; ; 10/11; 1; ; 51/50; ; ; 10/11; ; 10/11; ; ; 5/6; ; 
Draw; ; ; ; ; 23/10; 12/5; 12/5; 5/2; ; ; ; ; ; ; ; 9/4; 23/10; ; 121/ 50; ; ; 12/5; ; 47/20; ; ; 9/5; ; 
Brighton; ; ; ; ; 3; 31/10; 16/5; 3; ; ; ; ; ; ; ; 14/5; 3; ; 17/5; ; ; 3; ; 16/5; ; ; 23/10; ; 
META; english/premier-league/newcastle-v-brighton; 2017-12-21 14:17:10 GMT+2; 2017-12-30 15:00; Nothing; Xlenovo
Newcastle; ; ; ; ; 1; 20/23; 20/21; 17/20; ; ; ; ; ; ; ; 19/20; 1; ; 103/ 100; ; ; 1; ; 19/20; ; ; 5/6; ; 
Draw; ; ; ; ; 23/10; 12/5; 12/5; 5/2; ; ; ; ; ; ; ; 21/10; 23/10; ; 121/ 50; ; ; 12/5; ; 47/20; ; ; 9/5; ; 
