META; english/premier-league/swansea-v-tottenham; 2017-12-20 18:17:29 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Swansea; ; ; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-20 22:17:35 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Swansea; ; ; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-21 02:17:28 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Swansea; ; ; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-21 10:17:30 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Draw; ; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Swansea; ; ; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/4; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-21 14:17:38 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; 1/3; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/5; ; 
Draw; ; ; ; ; ; 17/5; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Swansea; ; ; ; ; ; 13/2; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-21 18:17:31 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; 1/3; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; 17/5; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Swansea; ; ; ; ; ; 13/2; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-21 22:17:31 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/9; ; 
Draw; ; ; ; ; ; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Swansea; ; ; ; ; ; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/10; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-22 02:17:31 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
Tottenham; ; ; ; ; ; 1/3; ; 4/11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 3/10; ; 
Draw; ; ; ; ; ; 17/5; ; 10/3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; 
Swansea; ; ; ; ; ; 13/2; ; 15/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; 
META; english/premier-league/swansea-v-tottenham; 2017-12-22 10:17:38 GMT+2; 2018-01-02 19:45; Nothing; Xlenovo
