META; english/premier-league/southampton-v-west-ham; 2017-07-31 18:17:38 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; ; ; ; 4/5; ; 4/5; 5/6; ; 1/100; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; ; ; ; 13/5; ; 13/5; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; ; ; ; 7/2; ; 7/2; 10/3; ; 1/100; ; 
META; english/premier-league/southampton-v-west-ham; 2017-07-31 22:17:39 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/100; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/100; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-01 02:17:34 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 10/3; ; 7/5; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-01 10:17:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 7/5; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-01 14:17:40 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 7/5; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-01 18:17:37 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 7/5; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-01 22:17:33 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 13/15; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 5/2; ; ; 13/5; ; 13/5; 5/2; ; 19/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 16/5; ; ; 7/2; ; 7/2; 16/5; ; 7/5; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-02 02:17:29 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 20/23; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 18/5; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 20/21; ; 
META; english/premier-league/southampton-v-west-ham; 2017-08-02 10:17:30 GMT+3; 2017-08-19 15:00; Nothing; Xlenovo
Southampton; ; 5/6; ; 4/5; ; ; 10/11; 4/5; 4/5; ; ; ; 4/5; ; ; ; 3/4; 4/5; 4/5; ; ; 4/5; ; 4/5; 5/6; ; 1/4; ; 
Draw; ; 5/2; ; 12/5; ; ; 5/2; 5/2; 13/5; ; ; ; 13/5; ; ; ; 13/5; 13/5; 28/11; ; ; 13/5; ; 13/5; 5/2; ; 21/10; ; 
West Ham; ; 3; ; 3; ; ; 10/3; 7/2; 7/2; ; ; ; 7/2; ; ; ; 7/2; 7/2; 17/5; ; ; 7/2; ; 7/2; 10/3; ; 1/100; ; 
