META; spain/la-liga-primera/betis-v-real-sociedad; 2017-02-22 22:19:43 GMT+2; 2017-03-03 19:45; Nothing; Xlenovo
Real Sociedad; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 17/10; ; ; ; ; ; ; 
Betis; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 193/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/betis-v-real-sociedad; 2017-02-23 02:19:00 GMT+2; 2017-03-03 19:45; Nothing; Xlenovo
Real Sociedad; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 17/10; ; ; ; ; ; ; 
Betis; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 193/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/betis-v-real-sociedad; 2017-02-23 06:18:54 GMT+2; 2017-03-03 19:45; Nothing; Xlenovo
Real Sociedad; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 17/10; ; ; ; ; ; ; 
Betis; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 193/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/betis-v-real-sociedad; 2017-02-23 10:18:55 GMT+2; 2017-03-03 19:45; Nothing; Xlenovo
Real Sociedad; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 17/10; ; ; ; ; ; ; 
Betis; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 193/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/betis-v-real-sociedad; 2017-02-23 14:20:26 GMT+2; 2017-03-03 19:45; Nothing; Xlenovo
Real Sociedad; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 17/10; ; ; ; ; ; ; 
Betis; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 193/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/betis-v-real-sociedad; 2017-02-23 18:19:27 GMT+2; 2017-03-03 19:45; Nothing; Xlenovo
Real Sociedad; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 17/10; ; ; ; ; ; ; 
Betis; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 193/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/betis-v-real-sociedad; 2017-02-23 22:20:10 GMT+2; 2017-03-03 19:45; Nothing; Xlenovo
Real Sociedad; ; ; 11/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/11; ; ; 17/10; ; ; ; ; ; ; 
Betis; ; ; 15/8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 24/13; ; ; 193/100; ; ; ; ; ; ; 
Draw; ; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/5; ; ; 23/10; ; ; ; ; ; ; 
