META; spain/la-liga-primera/gijon-v-granada; 2017-03-06 02:19:38 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; ; 11/10; ; ; 11/10; 11/10; ; 11/10; ; ; 15/13; 21/20; 6/5; ; 21/20; 6/5; ; ; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; ; 12/5; ; ; 23/10; 21/10; ; 47/20; ; ; 12/5; 12/5; 23/10; ; 12/5; 59/25; ; ; ; ; 7/5; ; 
Granada; 13/5; ; 11/5; ; ; ; 13/5; ; ; 5/2; 12/5; ; 5/2; ; ; 13/5; 12/5; 11/5; ; 12/5; 14/5; ; ; ; ; 7/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-06 06:18:41 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; ; 11/10; ; ; 11/10; 11/10; ; 11/10; ; ; 15/13; 21/20; 11/10; ; 21/20; 6/5; ; ; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; ; 12/5; ; ; 23/10; 21/10; ; 47/20; ; ; 12/5; 12/5; 23/10; ; 12/5; 59/25; ; ; ; ; 9/5; ; 
Granada; 13/5; ; 11/5; ; ; ; 13/5; ; ; 5/2; 12/5; ; 5/2; ; ; 13/5; 12/5; 12/5; ; 12/5; 14/5; ; ; ; ; 11/8; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-06 10:18:44 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; 23/20; 11/10; ; ; 11/10; 11/10; 11/10; 11/10; ; ; 11/10; 21/20; 11/10; ; 21/20; 6/5; ; ; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; 5/2; 5/2; ; ; 23/10; 11/5; 23/10; 47/20; ; ; 5/2; 12/5; 23/10; ; 12/5; 59/25; ; ; ; ; 7/4; ; 
Granada; 13/5; ; 11/5; ; ; 5/2; 5/2; ; ; 5/2; 12/5; 5/2; 5/2; ; ; 13/5; 12/5; 12/5; ; 12/5; 14/5; ; ; ; ; 9/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-06 14:19:08 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; 23/20; 11/10; ; ; 11/10; 11/10; 11/10; 11/10; ; ; 11/10; 21/20; 11/10; ; 21/20; 6/5; 11/10; ; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; 5/2; 5/2; ; ; 12/5; 11/5; 23/10; 12/5; ; ; 5/2; 12/5; 23/10; ; 12/5; 59/25; 12/5; ; ; ; 19/10; ; 
Granada; 13/5; ; 11/5; ; ; 5/2; 5/2; ; ; 12/5; 23/10; 5/2; 5/2; ; ; 13/5; 12/5; 12/5; ; 12/5; 14/5; 11/5; ; ; ; 7/4; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-06 18:19:21 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; 23/20; 11/10; ; ; 11/10; 11/10; 11/10; 11/10; ; ; 11/10; 1; 11/10; 11/10; 1; 6/5; 11/10; 11/10; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; 5/2; 5/2; ; ; 23/10; 11/5; 23/10; 12/5; ; ; 5/2; 40/17; 23/10; 23/10; 40/17; 59/25; 12/5; 23/10; ; ; 9/5; ; 
Granada; 13/5; ; 11/5; ; ; 5/2; 5/2; ; ; 5/2; 23/10; 5/2; 5/2; ; ; 13/5; 13/5; 12/5; 13/5; 13/5; 14/5; 11/5; 13/5; ; ; 9/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-06 22:19:18 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 23/20; 11/10; 1; 11/10; 11/10; 1; 6/5; 11/10; 11/10; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; 5/2; 5/2; ; 23/10; 23/10; 11/5; 23/10; 12/5; ; 23/10; 5/2; 40/17; 23/10; 23/10; 40/17; 59/25; 12/5; 23/10; ; ; 9/5; ; 
Granada; 13/5; ; 11/5; ; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 5/2; 5/2; ; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 14/5; 11/5; 13/5; ; ; 9/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-07 02:19:50 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 23/20; 11/10; 1; 11/10; 11/10; 1; 6/5; 11/10; 11/10; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; 5/2; 5/2; ; 23/10; 23/10; 11/5; 23/10; 12/5; ; 23/10; 5/2; 40/17; 23/10; 23/10; 40/17; 59/25; 12/5; 23/10; ; ; 9/5; ; 
Granada; 13/5; ; 11/5; ; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 5/2; 5/2; ; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 14/5; 11/5; 13/5; ; ; 9/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-07 06:18:41 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 23/20; 11/10; 1; 11/10; 11/10; 1; 6/5; 11/10; 11/10; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; 5/2; 12/5; ; 23/10; 23/10; 11/5; 23/10; 12/5; ; 23/10; 5/2; 40/17; 23/10; 23/10; 40/17; 59/25; 12/5; 23/10; ; ; 9/5; ; 
Granada; 13/5; ; 11/5; ; ; 5/2; 13/5; ; 5/2; 5/2; 23/10; 5/2; 5/2; ; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 14/5; 11/5; 13/5; ; ; 9/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-07 10:18:39 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 6/5; ; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 23/20; 11/10; 1; 11/10; 11/10; 1; 6/5; 11/10; 11/10; ; ; 5/6; ; 
Draw; 12/5; ; 11/5; ; ; 5/2; 5/2; ; 23/10; 23/10; 11/5; 23/10; 12/5; ; 23/10; 5/2; 40/17; 23/10; 23/10; 40/17; 59/25; 12/5; 23/10; ; ; 9/5; ; 
Granada; 13/5; ; 11/5; ; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 5/2; 5/2; ; 5/2; 13/5; 27/11; 12/5; 13/5; 27/11; 14/5; 11/5; 13/5; ; ; 9/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-07 14:19:27 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 23/20; ; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 23/20; 15/13; 1; 11/10; 11/10; 1; 59/50; 11/10; 11/10; ; ; 5/6; ; 
Draw; 12/5; ; 47/20; ; ; 5/2; 12/5; ; 23/10; 23/10; 11/5; 23/10; 12/5; ; 23/10; 12/5; 40/17; 23/10; 23/10; 40/17; 12/5; 12/5; 23/10; ; ; 9/5; ; 
Granada; 13/5; ; 49/20; ; ; 5/2; 13/5; ; 5/2; 5/2; 23/10; 5/2; 5/2; ; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 14/5; 11/5; 13/5; ; ; 9/5; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-07 18:19:47 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 23/20; ; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 23/20; 11/10; 1; 11/10; 11/10; 1; 59/50; 11/10; 11/10; ; ; 8/11; ; 
Draw; 12/5; ; 47/20; ; ; 5/2; 5/2; ; 23/10; 23/10; 11/5; 23/10; 12/5; ; 23/10; 5/2; 40/17; 23/10; 23/10; 40/17; 12/5; 12/5; 23/10; ; ; 9/5; ; 
Granada; 13/5; ; 49/20; ; ; 5/2; 5/2; ; 5/2; 5/2; 23/10; 5/2; 5/2; ; 5/2; 13/5; 13/5; 12/5; 13/5; 13/5; 14/5; 11/5; 13/5; ; ; 19/10; ; 
META; spain/la-liga-primera/gijon-v-granada; 2017-03-07 22:20:41 GMT+2; 2017-03-19 17:30; Nothing; Xlenovo
Gijon; 21/20; ; 23/20; ; ; 23/20; 11/10; ; 11/10; 11/10; 11/10; 11/10; 11/10; ; 23/20; 11/10; 1; 11/10; 11/10; 1; 59/50; 11/10; 11/10; ; ; 8/11; ; 
