META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-27 06:18:18 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 23/20; ; ; ; ; ; 4/6; ; 
Las Palmas; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 2; ; ; 131/50; ; ; ; ; ; 21/20; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 53/20; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-27 10:18:19 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 23/20; ; ; ; ; ; 4/6; ; 
Las Palmas; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 2; ; ; 131/50; ; ; ; ; ; 21/20; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 53/20; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-27 14:18:18 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 23/20; ; ; ; ; ; 4/6; ; 
Las Palmas; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 2; ; ; 131/50; ; ; ; ; ; 21/20; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 53/20; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-27 18:18:15 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 6/5; ; ; ; ; ; ; ; ; 13/10; ; ; 23/20; ; ; ; ; ; 4/6; ; 
Las Palmas; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 2; ; ; 131/50; ; ; ; ; ; 21/20; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 11/5; ; ; 53/20; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-27 22:18:20 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 21/20; 9/10; ; 57/50; ; 9/10; ; 9/10; ; 4/7; ; 
Draw; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 23/10; 13/5; ; 53/20; ; 13/5; ; 13/5; ; 19/10; ; 
Las Palmas; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; 27/11; 14/5; ; 53/20; ; 29/10; ; 29/10; ; 6/5; ; 
META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-28 02:18:05 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 21/20; 9/10; ; 57/50; ; 9/10; ; 9/10; ; 4/7; ; 
Draw; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 23/10; 13/5; ; 53/20; ; 13/5; ; 13/5; ; 19/10; ; 
Las Palmas; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; 27/11; 14/5; ; 53/20; ; 29/10; ; 29/10; ; 6/5; ; 
META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-28 06:18:06 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 21/20; 9/10; ; 57/50; ; 9/10; ; 9/10; ; 4/7; ; 
Draw; ; ; ; ; ; ; ; ; 5/2; ; ; ; ; ; ; ; ; 23/10; 13/5; ; 53/20; ; 13/5; ; 13/5; ; 19/10; ; 
Las Palmas; ; ; ; ; ; ; ; ; 13/5; ; ; ; ; ; ; ; ; 27/11; 14/5; ; 53/20; ; 29/10; ; 29/10; ; 5/4; ; 
META; spain/la-liga-primera/gijon-v-las-palmas; 2017-04-28 11:04:43 GMT+3; 2017-05-06 12:00; Nothing; Xlenovo
Gijon; ; ; ; ; ; ; ; ; 21/20; ; ; ; ; ; ; ; ; 21/20; 9/10; ; 57/50; ; 9/10; ; 9/10; ; 4/7; ; 
