META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-27 02:18:27 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; ; ; 29/20; ; ; ; ; ; 8/11; ; 
Espanyol; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 17/10; ; ; 56/25; ; ; ; ; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 11/5; ; ; 59/25; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-27 06:18:33 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; ; ; 29/20; ; ; ; ; ; 8/11; ; 
Espanyol; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 17/10; ; ; 56/25; ; ; ; ; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 11/5; ; ; 59/25; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-27 10:18:35 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; ; ; 29/20; ; ; ; ; ; 8/11; ; 
Espanyol; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 17/10; ; ; 56/25; ; ; ; ; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 11/5; ; ; 59/25; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-27 14:18:33 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; ; ; 29/20; ; ; ; ; ; 8/11; ; 
Espanyol; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 17/10; ; ; 56/25; ; ; ; ; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 11/5; ; ; 59/25; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-27 18:18:30 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; ; ; 29/20; ; ; ; ; ; 8/11; ; 
Espanyol; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 17/10; ; ; 56/25; ; ; ; ; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 11/5; ; ; 59/25; ; ; ; ; ; 19/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-27 22:18:36 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; 7/5; ; 29/20; ; 7/5; ; 7/5; ; 8/11; ; 
Espanyol; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 17/10; 2; ; 56/25; ; 2; ; 2; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 11/5; 11/5; ; 59/25; ; 11/5; ; 11/5; ; 19/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-28 02:18:20 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; 7/5; ; 29/20; ; 7/5; ; 7/5; ; 8/11; ; 
Espanyol; ; ; ; ; ; ; ; ; 15/8; ; ; ; ; ; ; ; ; 17/10; 2; ; 56/25; ; 2; ; 2; ; 20/21; ; 
Draw; ; ; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; 11/5; 11/5; ; 59/25; ; 11/5; ; 11/5; ; 19/10; ; 
META; spain/la-liga-primera/deportivo-la-coruna-v-espanyol; 2017-04-28 06:18:23 GMT+3; 2017-05-07 17:30; Nothing; Xlenovo
Deportivo La Coruna; ; ; ; ; ; ; ; ; 7/5; ; ; ; ; ; ; ; ; 6/4; 7/5; ; 29/20; ; 7/5; ; 7/5; ; 8/11; ; 
