META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-04 18:20:09 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 63/25; ; ; ; ; ; ; 
Espanyol; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; 31/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-04 22:19:23 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 63/25; ; ; ; ; ; ; 
Espanyol; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; 31/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-05 02:19:57 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 63/25; ; ; ; ; ; ; 
Espanyol; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; 31/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-05 06:18:52 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 63/25; ; ; ; ; ; ; 
Espanyol; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; 31/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-05 10:20:16 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 63/25; ; ; ; ; ; ; 
Espanyol; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; 31/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-05 14:20:33 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; ; ; 5/6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 19/20; ; ; 21/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 23/10; ; ; 63/25; ; ; ; ; ; ; 
Espanyol; ; ; 29/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 11/4; ; ; 31/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-05 18:19:16 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; ; ; 5/6; ; ; ; 1; ; ; 1; ; ; ; ; ; 1; 19/20; 19/20; ; 19/20; 21/20; ; ; ; ; ; ; 
Draw; ; ; 5/2; ; ; ; 23/10; ; ; 12/5; ; ; ; ; ; 12/5; 23/10; 23/10; ; 23/10; 63/25; ; ; ; ; ; ; 
Espanyol; ; ; 29/10; ; ; ; 3; ; ; 13/5; ; ; ; ; ; 3; 11/4; 11/4; ; 11/4; 31/10; ; ; ; ; ; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-05 22:18:48 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 5/6; ; ; ; 1; ; ; 1; 1; ; 1; ; ; 1; 1; 19/20; ; 1; 21/20; ; ; ; ; 4/6; ; 
Draw; 12/5; ; 5/2; ; ; ; 12/5; ; ; 12/5; 11/5; ; 12/5; ; ; 5/2; 40/17; 23/10; ; 40/17; 63/25; ; ; ; ; 6/4; ; 
Espanyol; 14/5; ; 29/10; ; ; ; 29/10; ; ; 14/5; 27/10; ; 14/5; ; ; 3; 28/11; 11/4; ; 28/11; 31/10; ; ; ; ; 7/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-06 02:19:20 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 5/6; ; ; ; 1; ; ; 20/21; 19/20; ; 1; ; ; 1; 1; 19/20; ; 1; 21/20; ; ; ; ; 8/11; ; 
Draw; 12/5; ; 5/2; ; ; ; 12/5; ; ; 12/5; 11/5; ; 12/5; ; ; 5/2; 12/5; 23/10; ; 12/5; 63/25; ; ; ; ; 6/4; ; 
Espanyol; 14/5; ; 29/10; ; ; ; 29/10; ; ; 14/5; 27/10; ; 57/20; ; ; 3; 28/11; 11/4; ; 28/11; 31/10; ; ; ; ; 7/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-06 06:18:25 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 5/6; ; ; ; 1; ; ; 20/21; 19/20; ; 1; ; ; 1; 1; 19/20; ; 1; 21/20; ; ; ; ; 8/11; ; 
Draw; 12/5; ; 5/2; ; ; ; 12/5; ; ; 12/5; 11/5; ; 12/5; ; ; 5/2; 12/5; 23/10; ; 12/5; 63/25; ; ; ; ; 6/4; ; 
Espanyol; 14/5; ; 29/10; ; ; ; 29/10; ; ; 14/5; 27/10; ; 57/20; ; ; 3; 13/5; 11/4; ; 13/5; 31/10; ; ; ; ; 7/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-06 10:18:24 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 5/6; ; ; 1; 20/21; ; ; 20/21; 1; 1; 1; ; ; 1; 1; 19/20; ; 1; 21/20; ; ; ; ; 8/11; ; 
Draw; 12/5; ; 5/2; ; ; 13/5; 5/2; ; ; 12/5; 9/4; 23/10; 12/5; ; ; 5/2; 12/5; 23/10; ; 12/5; 63/25; ; ; ; ; 9/5; ; 
Espanyol; 14/5; ; 29/10; ; ; 14/5; 29/10; ; ; 14/5; 27/10; 14/5; 57/20; ; ; 3; 13/5; 11/4; ; 13/5; 31/10; ; ; ; ; 13/8; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-06 14:18:41 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 17/20; ; 5/6; ; ; 19/20; 37/40; ; ; 20/21; 10/11; 20/21; 10/11; ; ; 19/20; 19/20; 19/20; ; 19/20; 21/20; 15/16; ; ; ; 8/11; ; 
Draw; 5/2; ; 5/2; ; ; 13/5; 5/2; ; ; 12/5; 9/4; 12/5; 49/20; ; ; 5/2; 12/5; 23/10; ; 12/5; 63/25; 27/11; ; ; ; 19/10; ; 
Espanyol; 16/5; ; 29/10; ; ; 14/5; 31/10; ; ; 14/5; 29/10; 14/5; 3; ; ; 31/10; 11/4; 11/4; ; 11/4; 31/10; 13/5; ; ; ; 13/8; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-06 18:18:57 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 17/20; ; 5/6; ; ; 19/20; 37/40; ; ; 20/21; 10/11; 20/21; 10/11; ; ; 19/20; 10/11; 19/20; 20/21; 10/11; 21/20; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 5/2; ; ; 13/5; 5/2; ; ; 23/10; 9/4; 12/5; 49/20; ; ; 5/2; 23/10; 23/10; 12/5; 23/10; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 16/5; ; 29/10; ; ; 3; 31/10; ; ; 3; 29/10; 14/5; 3; ; ; 16/5; 56/19; 11/4; 3; 56/19; 31/10; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-06 22:18:52 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 17/20; ; 5/6; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 10/11; 19/20; 20/21; 10/11; 21/20; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 5/2; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 16/5; ; 29/10; ; ; 3; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 16/5; 56/19; 11/4; 3; 56/19; 31/10; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-07 02:19:31 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 17/20; ; 5/6; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 10/11; 19/20; 20/21; 10/11; 21/20; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 5/2; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 16/5; ; 29/10; ; ; 3; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 16/5; 56/19; 11/4; 3; 56/19; 31/10; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-07 06:18:24 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 5/6; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 21/20; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 5/2; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 11/4; ; 29/10; ; ; 14/5; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 31/10; 29/10; 11/4; 3; 29/10; 31/10; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-07 10:18:24 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 5/6; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 1; 19/20; 19/20; 20/21; 19/20; 21/20; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 5/2; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 11/4; ; 29/10; ; ; 3; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 3; 11/4; 11/4; 3; 11/4; 31/10; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-07 14:19:08 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 19/20; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 10/11; 19/20; 20/21; 10/11; 51/50; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 12/5; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 11/4; ; 3; ; ; 3; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 31/10; 29/10; 11/4; 3; 29/10; 13/4; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-07 18:19:26 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 19/20; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 10/11; 19/20; 20/21; 10/11; 51/50; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 12/5; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 11/4; ; 3; ; ; 3; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 31/10; 29/10; 11/4; 3; 29/10; 13/4; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-07 22:20:23 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 19/20; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 10/11; 19/20; 20/21; 10/11; 51/50; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 12/5; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 11/4; ; 3; ; ; 3; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 31/10; 29/10; 11/4; 3; 29/10; 13/4; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-08 02:18:58 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 19/20; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 12/5; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 63/25; 27/11; 12/5; ; ; 15/8; ; 
Espanyol; 11/4; ; 3; ; ; 3; 31/10; ; 14/5; 3; 29/10; 14/5; 3; ; 3; 31/10; 56/19; 11/4; 3; 56/19; 13/4; 13/5; 3; ; ; 9/4; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-08 06:18:17 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 19/20; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 12/5; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 63/25; 27/11; 12/5; ; ; 19/10; ; 
Espanyol; 11/4; ; 3; ; ; 14/5; 31/10; ; 14/5; 3; 14/5; 14/5; 3; ; 3; 31/10; 56/19; 11/4; 3; 56/19; 13/4; 13/5; 3; ; ; 23/10; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-08 10:20:41 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 19/20; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 19/20; 19/20; 19/20; 20/21; 19/20; 51/50; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 12/5; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 23/10; 23/10; 12/5; 23/10; 63/25; 27/11; 12/5; ; ; 19/10; ; 
Espanyol; 11/4; ; 3; ; ; 14/5; 31/10; ; 14/5; 3; 14/5; 14/5; 3; ; 3; 31/10; 56/19; 11/4; 3; 56/19; 13/4; 13/5; 3; ; ; 23/10; ; 
META; spain/la-liga-primera/eibar-v-espanyol; 2017-03-08 14:18:22 GMT+2; 2017-03-18 12:00; Nothing; Xlenovo
Eibar; 19/20; ; 19/20; ; ; 19/20; 37/40; ; 10/11; 20/21; 10/11; 20/21; 10/11; ; 1; 1; 10/11; 19/20; 20/21; 10/11; 51/50; 15/16; 19/20; ; ; 8/11; ; 
Draw; 5/2; ; 12/5; ; ; 13/5; 5/2; ; 5/2; 23/10; 9/4; 12/5; 49/20; ; 23/10; 5/2; 40/17; 23/10; 12/5; 40/17; 63/25; 27/11; 12/5; ; ; 19/10; ; 
