META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-04 22:19:28 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Draw; 3; ; 14/5; ; ; ; 3; ; ; 3; 29/10; ; 3; ; ; 31/10; 3; 11/4; ; 3; 17/5; ; ; ; ; 19/10; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; ; 4; ; ; 7/2; 18/5; ; 4; ; ; 9/2; 9/2; 4; ; 9/2; 9/2; ; ; ; ; 11/4; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-06 02:19:24 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; ; 4/6; ; ; 4/6; 8/13; ; 13/20; ; ; 8/13; 5/9; 11/17; ; 5/9; 13/20; ; ; ; ; 8/15; ; 
Draw; 3; ; 14/5; ; ; ; 3; ; ; 3; 29/10; ; 3; ; ; 31/10; 3; 11/4; ; 3; 17/5; ; ; ; ; 23/10; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; ; 4; ; ; 7/2; 18/5; ; 4; ; ; 9/2; 9/2; 4; ; 9/2; 9/2; ; ; ; ; 2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-06 06:18:27 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; ; 4/6; ; ; 4/6; 8/13; ; 13/20; ; ; 8/13; 5/9; 11/17; ; 5/9; 13/20; ; ; ; ; 1/2; ; 
Draw; 3; ; 14/5; ; ; ; 3; ; ; 3; 29/10; ; 3; ; ; 31/10; 3; 11/4; ; 3; 17/5; ; ; ; ; 19/10; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; ; 4; ; ; 7/2; 18/5; ; 4; ; ; 9/2; 9/2; 4; ; 9/2; 9/2; ; ; ; ; 27/10; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-06 10:18:27 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; 7/10; 4/6; ; ; 4/6; 8/13; 4/6; 13/20; ; ; 8/13; 5/9; 11/17; ; 5/9; 13/20; ; ; ; ; 1/2; ; 
Draw; 3; ; 14/5; ; ; 3; 3; ; ; 3; 29/10; 14/5; 3; ; ; 31/10; 3; 11/4; ; 3; 17/5; ; ; ; ; 21/10; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; 4; 4; ; ; 7/2; 18/5; 4; 4; ; ; 9/2; 9/2; 4; ; 9/2; 9/2; ; ; ; ; 3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-06 14:18:45 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; 7/10; 13/20; ; ; 13/20; 8/13; 4/6; 13/20; ; ; 8/13; 5/9; 11/17; ; 5/9; 13/20; 4/6; ; ; ; 1/2; ; 
Draw; 3; ; 14/5; ; ; 3; 3; ; ; 3; 29/10; 3; 3; ; ; 31/10; 3; 11/4; ; 3; 17/5; 3; ; ; ; 11/5; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; 4; 21/5; ; ; 15/4; 18/5; 15/4; 4; ; ; 9/2; 50/11; 4; ; 50/11; 9/2; 33/10; ; ; ; 3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-06 18:18:59 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; 4/6; 13/20; ; ; 4/6; 8/13; 4/6; 13/20; ; ; 8/13; 1/2; 11/17; 8/13; 1/2; 13/20; 4/6; 11/17; ; ; 4/9; ; 
Draw; 3; ; 14/5; ; ; 3; 16/5; ; ; 3; 29/10; 14/5; 3; ; ; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 23/10; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; 4; 4; ; ; 15/4; 18/5; 4; 4; ; ; 9/2; 79/17; 4; 4; 79/17; 9/2; 33/10; 4; ; ; 3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-06 22:18:56 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 4/6; 13/20; ; 4/6; 8/13; 18/35; 11/17; 8/13; 18/35; 13/20; 4/6; 11/17; ; ; 4/9; ; 
Draw; 3; ; 14/5; ; ; 3; 16/5; ; 3; 3; 29/10; 14/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 23/10; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; 4; 4; ; 7/2; 15/4; 18/5; 4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 9/2; 33/10; 4; ; ; 3; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-07 02:19:33 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 4/6; 13/20; ; 4/6; 8/13; 18/35; 11/17; 8/13; 18/35; 13/20; 4/6; 11/17; ; ; 1/2; ; 
Draw; 3; ; 14/5; ; ; 3; 16/5; ; 3; 3; 29/10; 14/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; 4; 4; ; 7/2; 15/4; 18/5; 4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 9/2; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-07 06:18:27 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 4/6; 13/20; ; 4/6; 8/13; 18/35; 11/17; 8/13; 18/35; 13/20; 4/6; 11/17; ; ; 1/2; ; 
Draw; 3; ; 14/5; ; ; 3; 16/5; ; 3; 3; 29/10; 14/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; 4; 4; ; 7/2; 15/4; 18/5; 4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 9/2; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-07 10:18:26 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/7; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 4/6; 13/20; ; 4/6; 8/13; 8/15; 11/17; 8/13; 8/15; 13/20; 4/6; 11/17; ; ; 1/2; ; 
Draw; 3; ; 14/5; ; ; 16/5; 16/5; ; 3; 3; 29/10; 14/5; 3; ; 16/5; 16/5; 31/10; 11/4; 3; 31/10; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 9/2; ; ; 4; 4; ; 7/2; 15/4; 18/5; 4; 4; ; 15/4; 9/2; 50/11; 4; 4; 50/11; 9/2; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-07 14:19:10 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/6; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 4/6; 13/20; ; 4/6; 4/6; 18/35; 11/17; 8/13; 18/35; 16/25; 4/6; 11/17; ; ; 1/2; ; 
Draw; 3; ; 3; ; ; 16/5; 16/5; ; 3; 3; 29/10; 14/5; 3; ; 16/5; 31/10; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 19/5; ; ; 4; 4; ; 7/2; 15/4; 18/5; 4; 4; ; 15/4; 4; 79/17; 4; 4; 79/17; 23/5; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-07 18:19:29 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/6; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 4/6; 13/20; ; 4/6; 8/13; 18/35; 11/17; 8/13; 18/35; 16/25; 4/6; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 16/5; 16/5; ; 3; 3; 29/10; 14/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 19/5; ; ; 4; 4; ; 19/5; 15/4; 18/5; 4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 23/5; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-07 22:20:25 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/6; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 4/6; 13/20; ; 4/6; 8/13; 18/35; 11/17; 8/13; 18/35; 16/25; ; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 16/5; 16/5; ; 3; 3; 29/10; 14/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; ; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 19/5; ; ; 4; 4; ; 19/5; 15/4; 18/5; 4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 23/5; ; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-08 02:19:00 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/6; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 8/13; 13/20; ; 4/6; 8/13; 1/2; 11/17; 8/13; 1/2; 16/25; 4/6; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 16/5; 16/5; ; 3; 3; 29/10; 16/5; 3; ; 16/5; 16/5; 13/4; 11/4; 3; 13/4; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 19/5; ; ; 4; 4; ; 19/5; 15/4; 18/5; 15/4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 23/5; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-08 06:18:19 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/6; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 8/13; 13/20; ; 4/6; 8/13; 1/2; 11/17; 8/13; 1/2; 16/25; 4/6; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 16/5; 16/5; ; 3; 3; 29/10; 16/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 19/5; ; ; 4; 4; ; 19/5; 15/4; 18/5; 15/4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 23/5; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-08 10:20:46 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; ; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 8/13; 13/20; ; 4/6; 8/13; 18/35; 11/17; 8/13; 18/35; 16/25; 4/6; 11/17; ; ; 8/15; ; 
Draw; 3; ; ; ; ; 16/5; 16/5; ; 3; 3; 29/10; 16/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; ; ; ; 4; 4; ; 19/5; 15/4; 18/5; 15/4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 23/5; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-08 14:18:24 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 4/6; ; ; 4/6; 13/20; ; 8/13; 4/6; 8/13; 8/13; 13/20; ; 4/6; 8/13; 18/35; 11/17; 8/13; 18/35; 16/25; 4/6; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 16/5; 16/5; ; 3; 3; 29/10; 16/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 3; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 19/5; ; ; 4; 4; ; 19/5; 15/4; 18/5; 15/4; 4; ; 15/4; 9/2; 79/17; 4; 4; 79/17; 23/5; 33/10; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-08 18:18:25 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; 8/13; 13/20; ; 4/6; 4/6; 18/35; 11/17; 8/13; 18/35; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 16/5; ; 3; 3; 14/5; 16/5; 3; ; 16/5; 16/5; 16/5; 11/4; 3; 16/5; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 4; 15/4; ; 19/5; 7/2; 7/2; 15/4; 4; ; 15/4; 4; 23/5; 4; 4; 23/5; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-08 22:18:48 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; 8/13; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 16/5; ; 3; 3; 14/5; 16/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 4; 15/4; ; 19/5; 7/2; 7/2; 15/4; 4; ; 15/4; 4; 4; 4; 4; 4; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-09 02:18:17 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; 8/13; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 16/5; ; 3; 3; 14/5; 16/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 4; 15/4; ; 19/5; 7/2; 7/2; 15/4; 4; ; 15/4; 4; 4; 4; 4; 4; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-09 06:18:13 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; 8/13; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 16/5; ; 3; 3; 14/5; 16/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 4; 15/4; ; 19/5; 7/2; 7/2; 15/4; 4; ; 15/4; 4; 4; 4; 4; 4; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-09 10:18:43 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 4/6; ; 8/13; 4/6; 4/6; 4/6; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 16/5; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 19/5; 15/4; ; 19/5; 7/2; 7/2; 4; 4; ; 15/4; 4; 4; 4; 4; 4; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-09 14:18:22 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 7/10; ; 8/13; 4/6; 4/6; 4/6; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 19/5; 15/4; ; 19/5; 7/2; 7/2; 4; 4; ; 15/4; 4; 4; 4; 4; 4; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-09 18:18:54 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 7/10; ; 8/13; 4/6; 4/6; 4/6; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 19/5; 15/4; ; 19/5; 7/2; 7/2; 4; 4; ; 15/4; 4; 4; 4; 4; 4; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-09 22:18:21 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 7/10; ; 8/13; 4/6; 4/6; 4/6; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; ; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; ; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 19/5; 15/4; ; 19/5; 7/2; 7/2; 4; 4; ; 15/4; 4; 4; 4; 4; ; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-10 02:18:02 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 13/20; ; 7/10; ; ; 7/10; 7/10; ; 8/13; 4/6; 4/6; 4/6; 13/20; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 17/4; ; 15/4; ; ; 19/5; 15/4; ; 19/5; 7/2; 7/2; 4; 4; ; 15/4; 4; 4; 4; 4; 4; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-10 06:18:01 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 4/6; ; 7/10; ; ; 7/10; 7/10; ; 4/6; 4/6; 4/6; 4/6; 4/6; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 15/4; ; 15/4; ; ; 19/5; 15/4; ; 7/2; 7/2; 7/2; 4; 15/4; ; 15/4; 4; 75/19; 4; 4; 75/19; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-10 10:17:55 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 4/6; ; 7/10; ; ; 7/10; 7/10; ; 4/6; 4/6; 4/6; 4/6; 4/6; ; 4/6; 4/6; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; ; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; ; ; 13/5; ; 
Athletic Bilbao; 15/4; ; 15/4; ; ; 19/5; 15/4; ; 7/2; 7/2; 7/2; 4; 15/4; ; 15/4; 4; 75/19; 4; 4; 75/19; 23/5; 16/5; 4; ; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-10 14:18:00 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 4/6; ; 7/10; ; ; 7/10; 7/10; ; 4/6; 4/6; 4/6; 4/6; 4/6; ; 4/6; 4/6; 11/18; 11/17; 8/13; ; 16/25; 7/10; 11/17; 4/6; ; 8/15; ; 
Draw; 3; ; 3; ; ; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; ; 17/5; 56/19; 3; 14/5; ; 13/5; ; 
Athletic Bilbao; 15/4; ; 15/4; ; ; 19/5; 15/4; ; 7/2; 7/2; 7/2; 4; 15/4; ; 15/4; 4; 75/19; 4; 4; ; 23/5; 16/5; 4; 15/4; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-10 18:18:06 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 4/6; ; 7/10; 7/10; 4/6; 7/10; 7/10; ; 4/6; 4/6; 4/6; 4/6; 4/6; ; 4/6; 7/10; 11/18; 11/17; 8/13; 11/18; 16/25; 7/10; 11/17; 4/6; ; 8/15; ; 
Draw; 3; ; 3; 3; 16/5; 3; 3; ; 3; 3; 14/5; 14/5; 3; ; 16/5; 31/10; 56/19; 11/4; 3; 56/19; 17/5; 56/19; 3; 14/5; ; 13/5; ; 
Athletic Bilbao; 15/4; ; 15/4; 7/2; 4; 19/5; 15/4; ; 7/2; 7/2; 7/2; 4; 15/4; ; 15/4; 4; 75/19; 4; 4; 75/19; 23/5; 16/5; 4; 15/4; ; 7/2; ; 
META; spain/la-liga-primera/athletic-bilbao-v-real-madrid; 2017-03-10 22:18:29 GMT+2; 2017-03-18 15:15; Nothing; Xlenovo
Real Madrid; 4/6; ; 7/10; 7/10; 7/10; 7/10; 4/6; ; 4/6; 4/6; 4/6; 4/6; 4/6; ; 4/6; 7/10; 11/18; 11/17; 8/13; 11/17; 16/25; 7/10; 11/17; 4/6; ; 8/15; ; 
