META; spain/la-liga-primera/espanyol-v-las-palmas; 2017-02-27 02:18:36 GMT+2; 2017-03-10 19:45; Nothing; Xlenovo
Espanyol; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/25; ; ; ; ; 4/9; ; 
Draw; ; ; 47/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 62/25; ; ; ; ; 10/11; ; 
Las Palmas; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; 1; ; 
META; spain/la-liga-primera/espanyol-v-las-palmas; 2017-02-27 06:18:28 GMT+2; 2017-03-10 19:45; Nothing; Xlenovo
Espanyol; ; ; 13/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 26/25; ; ; ; ; 4/9; ; 
Draw; ; ; 47/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 62/25; ; ; ; ; 10/11; ; 
Las Palmas; ; ; 21/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 16/5; ; ; ; ; 1; ; 
META; spain/la-liga-primera/espanyol-v-las-palmas; 2017-02-27 10:18:48 GMT+2; 2017-03-10 19:45; Nothing; Xlenovo
Espanyol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; 26/25; ; ; ; ; 4/9; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 62/25; ; ; ; ; 10/11; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 16/5; ; ; ; ; 1; ; 
META; spain/la-liga-primera/espanyol-v-las-palmas; 2017-02-27 14:18:45 GMT+2; 2017-03-10 19:45; Nothing; Xlenovo
Espanyol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; 26/25; ; ; ; ; 8/15; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 62/25; ; ; ; ; 21/20; ; 
Las Palmas; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 12/5; ; ; 16/5; ; ; ; ; 23/20; ; 
META; spain/la-liga-primera/espanyol-v-las-palmas; 2017-02-27 18:19:16 GMT+2; 2017-03-10 19:45; Nothing; Xlenovo
Espanyol; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/20; ; ; 11/10; ; ; ; ; 8/15; ; 
