META; english/league-2/cambridge-utd-v-leyton-orient; 2017-04-02 23:03:00 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Cambridge Utd; 4/7; ; ; ; ; ; ; ; 4/7; ; 8/15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 4/11; ; 
Cambridge United; ; ; ; ; 4/7; ; 11/20; ; ; ; ; ; ; ; ; 4/7; 4/7; ; 4/7; 4/7; 31/50; ; 4/7; ; 4/7; ; ; ; 
Cambridge United; ; ; 4/9; ; 4/9; ; 9/20; 2/5; ; 2/5; ; 2/5; 2/5; ; ; 2/5; 3/8; 5/12; 4/11; 3/8; 23/50; 2/5; 7/18; ; 7/18; ; ; ; 4/9
Draw; 15/4; 10/3; 7/2; ; 7/2; 16/5; 15/4; 16/5; 7/2; 10/3; 16/5; 10/3; 7/2; 7/2; 7/2; 10/3; 39/11; 16/5; 7/2; 39/11; 77/20; 13/4; 18/5; ; 18/5; ; 7/2; 3; 7/2
Leyton Orient; 9; 13/2; 15/2; ; 7; 13/2; 13/2; 7; 13/2; 15/2; 13/2; 7; 15/2; 8; 6; 7; 29/4; 7; 7; 29/4; 32/5; 73/10; 7; ; 7; ; 37/5; 6; 33/5
META; english/league-2/cambridge-utd-v-leyton-orient; 2017-04-08 10:21:09 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Cambridge United; ; ; 4/9; ; 2/5; ; 2/5; 2/5; ; 2/5; ; 2/5; 2/5; ; ; 2/5; 3/8; 5/12; 4/11; 7/19; 23/50; 2/5; 3/8; ; 3/8; ; ; ; 4/9
Draw; 15/4; 10/3; 18/5; ; 18/5; 16/5; 15/4; 16/5; 7/2; 10/3; 13/4; 10/3; 7/2; 7/2; 7/2; 7/2; 39/11; 16/5; 7/2; 39/11; 77/20; 13/4; 18/5; ; 18/5; ; 7/2; 3; 7/2
Leyton Orient; 9; 13/2; 15/2; ; 15/2; 13/2; 15/2; 7; 7; 7; 7; 15/2; 15/2; 8; 6; 7; 29/4; 7; 7; 15/2; 32/5; 73/10; 7; ; 7; ; 38/5; 32/5; 33/5
META; english/league-2/cambridge-utd-v-leyton-orient; 2017-04-08 14:21:06 GMT+3; 2017-04-08 15:00; Nothing; Xlenovo
Cambridge United; ; ; 4/9; ; 2/5; ; 2/5; 4/11; ; 4/11; ; 2/5; 2/5; ; ; 2/5; 7/17; 5/12; 4/11; 7/19; 21/50; 7/18; 3/8; ; 3/8; ; ; ; 4/9
Draw; 15/4; 7/2; 18/5; ; 18/5; 16/5; 15/4; 7/2; 7/2; 7/2; 10/3; 7/2; 7/2; 15/4; 7/2; 7/2; 38/11; 16/5; 7/2; 18/5; 77/20; 33/10; 18/5; ; 18/5; ; 7/2; 10/3; 7/2
Leyton Orient; 9; 7; 8; ; 8; 13/2; 8; 15/2; 15/2; 8; 7; 7; 8; 9; 7; 15/2; 27/4; 7; 7; 15/2; 77/10; 73/10; 7; ; 7; ; 41/5; 38/5; 33/5
META; english/league-2/cambridge-utd-v-leyton-orient; 2017-04-08 18:21:46 GMT+3; 2017-04-08 15:00; In Play; Xlenovo
Cambridge United; ; ; ; ; ; ; ; ; ; 1/10000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Cambridge Utd; 1/500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Draw; 50; ; ; ; ; ; ; 250; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Leyton Orient; 150; ; ; ; ; ; ; 500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
