META; english/league-2/mansfield-v-luton; 2017-04-14 18:22:24 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Luton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Mansfield; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/mansfield-v-luton; 2017-04-14 22:22:03 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Luton; 6/4; 13/8; 6/4; ; 8/5; ; 8/5; ; ; ; ; ; ; 8/5; ; 8/5; 6/4; ; ; 6/4; ; ; ; ; ; ; 1; ; 
Mansfield; 13/8; 3/2; 33/20; ; 17/10; ; 13/8; ; ; ; ; ; ; 13/8; ; 8/5; 28/17; ; ; 28/17; ; ; ; ; ; ; 1; ; 
Draw; 5/2; 23/10; 9/4; ; 5/2; ; 5/2; ; ; ; ; ; ; 12/5; ; 5/2; 5/2; ; ; 5/2; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/mansfield-v-luton; 2017-04-15 02:21:09 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Luton; 6/4; 13/8; 6/4; ; 8/5; ; 8/5; 11/8; ; ; ; ; ; 8/5; ; 8/5; 6/4; ; ; ; ; ; ; ; ; ; 10/9; ; 
Mansfield; 13/8; 3/2; 33/20; ; 17/10; ; 13/8; 6/4; ; ; ; ; ; 13/8; ; 8/5; 28/17; ; ; ; ; ; ; ; ; ; 1; ; 
Draw; 5/2; 23/10; 9/4; ; 5/2; ; 5/2; 12/5; ; ; ; ; ; 12/5; ; 5/2; 5/2; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/mansfield-v-luton; 2017-04-15 06:21:05 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Luton; 6/4; 13/8; 6/4; ; 8/5; ; 8/5; 11/8; 6/4; ; ; 6/4; ; 8/5; ; 17/11; 6/4; ; 6/4; 6/4; ; ; ; ; ; ; 20/21; ; 
Mansfield; 13/8; 3/2; 33/20; ; 17/10; ; 13/8; 6/4; 13/8; ; ; 8/5; ; 13/8; ; 8/5; 28/17; ; 13/8; 28/17; ; ; ; ; ; ; 1; ; 
Draw; 5/2; 23/10; 9/4; ; 5/2; ; 5/2; 12/5; 13/5; ; ; 13/5; ; 12/5; ; 13/5; 5/2; ; 5/2; 5/2; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/mansfield-v-luton; 2017-04-15 10:21:10 GMT+3; 2017-04-17 15:00; Nothing; Xlenovo
Luton; 6/4; 13/8; 6/4; 6/4; 8/5; ; 31/20; 11/8; 6/4; ; ; 6/4; ; 8/5; ; 17/11; 6/4; ; 6/4; 6/4; 8/5; ; 6/4; ; 6/4; ; 1; ; 
Mansfield; 13/8; 3/2; 33/20; 17/10; 17/10; ; 13/8; 6/4; 13/8; ; ; 8/5; ; 17/10; ; 8/5; 28/17; ; 13/8; 28/17; 7/4; ; 28/17; ; 28/17; ; 21/20; ; 
Draw; 5/2; 23/10; 9/4; 5/2; 5/2; ; 5/2; 12/5; 13/5; ; ; 13/5; ; 12/5; ; 13/5; 5/2; ; 5/2; 5/2; 13/5; ; 5/2; ; 5/2; ; 21/10; ; 
