META; english/league-2/newport-county-v-grimsby; 2017-02-11 18:22:28 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Grimsby; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Newport County; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/newport-county-v-grimsby; 2017-02-11 22:26:23 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Newport County; 8/5; 3/2; ; 6/4; ; ; ; ; ; ; 13/8; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
Grimsby; 8/5; 13/8; ; 17/10; ; ; ; ; ; ; 13/8; ; ; ; ; 8/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
Draw; 12/5; 23/10; ; 21/10; ; ; ; ; ; ; 21/10; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-2/newport-county-v-grimsby; 2017-02-12 02:24:03 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Newport County; 8/5; 3/2; 33/20; 6/4; 13/8; ; 13/8; ; ; ; 13/8; ; ; 13/8; ; 8/5; ; ; ; ; ; ; ; 8/5; ; 6/4; ; 
Grimsby; 8/5; 13/8; 33/20; 17/10; 17/10; ; 17/10; ; ; ; 13/8; ; ; 7/4; ; 8/5; ; ; ; ; ; ; ; 8/5; ; 13/8; ; 
Draw; 12/5; 23/10; 21/10; 21/10; 12/5; ; 23/10; ; ; ; 21/10; ; ; 11/5; ; 23/10; ; ; ; ; ; ; ; 12/5; ; 21/10; ; 
META; english/league-2/newport-county-v-grimsby; 2017-02-12 06:22:05 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Newport County; 8/5; 3/2; 33/20; 6/4; 13/8; ; 8/5; ; ; ; 13/8; 13/8; ; 13/8; ; 8/5; ; ; 8/5; 8/5; ; ; 8/5; 8/5; ; 6/4; ; 
Grimsby; 8/5; 13/8; 33/20; 17/10; 17/10; ; 17/10; ; ; ; 13/8; 17/10; ; 17/10; ; 8/5; ; ; 13/8; 28/17; ; ; 28/17; 8/5; ; 6/4; ; 
Draw; 12/5; 23/10; 21/10; 21/10; 12/5; ; 12/5; ; ; ; 21/10; 11/5; ; 11/5; ; 23/10; ; ; 23/10; 23/10; ; ; 40/17; 12/5; ; 21/10; ; 
META; english/league-2/newport-county-v-grimsby; 2017-02-12 10:22:24 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Newport County; 8/5; 3/2; 33/20; 6/4; 13/8; ; 13/8; ; ; ; 13/8; 8/5; ; 13/8; ; 8/5; 8/5; ; 8/5; 8/5; 17/10; ; 8/5; 8/5; ; 6/4; ; 
Grimsby; 8/5; 13/8; 33/20; 17/10; 17/10; ; 17/10; ; ; ; 13/8; 13/8; ; 17/10; ; 8/5; 28/17; ; 13/8; 28/17; 177/100; ; 28/17; 8/5; ; 6/4; ; 
Draw; 12/5; 23/10; 21/10; 21/10; 12/5; ; 12/5; ; ; ; 21/10; 12/5; ; 11/5; ; 23/10; 40/17; ; 23/10; 40/17; 12/5; ; 40/17; 12/5; ; 21/10; ; 
META; english/league-2/newport-county-v-grimsby; 2017-02-12 14:22:16 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Newport County; 8/5; 3/2; 8/5; 6/4; 13/8; 8/5; 8/5; 6/4; ; 8/5; 8/5; 8/5; 8/5; 8/5; ; 8/5; 8/5; ; 8/5; 8/5; 17/10; ; 8/5; 8/5; ; 7/5; ; 
Grimsby; 8/5; 13/8; 33/20; 17/10; 13/8; 8/5; ; 17/10; ; 17/10; 33/20; 13/8; 33/20; 13/8; ; 8/5; 28/17; ; 13/8; 28/17; 177/100; ; 28/17; 8/5; ; 6/4; ; 
Draw; 12/5; 23/10; 21/10; 21/10; 5/2; 23/10; 12/5; 23/10; ; 9/4; 21/10; 12/5; 23/10; 12/5; ; 23/10; 23/10; ; 23/10; 23/10; 12/5; ; 40/17; 12/5; ; 9/4; ; 
META; english/league-2/newport-county-v-grimsby; 2017-02-12 18:21:38 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Newport County; 6/4; 13/8; 31/20; 6/4; 6/4; 29/20; 31/20; 6/4; ; 6/4; 31/20; 8/5; 31/20; 6/4; 13/8; 17/11; 17/11; ; 8/5; 17/11; 17/10; 16/11; 8/5; 6/4; ; 6/4; 6/4; 
Grimsby; 17/10; 13/8; 7/4; 8/5; 9/5; 13/8; 7/4; 17/10; ; 9/5; 7/4; 15/8; 33/20; 7/4; 17/10; 7/4; 17/10; ; 13/8; 17/10; 177/100; 29/18; 28/17; 7/4; ; 7/4; 7/4; 
