META; english/league-2/morecambe-v-barnet; 2017-02-11 18:22:25 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Barnet; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Morecambe; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/morecambe-v-barnet; 2017-02-11 22:26:20 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Barnet; 6/4; 11/8; ; 6/4; 8/5; ; 6/4; ; ; ; 29/20; ; ; ; ; 6/4; ; ; ; ; ; ; ; ; ; 4/5; ; 
Morecambe; 9/5; 9/5; ; 8/5; 15/8; ; 15/8; ; ; ; 7/4; ; ; ; ; 9/5; ; ; ; ; ; ; ; ; ; 10/11; ; 
Draw; 9/4; 23/10; ; 11/5; 23/10; ; 23/10; ; ; ; 11/5; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 11/5; ; 
META; english/league-2/morecambe-v-barnet; 2017-02-12 02:24:00 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Barnet; 6/4; 11/8; ; 6/4; 6/4; ; 6/4; ; ; ; 29/20; ; ; 6/4; ; 6/4; ; ; ; ; ; ; ; 6/4; ; 11/8; ; 
Morecambe; 9/5; 9/5; ; 8/5; 7/4; ; 9/5; ; ; ; 7/4; ; ; 9/5; ; 9/5; ; ; ; ; ; ; ; 9/5; ; 13/8; ; 
Draw; 9/4; 23/10; ; 11/5; 12/5; ; 12/5; ; ; ; 11/5; ; ; 23/10; ; 23/10; ; ; ; ; ; ; ; 9/4; ; 11/5; ; 
META; english/league-2/morecambe-v-barnet; 2017-02-12 06:22:02 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Barnet; 6/4; 11/8; ; 6/4; 6/4; ; 6/4; ; ; ; 29/20; 29/20; ; 6/4; ; 6/4; ; ; 7/5; 6/4; ; ; 31/21; 6/4; ; 11/8; ; 
Morecambe; 9/5; 9/5; ; 8/5; 9/5; ; 9/5; ; ; ; 7/4; 17/10; ; 7/4; ; 9/5; ; ; 7/4; 7/4; ; ; 7/4; 9/5; ; 13/8; ; 
Draw; 9/4; 23/10; ; 11/5; 12/5; ; 12/5; ; ; ; 11/5; 5/2; ; 23/10; ; 23/10; ; ; 23/10; 23/10; ; ; 40/17; 9/4; ; 11/5; ; 
