META; english/league-2/luton-v-hartlepool; 2017-02-11 14:27:52 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hartlepool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Luton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/luton-v-hartlepool; 2017-02-11 18:22:21 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Hartlepool; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Luton; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-2/luton-v-hartlepool; 2017-02-11 22:26:11 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Luton; ; 4/7; ; ; 8/15; ; 8/15; ; ; ; 1/2; ; ; ; ; 8/15; ; ; ; ; ; ; ; ; ; 3/10; ; 
Draw; ; 14/5; ; ; 3; ; 3; ; ; ; 29/10; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 23/10; ; 
Hartlepool; ; 9/2; ; ; 6; ; 6; ; ; ; 5; ; ; ; ; 11/2; ; ; ; ; ; ; ; ; ; 2/11; ; 
META; english/league-2/luton-v-hartlepool; 2017-02-12 02:23:52 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Luton; 8/15; 4/7; ; ; 8/15; ; 8/15; ; ; ; 1/2; ; ; 1/2; ; 8/15; ; ; ; ; ; ; ; 8/15; ; 4/9; ; 
Draw; 14/5; 14/5; ; ; 3; ; 3; ; ; ; 29/10; ; ; 16/5; ; 3; ; ; ; ; ; ; ; 14/5; ; 14/5; ; 
