META; english/league-2/plymouth-v-leyton-orient; 2017-02-11 18:22:32 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Leyton Orient; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
Plymouth; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2/11; ; 
META; english/league-2/plymouth-v-leyton-orient; 2017-02-11 22:26:31 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Plymouth; 4/7; 2/3; ; 1/2; 3/5; ; 3/5; ; ; ; 8/15; ; ; ; ; 4/7; ; ; ; ; ; ; ; ; ; 2/5; ; 
Draw; 11/4; 11/4; ; 14/5; 3; ; 3; ; ; ; 14/5; ; ; ; ; 3; ; ; ; ; ; ; ; ; ; 23/10; ; 
Leyton Orient; 5; 18/5; ; 5; 5; ; 19/4; ; ; ; 19/4; ; ; ; ; 5; ; ; ; ; ; ; ; ; ; 2/11; ; 
META; english/league-2/plymouth-v-leyton-orient; 2017-02-12 02:24:11 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Plymouth; 4/7; 2/3; 11/20; 1/2; 4/7; ; 4/7; ; ; ; 8/15; ; ; 11/20; ; 4/7; ; ; ; ; ; ; ; 4/7; ; 1/2; ; 
Draw; 11/4; 11/4; 14/5; 14/5; 3; ; 3; ; ; ; 14/5; ; ; 3; ; 3; ; ; ; ; ; ; ; 11/4; ; 11/4; ; 
Leyton Orient; 5; 18/5; 19/4; 5; 11/2; ; 21/4; ; ; ; 19/4; ; ; 5; ; 5; ; ; ; ; ; ; ; 5; ; 9/2; ; 
META; english/league-2/plymouth-v-leyton-orient; 2017-02-12 06:22:10 GMT+2; 2017-02-14 19:45; Nothing; Xlenovo
Plymouth; 4/7; 2/3; 11/20; 1/2; 4/7; ; ; ; ; ; 8/15; 4/7; ; 11/20; ; 4/7; ; ; 8/15; 4/7; ; ; 6/11; 4/7; ; 1/2; ; 
Draw; 11/4; 11/4; 14/5; 14/5; 3; ; ; ; ; ; 14/5; 14/5; ; 3; ; 3; ; ; 14/5; 29/10; ; ; 56/19; 11/4; ; 11/4; ; 
Leyton Orient; 5; 18/5; 19/4; 5; 11/2; ; ; ; ; ; 19/4; 5; ; 5; ; 5; ; ; 5; 5; ; ; 5; 5; ; 9/2; ; 
