META; spain/la-liga-primera/deportivo-la-coruna-v-girona; 2017-10-18 12:02:46 GMT+3; 2017-10-23 20:00; e70300-dr003
Deportivo La Coruna; 1; 1; ; 21/20; 1; 1; 1; 1; 1; ; 1; 21/20; ; 1; 1; 1; 19/20; 19/20; 51/50; 30/29; 1; 1; 1; 19/20; 19/20; ; 8/11; 20/21; 20/21
Draw; 23/10; 12/5; ; 12/5; 12/5; 12/5; 12/5; 12/5; 40/17; ; 23/10; 12/5; ; 12/5; 5/2; 12/5; 9/4; 40/17; 129/50; 5/2; 23/10; 12/5; 5/2; 49/20; 40/17; ; 2; 9/4; 5/2
Girona; 14/5; 14/5; ; 13/5; 3; 16/5; 14/5; 11/4; 3; ; 14/5; 11/4; ; 29/10; 14/5; 14/5; 3; 14/5; 63/20; 14/5; 56/19; 14/5; 14/5; 29/10; 37/13; ; 5/2; 5/2; 3
