META; spain/la-liga-primera/celta-vigo-v-atletico-madrid; 2017-10-18 12:02:35 GMT+3; 2017-10-22 15:15; e70300-dr003
Atletico Madrid; 17/20; 17/20; ; 17/20; 17/20; 10/11; 20/23; 5/6; 11/13; ; 20/23; 9/10; ; 20/23; 17/20; 4/5; 13/15; 13/15; 47/50; 7/8; 11/13; 9/10; 20/23; 17/20; 13/15; ; 8/11; 5/6; 10/11
Draw; 23/10; 23/10; ; 23/10; 12/5; 12/5; 23/10; 23/10; 40/17; ; 23/10; 23/10; ; 23/10; 5/2; 9/4; 9/4; 40/17; 62/25; 12/5; 40/17; 23/10; 12/5; 23/10; 40/17; ; 21/10; 11/5; 12/5
Celta Vigo; 7/2; 18/5; ; 18/5; 18/5; 7/2; 10/3; 7/2; 37/10; ; 10/3; 18/5; ; 18/5; 7/2; 33/10; 17/5; 38/11; 37/10; 62/17; 37/10; 7/2; 7/2; 7/2; 38/11; ; 3; 3; 7/2
