META; spain/la-liga-primera/las-palmas-v-getafe; 2018-04-23 10:15:45 GMT+3; 2018-05-06 17:30; e70300-dr003
Getafe; 113/00; 1; 4/6; 
Draw; 62/25; 21/10; 21/10; 6/5
Las Palmas; 63/25; 12/5; 12/5; 5/4
META; spain/la-liga-primera/las-palmas-v-getafe; 2018-04-24 08:15:46 GMT+3; 2018-05-06 17:30; e70300-dr003
Getafe; 113/00; 1; 6/5; 1; 11/10; 11/10; 1; 4/6; 
Draw; 62/25; 23/10; 9/4; 23/10; 5/2; 12/5; 5/2; 5/2; 19/10
Las Palmas; 63/25; 23/10; 23/10; 23/10; 13/5; 12/5; 5/2; 13/5; 8/5
META; spain/la-liga-primera/las-palmas-v-getafe; 2018-04-25 08:15:48 GMT+3; 2018-05-06 17:30; e70300-dr003
Getafe; 113/00; 1; 6/5; 1; 11/10; 11/10; 1; 4/5; 
Draw; 62/25; 23/10; 9/4; 23/10; 5/2; 12/5; 5/2; 5/2; 9/5
Las Palmas; 63/25; 23/10; 23/10; 23/10; 13/5; 12/5; 5/2; 13/5; 7/4
META; spain/la-liga-primera/las-palmas-v-getafe; 2018-04-25 12:16:25 GMT+3; 2018-05-06 17:30; e70300-dr003
Getafe; 113/00; 1; 6/5; 1; 11/10; 11/10; 1; 4/5; 
Draw; 62/25; 23/10; 9/4; 23/10; 5/2; 12/5; 5/2; 5/2; 9/5
Las Palmas; 63/25; 23/10; 23/10; 23/10; 13/5; 12/5; 5/2; 13/5; 7/4
META; spain/la-liga-primera/las-palmas-v-getafe; 2018-04-26 12:16:23 GMT+3; 2018-05-06 17:30; e70300-dr003
Getafe; 113/00; 1; 6/5; 1; 11/10; 11/10; 1; 1; 1/25; ; 
Draw; 62/25; 23/10; 9/4; 23/10; 5/2; 12/5; 5/2; 27/11; 5/2; 27/11; 9/5
Las Palmas; 63/25; 23/10; 23/10; 23/10; 13/5; 12/5; 5/2; 5/2; 13/5; 28/11; 1/6
META; spain/la-liga-primera/las-palmas-v-getafe; 2018-04-27 08:15:25 GMT+3; 2018-05-06 17:30; e70300-dr003
