META; spain/la-liga-primera/celta-vigo-v-girona; 2017-09-29 09:31:15 GMT+3; 2017-09-29 20:00; e70300-dr003
Celta Vigo; 4/6; 7/10; 4/6; 8/11; 4/6; 7/10; 7/10; 4/6; 11/17; 4/6; 4/6; 13/20; 3/4; 7/10; 4/6; 4/6; 4/6; 7/11; 11/17; 37/50; 19/29; 7/11; 4/6; 4/6; 4/6; ; ; 4/6; 4/6
Draw; 11/4; 13/5; 27/10; 13/5; 11/4; 13/5; 14/5; 13/5; 11/4; 27/10; 14/5; 27/10; 11/4; 11/4; 11/4; 13/5; 27/10; 11/4; 27/10; 141/50; 11/4; 11/4; 11/4; 11/4; 11/4; ; ; 27/10; 14/5
Girona; 9/2; 4; 9/2; 4; 9/2; 19/4; 19/4; 4; 19/4; 9/2; 4; 9/2; 7/2; 4; 9/2; 9/2; 18/5; 19/4; 79/17; 23/5; 24/5; 19/4; 17/4; 4; 9/2; ; ; 23/5; 23/5
