META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-05 20:17:11 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/9; 1/5; 1/5; 11/50; 1/7; 2/13; 1/7; 1/5; 2/9; 2/9; 1/5; 2/11; 2/11; 1/5; 1/5; 2/11; 2/11
Draw; 6; 11/2; 6; 34/5; 6; 13/2; 6; 11/2; 11/2; 6; 29/5; 6; 29/5; 6; 76/13; ; ; 
Girona; 14; 11; 12; 11; 14; 10; 14; 10; 12; 12; 10; 12; 47/4; 23/2; 9; 12; 14; 47/4
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-06 15:03:03 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/9; 1/5; 1/5; 11/50; 1/7; 2/13; 1/7; 2/11; 1/5; 1/5; 2/9; 2/9; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 2/11
Draw; 6; 11/2; 6; 34/5; 6; 6; 11/2; 11/2; 11/2; 6; 29/5; 6; 29/5; 23/4; 6; 76/13; ; ; ; 
Girona; 14; 11; 12; 11; 14; 10; 10; 12; 12; 12; 11; 10; 12; 47/4; 23/2; 9; 12; 14; 47/4; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-08 10:14:56 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/9; 1/5; 1/5; 11/50; 1/7; 2/13; 1/7; 2/11; 1/5; 1/5; 2/9; 1/5; 1/6; 2/11; 1/5; 2/11; 1/5; 2/11; 1/6; 2/11
Draw; 6; 11/2; 6; 34/5; 6; 6; 11/2; 6; 6; 59/10; 6; 29/5; 23/4; 6; 113/19; 11/2; ; ; ; ; 
Girona; 14; 11; 12; 11; 14; 10; 10; 12; 12; 12; 10; 12; 47/4; 23/2; 9; 12; 12; 14; 12; ; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-08 12:18:25 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/9; 1/5; 1/5; 11/50; 1/7; 2/13; 1/7; 2/11; 1/5; 1/5; 2/9; 1/5; 2/11; 2/11; 1/5; 2/11; 1/5; 2/11; 2/11; 2/11
Draw; 6; 11/2; 6; 34/5; 6; 6; 11/2; 6; 11/2; 29/5; 6; 29/5; 23/4; 6; 76/13; 11/2; ; ; ; ; 
Girona; 14; 11; 12; 11; 14; 10; 10; 12; 12; 12; 10; 12; 47/4; 23/2; 9; 12; 12; 14; 47/4; 9; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-09 12:17:38 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/9; 1/5; 1/5; 11/50; 1/7; 2/13; 1/7; 2/11; 1/5; 1/5; 2/9; 1/5; 2/11; 2/11; 1/5; 2/11; 2/11; 2/11
Draw; 6; 11/2; 6; 34/5; 6; 6; 11/2; 11/2; 6; 11/2; 29/5; 6; 29/5; 23/4; 6; 11/2; ; ; 
Girona; 14; 11; 12; 11; 14; 10; 10; 12; 12; 12; 10; 12; 47/4; 23/2; 9; 12; 14; ; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-10 12:18:10 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 1/5; 2/11; 1/5; 1/5; 1/6; 2/13; 1/8; 2/11; 1/6; 2/11; 1/5; 1/5; 2/11; 2/11; 2/11; 1/6; 2/11; 2/11; 2/11; 2/11; 2/11
Draw; 6; 13/2; 6; 36/5; 7; 6; 6; 6; 13/2; 29/5; 6; 31/5; 23/4; 6; 76/13; 32/5; ; ; ; ; ; 
Girona; 14; 11; 16; 11; 31/2; 16; 14; 13; 12; 16; 14; 13; 12; 14; 47/4; 23/2; 21/2; 12; 16; 12; 47/4; 73/5
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-12 10:24:55 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/11; 1/6; 1/6; 19/00; 1/6; 1/7; 1/8; 2/11; 2/13; 1/6; 1/6; 1/6; 1/6; 2/11; 1/6; 1/6; 3/19; 2/11; 2/11; 2/13; 1/6; 1/6; 2/11; 2/11; 2/11
Draw; 6; 13/2; 13/2; 13/2; 15/2; 7; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 11/2; 25/4; 25/4; 34/5; 13/2; 13/2; 13/2; 25/4; 34/5; 33/5; 36/5; 
Girona; 14; 12; 16; 14; 33/2; 16; 13; 13; 16; 14; 14; 14; 15; 12; 12; 27/2; 25/2; 14; 13; 18; 14; 27/2; 73/5; 66/5; 81/5; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-12 20:16:54 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/11; 1/6; 1/6; 19/00; 1/6; 1/7; 1/8; 2/11; 1/6; 1/6; 1/6; 1/6; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 2/11; 2/13; 1/6; 1/6; 2/11; 2/11; 2/11; 2/11
Draw; 6; 13/2; 13/2; 13/2; 15/2; 7; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 11/2; 25/4; 25/4; 34/5; 13/2; 13/2; 13/2; 25/4; 28/5; 29/5; 33/5; 36/5; 
Girona; 14; 12; 16; 14; 33/2; 16; 13; 13; 16; 14; 12; 14; 14; 12; 12; 53/4; 23/2; 14; 13; 18; 14; 27/2; 73/5; 73/5; 66/5; 81/5; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-13 12:19:31 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/11; 1/6; 1/6; 1/5; 1/6; 1/7; 1/8; 2/11; 1/6; 1/6; 1/6; 1/6; 2/11; 2/11; 1/6; 1/6; 1/6; 2/11; 2/11; 1/6; 1/6; 1/6; 2/11; 1/6; 2/11; 1/5
Draw; 6; 13/2; 13/2; 13/2; 36/5; 7; 6; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 11/2; 25/4; 25/4; 34/5; 13/2; 13/2; 13/2; 25/4; 28/5; 26/5; 33/5; 7; 
Girona; 14; 12; 16; 14; 31/2; 16; 13; 13; 16; 14; 12; 14; 14; 12; 12; 53/4; 12; 14; 13; 17; 12; 27/2; 73/5; 63/5; 66/5; 76/5; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-13 20:17:22 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 2/11; 1/6; 1/6; 1/5; 1/6; 1/7; 1/8; 2/11; 2/13; 1/6; 1/6; 1/6; 1/6; 2/11; 1/6; 1/6; 1/6; 2/11; 2/11; 2/13; 1/6; 1/6; 2/11; 1/6; 2/11; 1/5
Draw; 6; 13/2; 7; 13/2; 36/5; 7; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 11/2; 25/4; 25/4; 34/5; 13/2; 7; 13/2; 25/4; 33/5; 34/5; 33/5; 7; 
Girona; 14; 12; 16; 14; 31/2; 16; 13; 13; 16; 14; 14; 14; 14; 12; 12; 53/4; 25/2; 14; 13; 17; 14; 27/2; 76/5; 78/5; 66/5; 76/5; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-14 20:17:10 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/7; 1/6; 1/6; 1/6; 1/5; 2/13; 1/7; 1/8; 2/11; 2/13; 1/7; 1/6; 1/6; 1/6; 2/11; 1/6; 2/11; 2/11; 1/7; 1/6; 1/6; 2/11; 1/6; 2/11; 2/11; 
Draw; 13/2; 13/2; 7; 13/2; 36/5; 7; 7; 13/2; 13/2; 13/2; 13/2; 13/2; 13/2; 7; 11/2; 13/2; 25/4; 34/5; 13/2; 7; 13/2; 13/2; 34/5; 34/5; 33/5; 34/5
Girona; 16; 12; 16; 14; 31/2; 16; 14; 13; 16; 16; 14; 14; 15; 12; 13; 57/4; 25/2; 14; 13; 18; 14; 29/2; 76/5; 78/5; 69/5; 76/5
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-15 10:23:31 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 1/5; 2/11; 1/6; 21/00; 1/6; 2/13; 1/7; 2/11; 2/11; 1/6; 2/11; 1/5; 1/5; 1/5; 1/6; 1/5; 1/6; 1/5; 2/11; 1/6; 2/11; 1/5; 1/5; 1/5; 1/5; 1/5
Draw; 13/2; 6; 13/2; 69/10; 7; 13/2; 13/2; 13/2; 6; 13/2; 6; 6; 11/2; 6; 25/4; 7; 13/2; 7; 6; 31/5; 6; 33/5; 32/5; ; ; ; 
Girona; 16; 11; 14; 14; 15; 15; 14; 13; 14; 14; 12; 12; 12; 10; 12; 49/4; 25/2; 11; 13; 14; 12; 25/2; 69/5; 68/5; 69/5; 71/5; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-15 13:09:40 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 1/5; 2/11; 2/11; 21/00; 1/6; 2/13; 1/7; 2/11; 2/11; 1/6; 2/11; 1/5; 1/5; 1/5; 1/6; 3/16; 1/6; 1/5; 2/11; 1/6; 1/5; 3/16; 1/5; 1/5; 1/5; 1/5
Draw; 13/2; 6; 6; 69/10; 7; 13/2; 13/2; 13/2; 6; 13/2; 6; 6; 11/2; 25/4; 7; 13/2; 7; 13/2; 6; 33/5; 34/5; 33/5; 34/5; ; ; ; 
Girona; 16; 11; 14; 12; 15; 15; 14; 13; 14; 14; 12; 12; 13; 10; 12; 51/4; 25/2; 11; 13; 14; 11; 51/4; 71/5; 71/5; 69/5; 73/5; 
META; spain/la-liga-primera/real-madrid-v-girona; 2018-03-15 20:17:12 GMT+2; 2018-03-18 19:45; e70300-dr003
Real Madrid; 1/6; 1/5; 2/11; 2/11; 1/5; 1/6; 2/13; 1/7; 3/16; 1/5; 1/6; 2/11; 1/8; 1/5; 1/5; 1/6; 3/16; 1/6; 1/5; 3/16; 2/11; 1/5; 3/16; 1/5; 1/5; 1/5; 1/5
