META; spain/la-liga-primera/malaga-v-sevilla; 2018-02-19 16:18:32 GMT+2; 2018-02-28 18:30; e70300-dr003
Sevilla; 1; ; ; ; 1; 1; 1; 1; ; ; ; 1; ; 21/20; 21/20; 19/20; 1; 1; 28/29; ; 1; 1; 1; 21/20; ; ; ; 
Draw; 11/5; ; ; ; 5/2; 12/5; 23/10; 23/10; ; ; ; 5/2; ; 47/20; 5/2; 21/10; 9/4; 11/5; 27/11; ; 12/5; 12/5; 12/5; 23/10; ; ; ; 
Malaga; 3; ; ; ; 67/20; 29/10; 11/4; 11/4; ; ; ; 11/4; ; 27/10; 13/5; 11/4; 45/17; 29/10; 28/11; ; 14/5; 29/10; 14/5; 45/17; ; ; ; 
META; spain/la-liga-primera/malaga-v-sevilla; 2018-02-20 12:17:27 GMT+2; 2018-02-28 18:30; e70300-dr003
Sevilla; 1; 1; ; ; 53/50; 1; 1; 1; 1; ; ; 1; ; 21/20; 21/20; 19/20; 19/20; 1; 28/29; 1; 1; 1; 1; 1; ; ; ; 
Draw; 11/5; 23/10; ; ; 13/5; 12/5; 23/10; 23/10; 12/5; ; ; 5/2; ; 23/10; 5/2; 9/4; 40/17; 11/5; 27/11; 12/5; 12/5; 12/5; 12/5; 40/17; ; ; ; 
Malaga; 3; 29/10; ; ; 74/25; 29/10; 11/4; 11/4; 11/4; ; ; 11/4; ; 11/4; 13/5; 13/5; 27/10; 29/10; 28/11; 11/4; 14/5; 29/10; 14/5; 11/4; ; ; ; 
META; spain/la-liga-primera/malaga-v-sevilla; 2018-02-24 12:16:45 GMT+2; 2018-02-28 18:30; e70300-dr003
Sevilla; 1; 1; 21/20; 1; 28/25; 1; 21/20; 10/11; 1; 21/20; 21/20; 21/20; ; 11/10; 21/20; ; 21/20; 1; 1; 1; 21/20; 21/20; 1; 21/20; ; ; ; 
Draw; 11/5; 23/10; 23/10; 12/5; 129/50; 12/5; 23/10; 11/5; 12/5; 9/4; 23/10; 12/5; ; 23/10; 5/2; ; 27/11; 11/5; 27/11; 12/5; 12/5; 12/5; 12/5; 12/5; ; ; ; 
Malaga; 3; 14/5; 27/10; 11/4; 139/50; 29/10; 13/5; 13/5; 11/4; 13/5; 11/4; 13/5; ; 27/10; 13/5; 13/5; 13/5; 29/10; 27/11; 11/4; 13/5; 11/4; 11/4; 27/10; ; ; ; 
META; spain/la-liga-primera/malaga-v-sevilla; 2018-02-27 18:15:52 GMT+2; 2018-02-28 18:30; e70300-dr003
Sevilla; 23/20; 6/5; 6/5; 6/5; 31/25; 6/5; 6/5; 11/10; 6/5; 6/5; 23/20; 6/5; 11/10; 5/4; 5/4; 11/10; 6/5; 15/13; 17/14; 13/11; 13/10; 6/5; 6/5; ; 6/5; 5/4; 13/10
Draw; 11/5; 23/10; 9/4; 23/10; 63/25; 12/5; 23/10; 23/10; 27/11; 23/10; 23/10; 9/4; 5/2; 23/10; 23/10; 23/10; 23/10; 12/5; 40/17; 12/5; 23/10; 47/20; 40/17; ; 23/10; 12/5; 12/5
Malaga; 5/2; 23/10; 23/10; 23/10; 63/25; 5/2; 9/4; 12/5; 12/5; 23/10; 12/5; 23/10; 12/5; 12/5; 23/10; 12/5; 40/17; 12/5; 27/11; 40/17; 12/5; 12/5; 12/5; ; 23/10; 12/5; 12/5
