META; spain/la-liga-primera/betis-v-leganes; 2017-12-26 12:45:47 GMT+2; 2018-01-15 20:00; e70300-dr003
Betis; ; ; ; ; 13/10; ; 5/4; 6/5; 13/10; ; ; 6/5; ; ; ; ; 6/5; 5/4; 6/5; ; 13/10; 5/4; ; 6/5; 5/4; ; ; ; 
Draw; ; ; ; ; 12/5; ; 9/4; 23/10; 11/5; ; ; 5/2; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 9/4; 11/5; ; ; ; 
Leganes; ; ; ; ; 5/2; ; 21/10; 9/4; 11/5; ; ; 11/5; ; ; ; ; 11/5; 28/13; 11/5; ; 11/5; 23/10; ; 47/20; 28/13; ; ; ; 
META; spain/la-liga-primera/betis-v-leganes; 2017-12-31 12:14:40 GMT+2; 2018-01-15 20:00; e70300-dr003
Betis; 13/10; ; ; ; 13/10; 5/4; 5/4; 6/5; 13/10; ; ; 5/4; ; 13/10; 13/10; ; 6/5; 5/4; 6/5; 5/4; 13/10; 13/10; 13/10; 5/4; 5/4; ; 1/20; ; 
Draw; 21/10; ; ; ; 12/5; 23/10; 11/5; 9/4; 11/5; ; ; 23/10; ; 43/20; 23/10; ; 11/5; 21/10; 11/5; 23/10; 11/5; 11/5; 23/10; 11/5; 28/13; ; 19/10; ; 
Leganes; 9/4; ; ; ; 5/2; 12/5; 11/5; 23/10; 11/5; ; ; 21/10; ; 9/4; 11/5; ; 11/5; 11/5; 11/5; 2; 11/5; 23/10; 11/5; 9/4; 11/5; ; 1/12; ; 
META; spain/la-liga-primera/betis-v-leganes; 2018-01-07 12:14:47 GMT+2; 2018-01-15 20:00; e70300-dr003
Betis; 23/20; 5/4; ; 5/4; 13/10; 5/4; 5/4; 5/4; 5/4; ; ; 5/4; ; 13/10; 5/4; 5/4; 6/5; 6/5; 6/5; 7/6; 5/4; 5/4; 5/4; 6/5; 6/5; ; 23/20; ; 
Draw; 9/4; 9/4; ; 11/5; 59/25; 23/10; 11/5; 9/4; 9/4; ; ; 9/4; ; 11/5; 11/5; 23/10; 11/5; 11/5; 11/5; 23/10; 9/4; 9/4; 23/10; 9/4; 11/5; ; 11/5; ; 
Leganes; 12/5; 9/4; ; 23/10; 127/50; 23/10; 11/5; 23/10; 23/10; ; ; 9/4; ; 9/4; 12/5; 12/5; 23/10; 9/4; 23/10; 28/13; 23/10; 12/5; 23/10; 47/20; 23/10; ; 2; ; 
META; spain/la-liga-primera/betis-v-leganes; 2018-01-10 12:20:45 GMT+2; ; e70300-dr003
Betis; 21/20; 23/20; 15/13; 5/4; 5/4; 6/5; 6/5; 6/5; 13/11; 23/20; 23/20; 6/5; ; 6/5; 6/5; 11/10; 15/13; 15/13; 15/13; 8/7; 13/11; 6/5; 23/20; 23/20; 15/13; ; ; 10/9; 5/4
Draw; 23/10; 9/4; 11/5; 11/5; 12/5; 9/4; 11/5; 11/5; 9/4; 21/10; 12/5; 21/10; ; 11/5; 23/10; 9/4; 11/5; 9/4; 11/5; 12/5; 11/5; 9/4; 12/5; 9/4; 9/4; ; ; 2; 23/10
Leganes; 13/5; 12/5; 12/5; 23/10; 131/50; 5/2; 12/5; 5/2; 28/11; 12/5; 5/2; 5/2; ; 49/20; 12/5; 5/2; 12/5; 27/11; 12/5; 28/11; 5/2; 5/2; 12/5; 49/20; 27/11; ; 9/4; 11/5; 5/2
META; spain/la-liga-primera/betis-v-leganes; 2018-01-10 13:42:01 GMT+2; 2018-01-15 20:00; e70300-dr003
Betis; 21/20; 23/20; 15/13; 5/4; 5/4; 6/5; 6/5; 6/5; 13/11; 23/20; 23/20; 6/5; ; 6/5; 6/5; 11/10; 15/13; 15/13; 15/13; 8/7; 13/11; 6/5; 23/20; 23/20; 15/13; ; 10/9; 5/4
Draw; 23/10; 9/4; 11/5; 11/5; 12/5; 9/4; 11/5; 11/5; 9/4; 21/10; 12/5; 21/10; ; 11/5; 23/10; 9/4; 11/5; 11/5; 11/5; 12/5; 11/5; 9/4; 12/5; 9/4; 9/4; ; 2; 23/10
Leganes; 13/5; 12/5; 12/5; 23/10; 131/ 50; 5/2; 12/5; 5/2; 28/11; 12/5; 5/2; 5/2; ; 49/20; 12/5; 5/2; 12/5; 27/11; 12/5; 28/11; 5/2; 5/2; 12/5; 49/20; 27/11; 9/4; 11/5; 5/2
