META; spain/la-liga-primera/real-sociedad-v-alaves; 2018-02-27 18:16:26 GMT+2; 2018-03-04 17:30; e70300-dr003
Real Sociedad; 8/11; 3/4; 3/4; 3/4; 4/5; 3/4; 4/5; 4/6; 3/4; 3/4; 3/4; 3/4; 4/5; 4/5; 3/4; 4/5; 10/13; 4/5; 10/13; 3/4; 3/4; 3/4; 10/13; ; 8/11; ; 
Draw; 11/4; 29/10; 27/10; 11/4; 147/50; 29/10; 11/4; 13/5; 14/5; 13/5; 11/4; 14/5; 3; 27/10; 11/4; 14/5; 11/4; 11/4; 37/13; 14/5; ; 57/20; 14/5; ; 11/4; ; 
Alaves; 7/2; 10/3; 17/5; 3; 77/20; 7/2; 10/3; 16/5; 7/2; 17/5; 7/2; 10/3; 16/5; 7/2; 15/4; 10/3; 17/5; 3; 29/10; 17/5; 18/5; 10/3; 17/5; ; 3; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2018-03-01 15:58:16 GMT+2; ; e70300-dr003
Real Sociedad w l d w l l; 8/11; 8/11; 8/11; 3/4; 3/4; 3/4; 7/10; 8/11; 8/11; 8/11; 8/11; 8/11; 3/4; 3/4; 8/11; 8/11; 10/13; 3/4; 3/4; 8/11; 8/11; 8/11; 10/13; 4/6; 4/6; 8/11
Draw; 14/5; 11/4; 27/10; 11/4; 73/25; 29/10; 11/4; 11/4; 14/5; 27/10; 11/4; 14/5; 14/5; 11/4; 3; 11/4; 14/5; 11/4; 56/19; 11/4; 57/20; 14/5; 11/4; 13/5; 14/5; 
Alaves w l w w w l; 15/4; 18/5; 18/5; 3; 43/10; 18/5; 15/4; 7/2; 37/10; 18/5; 18/5; 7/2; 7/2; 18/5; 7/2; 15/4; 7/2; 10/3; 18/5; 18/5; 19/5; 15/4; 7/2; 10/3; 10/3; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2018-03-02 08:19:23 GMT+2; 2018-03-04 17:30; e70300-dr003
Real Sociedad; 4/6; 8/11; 7/10; 3/4; 37/50; 8/11; 7/10; 4/6; 8/11; 7/10; 7/10; 7/10; 8/11; 7/10; 7/10; 7/10; 5/7; 13/18; 14/19; 8/11; 7/10; 7/10; 5/7; 4/6; 8/13; 4/6
Draw; 3; 14/5; 27/10; 11/4; 149/50; 29/10; 14/5; 11/4; 14/5; 11/4; 11/4; 11/4; 14/5; 11/4; 14/5; 14/5; 14/5; 29/10; 3; 11/4; 57/20; 37/13; 14/5; 13/5; 14/5; 
Alaves; 4; 18/5; 4; 43/10; 4; 15/4; 7/2; 39/10; 4; 15/4; 15/4; 4; 15/4; 19/5; 15/4; 62/17; 39/10; 4; 50/13; 7/2; 7/2; 22/5; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2018-03-02 13:58:31 GMT+2; 2018-03-04 17:30; e70300-dr003
Real Sociedad; 13/20; 4/6; 4/6; 4/6; 7/10; 4/6; 4/6; 8/13; 8/11; 4/6; 4/6; 4/6; 7/10; 7/10; 7/10; 4/6; 4/6; 13/18; 13/19; 8/11; 4/6; 4/6; 4/6; 4/7; 4/7; 4/6
Draw; 3; 14/5; 11/4; 14/5; 149/50; 29/10; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 14/5; 14/5; 14/5; 14/5; 37/13; 29/10; 3; 11/4; 59/20; 29/10; 14/5; 13/5; 14/5; 
Alaves; 17/4; 4; 4; 47/10; 4; 4; 39/10; 21/5; 4; 4; 4; 54/13; 15/4; 41/10; 39/10; 17/4; 17/4; 21/5; 7/2; 4; 9/2; ; ; ; ; 
META; spain/la-liga-primera/real-sociedad-v-alaves; 2018-03-03 12:17:48 GMT+2; 2018-03-04 17:30; e70300-dr003
Real Sociedad; 13/20; 4/6; 4/6; 7/10; 4/6; 13/20; 8/13; 4/6; 4/6; 4/6; 4/6; 10/13; 7/10; 7/10; 4/6; 4/6; 11/17; 13/19; 19/29; 8/11; 4/6; 4/6; 4/6; 8/13; 4/6
Draw; 3; 14/5; 11/4; 14/5; 149/50; 3; 14/5; 11/4; 14/5; 14/5; 11/4; 14/5; 29/10; 14/5; 14/5; 14/5; 37/13; 3; 14/5; 59/20; 29/10; 14/5; 5/2; 14/5; 
Alaves; 17/4; 4; 4; 47/10; 4; 4; 22/5; 21/5; 4; 7/2; 4; 4; 21/5; 17/4; 41/10; 43/10; 22/5; 17/4; 17/4; 21/5; 4; 9/2; ; ; 
