META; spain/la-liga-primera/sevilla-v-espanyol; 2017-07-31 11:59:44 GMT+3; 2017-08-20 12:00; e70300-dr003
Sevilla; 1/2; 8/15; 8/15; 11/20; 1/2; 3/5; 1/2; 4/9; 1/2; 1/2; 1/2; 1/2; 1/2; 1/2; 8/15; 1/2; 1/2; 1/2; 17/35; 11/20; 1/2; 1/2; 4/7; ; 1/2; ; 1/25; ; 1/2
Draw; 3; 16/5; 31/10; 3; 16/5; 14/5; 33/10; 16/5; 3; 3; 3; 3; 16/5; 16/5; 10/3; 31/10; 3; 14/5; 58/19; 17/5; 33/10; 56/19; 3; ; 3; ; 19/10; ; 10/3
Espanyol; 6; 5; 5; 5; 6; 5; 11/2; 6; 23/4; 5; 5; 11/2; 11/2; 6; 5; 11/2; 11/2; 28/5; 53/10; 6; 23/5; 23/4; 5; ; 11/2; ; 1/25; ; 29/5
META; spain/la-liga-primera/sevilla-v-espanyol; 2017-08-15 20:17:41 GMT+3; 2017-08-19 21:15; e70300-dr003
Sevilla; 8/13; 8/13; 8/13; 11/20; 8/13; 4/7; 8/13; 4/7; 6/11; ; 4/7; 8/13; 4/7; 4/7; 8/13; 4/7; 8/15; 6/11; 11/18; 3/5; 4/7; 6/11; 1/2; ; 1/2; ; 4/7; 8/15; 4/7
Draw; 14/5; 3; 3; 3; 3; 16/5; 3; 3; 31/10; 29/10; 14/5; 14/5; 59/20; 16/5; 3; 29/10; 3; 31/10; 37/13; 10/3; 58/19; 31/10; 16/5; ; 3; ; 14/5; 14/5; 3
Espanyol; 9/2; 17/4; 9/2; 5; 9/2; 5; 9/2; 9/2; 24/5; 17/4; 21/5; 9/2; 19/4; 9/2; 9/2; 9/2; 5; 24/5; 9/2; 53/10; 49/10; 24/5; 11/2; ; 11/2; ; 23/5; 23/5; 26/5
META; spain/la-liga-primera/sevilla-v-espanyol; 2017-08-16 20:04:39 GMT+3; 2017-08-19 21:15; e70300-dr003
Sevilla; 8/13; 8/13; 8/13; 11/20; 8/13; 4/7; 8/13; 4/7; 6/11; 11/18; 8/13; 8/13; 3/5; 8/13; 8/13; 4/7; 6/11; 6/11; 8/13; 3/5; 3/5; 6/11; 1/2; ; 1/2; ; 4/7; 4/7; 4/7
Draw; 14/5; 3; 3; 3; 3; 3; 3; 11/4; 31/10; 29/10; 3; 14/5; 59/20; 3; 3; 29/10; 29/10; 31/10; 29/10; 10/3; 3; 31/10; 16/5; ; 3; ; 11/4; 3; 3
Espanyol; 9/2; 17/4; 17/4; 5; 9/2; 5; 9/2; 9/2; 24/5; 17/4; 17/4; 9/2; 9/2; ; 9/2; 9/2; 5; 24/5; 23/5; 53/10; 23/5; 24/5; 11/2; ; 11/2; ; 23/5; 24/5; 23/5
