META; spain/la-liga-segunda/numancia-v-granada; 2017-10-18 12:07:44 GMT+3; 2017-10-21 17:00; e70300-dr003
Numancia; 10/11; 10/11; 3/4; ; 20/21; 10/11; 10/11; 5/6; ; ; 10/11; ; 10/11; 10/11; ; 19/20; ; 1; 107/100; ; ; 9/10; 1; 19/20; 1; ; 4/7; ; 
Draw; 11/5; 11/5; 12/5; ; 23/10; 9/4; 9/4; 11/5; ; ; 21/10; ; 11/5; 9/4; ; 11/5; ; 23/10; 57/25; ; ; 11/5; 23/10; 23/10; 12/5; ; 19/10; ; 
Granada; 11/4; 3; 18/5; ; 3; 13/5; 11/4; 11/4; ; ; 16/5; ; 3; 3; ; 14/5; ; 37/13; 16/5; ; ; 14/5; 3; 3; 14/5; ; 13/8; ; 
