META; spain/la-liga-segunda/fc-barcelona-b-v-sevilla-b; 2017-10-24 12:32:22 GMT+3; 2017-10-29 11:00; e70300-dr003
FC Barcelona B; 1; 1; 1; 6/5; 19/20; 19/20; ; 10/11; 11/10; 1; 21/20; 1; 21/20; 1; 19/20; ; 1; 1; 107/100; 30/29; 13/12; 10/11; ; 1; 1; ; ; 20/21; 
Draw; 12/5; 9/4; 11/5; 11/5; 21/10; 9/4; ; 11/5; 23/10; 11/5; 23/10; 12/5; 23/10; 9/4; 9/4; ; 9/4; 9/4; 47/20; 23/10; 23/10; 11/5; ; 23/10; 9/4; ; ; 11/5; 
Sevilla B; 11/4; 13/5; 13/5; 11/5; 13/5; 11/4; ; 13/5; 27/11; 13/5; 11/4; 13/5; 5/2; 13/5; 3; ; 14/5; 11/4; 31/10; 9/4; 12/5; 13/5; ; 11/4; 14/5; ; ; 12/5; 
META; spain/la-liga-segunda/fc-barcelona-b-v-sevilla-b; 2017-10-27 12:23:02 GMT+3; 2017-10-29 11:00; e70300-dr003
FC Barcelona B; 19/20; 19/20; 19/20; 1; 19/20; 10/11; 10/11; 5/6; 9/10; 19/20; 20/21; 20/21; 19/20; 19/20; 19/20; 19/20; 1; 19/20; 103/ 100; 19/20; 9/10; 9/10; ; 19/20; 19/20; ; ; 10/11; 1
Draw; 5/2; 11/5; 23/10; 23/10; 21/10; 9/4; 9/4; 23/10; 27/11; 23/10; 12/5; 23/10; 12/5; 23/10; 9/4; 23/10; 9/4; 12/5; 121/ 50; 23/10; 27/11; 9/4; ; 47/20; 12/5; ; ; 23/10; 12/5
Sevilla B; 14/5; 14/5; 27/10; 13/5; 27/10; 29/10; 11/4; 11/4; 56/19; 27/10; 3; 14/5; 13/5; 27/10; 3; 14/5; 29/10; 56/19; 63/20; 5/2; 29/10; 13/5; ; 57/20; 29/10; ; ; 13/5; 3
