META; spain/la-liga-segunda/cordoba-v-reus-deportiu; 2017-12-20 12:21:28 GMT+2; 2017-12-20 20:00; e70300-dr003
Cordoba; 10/11; 5/6; 10/11; 17/20; 9/10; ; 10/11; ; 19/20; 10/11; 10/11; 10/11; 10/11; 10/11; 10/11; 10/11; 9/10; 10/11; 1; 19/20; 15/16; 5/6; 37/40; 17/20; 19/20; ; 10/11; 10/11; 20/21
Draw; 23/10; 21/10; 21/10; 11/5; 21/10; ; 2; ; 39/19; 21/10; 11/5; 9/4; 11/5; 21/10; 21/10; 21/10; 21/10; 28/13; 43/20; 11/5; 39/19; 85/40; 23/10; 9/4; 28/13; ; 21/10; 21/10; 21/10
Reus Deportiu; 16/5; 10/3; 16/5; 16/5; 15/4; ; 10/3; ; 17/5; 16/5; 7/2; 3; 3; 31/10; 7/2; 10/3; 15/4; 38/11; 19/5; 29/10; 57/17; 3; 17/5; 7/2; 38/11; ; 7/2; 7/2; 7/2
