META; spain/la-liga-segunda/lugo-v-oviedo; 2018-04-03 18:23:07 GMT+3; 2018-04-08 15:00; e70300-dr003
Lugo; 5/4; 13/10; 13/10; 5/4; 11/8; 5/4; 13/10; 13/10; 5/4; 13/10; 13/10; 5/4; 5/4; 23/18; 16/13; 11/8; 13/10; 5/4; 13/10
Draw; 2; 2; 21/10; 54/25; 21/10; 2; 2; 21/10; 2; 37/19; 21/10; 39/19; 21/10; 21/10; 2; 21/10; ; ; 
Oviedo; 5/2; 85/40; 21/10; 21/10; 123/50; 40/17; 21/10; 9/4; 23/10; 11/5; 9/4; 9/4; 5/2; 27/14; 40/17; 23/10; 9/4; 9/4; 5/2
META; spain/la-liga-segunda/lugo-v-oviedo; 2018-04-04 08:22:04 GMT+3; 2018-04-08 15:00; e70300-dr003
Lugo; 11/8; 13/10; 11/8; 5/4; 73/50; 13/10; 5/4; 11/8; 13/10; 11/8; 11/8; 13/10; 23/17; 5/4; 23/18; 16/13; 7/5; 27/20; 23/17; 6/5; 7/5
Draw; 2; 2; 21/10; 43/20; 21/10; 21/10; 2; 2; 9/5; 2; 37/19; 37/19; 21/10; 39/19; 21/10; 21/10; 2; 19/10; 21/10; ; 
Oviedo; 9/4; 21/10; 2; 21/10; 58/25; 21/10; 40/17; 2; 11/5; 21/10; 19/10; 21/10; 21/10; 5/2; 27/14; 40/17; 11/5; 21/10; 21/10; 19/10; 23/10
META; spain/la-liga-segunda/lugo-v-oviedo; 2018-04-04 18:23:38 GMT+3; 2018-04-08 15:00; e70300-dr003
Lugo; 11/8; 13/10; 11/8; 5/4; 149/00; 13/10; 11/8; 5/4; 11/8; 11/8; 7/5; 7/5; 11/8; 11/8; 23/17; 23/17; 23/18; 16/13; 29/20; 7/5; 7/5; 6/5; 13/10; 7/5
Draw; 2; 2; 21/10; 43/20; 21/10; 2; 21/10; 2; 19/10; 2; 9/5; 2; 37/19; 21/10; 39/19; 21/10; 2; 19/10; 15/8; 21/10; ; ; ; 
Oviedo; 9/4; 21/10; 2; 21/10; 113/0; 21/10; 2; 40/17; 2; 21/10; 21/10; 41/20; 19/10; 21/10; 21/10; 9/4; 27/14; 40/17; 85/40; 21/10; 28/13; 19/10; 19/10; 11/5
META; spain/la-liga-segunda/lugo-v-oviedo; 2018-04-05 13:17:00 GMT+3; 2018-04-08 15:00; e70300-dr003
Lugo; 11/8; 7/5; 7/5; 29/20; 13/8; 7/5; 7/5; 17/11; 7/5; 7/5; 29/20; 7/5; 11/8; 7/5; 16/11; 23/17; 23/18; 6/4; 29/20; 16/11; 13/10; 11/8; 6/4; 6/4
Draw; 2; 19/10; 2; 19/10; 85/40; 2; 2; 2; 2; 9/5; 2; 37/19; 21/10; 37/19; 21/10; 2; 9/5; 15/8; 2; 21/10; ; ; ; 
Oviedo; 9/4; 2; 2; 52/25; 2; 2; 2; 19/10; 2; 19/10; 2; 9/4; 27/14; 37/19; 85/40; 39/19; 9/5; 19/10; 2; 21/10; ; ; ; 
META; spain/la-liga-segunda/lugo-v-oviedo; 2018-04-06 08:22:15 GMT+3; 2018-04-08 15:00; e70300-dr003
Lugo; 8/5; 6/4; 6/4; 6/4; 177/100; 31/20; 6/4; 17/11; 6/4; 6/4; 8/5; 31/20; 6/4; 6/4; 8/5; 6/4; 22/15; 6/4; 13/8; 8/5; 7/5; 7/5; 13/8; 13/8
Draw; 2; 19/10; 19/10; 2; 52/25; 2; 15/8; 2; 19/10; 2; 39/20; 9/5; 2; 37/19; 21/10; 37/19; 21/10; 2; 9/5; 9/5; 2; ; ; 
Oviedo; 15/8; 15/8; 15/8; 9/5; 97/50; 15/8; 15/8; 2; 15/8; 15/8; 9/5; 37/20; 7/4; 9/5; 19/10; 21/10; 28/17; 37/19; 19/10; 19/10; 19/10; 9/5; 19/10; 2
META; spain/la-liga-segunda/lugo-v-oviedo; 2018-04-07 12:23:19 GMT+3; 2018-04-08 15:00; e70300-dr003
Lugo; 8/5; 6/4; 31/20; 6/4; 89/50; 31/20; 6/4; 17/11; 31/20; 8/5; 8/5; 8/5; 6/4; 6/4; 8/5; 6/4; 22/15; 6/4; 13/8; 28/17; 7/5; 6/4; 13/8; 17/10
Draw; 2; 19/10; 19/10; 2; 103/50; 2; 15/8; 2; 19/10; 19/10; 2; 39/20; 9/5; 19/10; 37/19; 37/19; 21/10; 37/19; 21/10; 2; 9/5; 9/5; 2; 
Oviedo; 15/8; 15/8; 9/5; 9/5; 39/20; 15/8; 15/8; 2; 9/5; 15/8; 9/5; 9/5; 7/4; 15/8; 19/10; 21/10; 28/17; 37/19; 15/8; 19/10; 17/10; 19/10; 2; 
