META; spain/la-liga-segunda/alcorcon-v-cadiz; 2018-01-17 12:32:56 GMT+2; 2018-01-21 11:00; e70300-dr003
Alcorcon; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 13/8; ; 4/7; ; 
Cadiz; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 9/5; ; 8/11; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 2; ; 9/5; ; 
META; spain/la-liga-segunda/alcorcon-v-cadiz; 2018-01-18 18:24:48 GMT+2; 2018-01-21 11:00; e70300-dr003
Alcorcon; 29/20; 29/20; 7/5; 8/5; 161/ 100; ; 7/5; ; 8/5; 7/5; 6/4; 11/8; ; 29/20; 6/4; 6/4; 16/11; 6/4; 16/11; 15/11; 17/11; 6/4; 6/4; 6/4; 6/4; 11/8; 13/10; 6/4
Draw; 9/5; 7/4; 9/5; 17/10; 93/50; ; 7/4; ; 17/10; 9/5; 7/4; 15/8; ; 9/5; 7/4; 7/4; 9/5; 7/4; 9/5; 23/12; 28/17; 13/8; 15/8; 9/5; 9/5; 13/8; 17/10; 9/5
Cadiz; 23/10; 85/40; 11/5; 2; 121/ 50; ; 9/4; ; 9/4; 11/5; 11/5; 11/5; ; 43/20; 9/4; 11/5; 23/10; 23/10; 23/10; 2; 11/5; 2; 23/10; 47/20; 40/17; 19/10; 2; 12/5
META; spain/la-liga-segunda/alcorcon-v-cadiz; 2018-01-19 12:21:00 GMT+2; 2018-01-21 11:00; e70300-dr003
Alcorcon; 29/20; 29/20; 16/11; 8/5; 171/100; ; 6/4; ; 8/5; 29/20; 6/4; 29/20; ; 29/20; 6/4; 6/4; 6/4; 17/11; 6/4; 7/5; 17/11; 7/5; 31/20; 8/5; 17/11; ; 6/4; 27/20; 13/8
Draw; 9/5; 7/4; 9/5; 17/10; 183/100; ; 7/4; ; 17/10; 9/5; 7/4; 9/5; ; 9/5; 7/4; 7/4; 9/5; 7/4; 9/5; 19/10; 28/17; 13/8; 15/8; 9/5; 9/5; ; 13/8; 17/10; 9/5
Cadiz; 23/10; 85/40; 21/10; 2; 23/10; ; 2; ; 9/4; 21/10; 11/5; 21/10; ; 21/10; 9/4; 21/10; 23/10; 11/5; 23/10; 31/16; 11/5; 2; 9/4; 9/4; 11/5; ; 19/10; 2; 9/4
