META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-05 12:50:04 GMT+2; 2018-02-10 17:00; e70300-dr003
Cadiz; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 10/9; ; ; ; ; ; ; ; ; 
Draw; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 39/19; ; ; ; ; ; ; ; ; 
Oviedo; ; ; ; ; ; ; ; ; ; 11/4; ; ; ; ; ; ; ; ; 40/17; ; ; ; ; ; ; ; ; 
META; spain/la-liga-segunda/cadiz-v-oviedo; 2018-02-07 14:19:18 GMT+2; 2018-02-10 17:00; e70300-dr003
Cadiz; 29/20; 11/8; 23/17; 11/8; 71/50; ; 5/4; 5/4; 5/4; 27/20; 13/10; 7/5; ; 11/8; 13/10; 11/8; 23/17; 13/10; 25/19; 16/13; 13/10; 7/5; 7/5; 23/17; ; ; 13/10; 7/5
Draw; 19/10; 15/8; 28/15; 9/5; 103/ 50; ; 15/8; 15/8; 21/10; 15/8; 2; 9/5; ; 15/8; 2; 15/8; 37/19; 37/19; 23/12; 39/19; 9/5; 2; 39/20; 37/19; ; ; 9/5; 2
Oviedo; 9/4; 85/40; 11/5; 11/5; 5/2; ; 9/4; 21/10; 40/17; 11/5; 9/4; 9/4; ; 11/5; 23/10; 9/4; 23/10; 12/5; 39/19; 40/17; 85/40; 23/10; 11/5; 40/17; ; ; 21/10; 12/5
