META; spain/la-liga-segunda/alcorcon-v-reus-deportiu; 2018-06-02 12:11:02 GMT+3; 2018-06-02 19:30; e70300-dr003
Alcorcon; 13/20; 37/50; 7/10; 8/11; 6/10; 4/6; 9/13; 3/4; 3/4; 7/10; 4/5; 5/7; 4/5; 4/5
Draw; 6/4; 149/00; 17/11; 6/4; 6/4; 7/5; 5/4; 17/11; 8/5; 6/4; 31/20; 13/10; 17/10; 7/4
Reus Deportiu; 11; 8; 13/2; 9; 41/4; 9; 29/5; 8; 21/2; 41/5; 43/5; ; ; 
