META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-19 08:19:32 GMT+2; 2018-03-24 15:00; e70300-dr003
Draw; 1/50; 7/4
Lugo; 1/50; 7/4
Valladolid; 1/50; 7/4
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-20 08:21:20 GMT+2; 2018-03-24 15:00; e70300-dr003
Lugo; 7/5; 13/10; 13/10; 7/5; 13/10; 7/5; 11/8; 7/5; 11/8; 7/5; 29/20; 29/20; 5/6; 11/8
Valladolid; 19/10; 2; 15/8; 24/13; 2; 19/10; 19/10; 2; 19/10; 24/13; 2; 39/20; 6/4; 15/8
Draw; 2; 11/5; 2; 28/13; 11/5; 21/10; 11/5; 2; 21/10; 28/13; 11/5; 21/10; 9/5; 19/10
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-21 14:21:59 GMT+2; 2018-03-24 15:00; e70300-dr003
Lugo; 13/8; 13/8; 8/5; 167/00; 6/4; 6/4; 17/11; 8/5; 31/20; 8/5; 8/5; 6/4; 8/5; 17/11; 28/17; 16/11; 17/11; 13/8; 8/5; 8/5; 6/4; 6/4; 13/8; 13/8
Valladolid; 8/5; 13/8; 8/5; 93/50; 13/8; 8/5; 7/4; 13/8; 13/8; 8/5; 13/8; 6/4; 8/5; 17/10; 53/35; 17/10; 15/8; 33/20; 28/17; 13/8; 6/4; 7/4; 7/4; 
Draw; 23/10; 85/40; 21/10; 58/25; 9/4; 21/10; 9/4; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 21/10; 12/5; 11/5; 23/10; 9/4; 9/4; 11/5; 2; 23/10; 23/10; 
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-22 12:40:39 GMT+2; 2018-03-24 15:00; e70300-dr003
Lugo; 17/10; 13/8; 8/5; 13/8; 13/8; 6/4; 17/11; 8/5; 13/8; 8/5; 13/8; 6/4; 8/5; 28/17; 28/17; 53/35; 17/11; 17/10; 17/10; 17/10; 13/8; 6/4; 13/8; 7/4
Valladolid; 8/5; 13/8; 8/5; 191/100; 13/8; 6/4; 7/4; 8/5; 8/5; 8/5; 8/5; 6/4; 8/5; 8/5; 17/10; 16/11; 17/10; 13/8; 13/8; 28/17; 8/5; 6/4; 7/4; 13/8
Draw; 9/4; 85/40; 21/10; 58/25; 2; 21/10; 9/4; 11/5; 11/5; 9/4; 11/5; 21/10; 11/5; 9/4; 21/10; 12/5; 11/5; 23/10; 23/10; 9/4; 21/10; 21/10; 23/10; 23/10
META; spain/la-liga-segunda/lugo-v-valladolid; 2018-03-23 14:47:33 GMT+2; 2018-03-24 15:00; e70300-dr003
Lugo; 7/4; 13/8; 13/8; 89/50; 13/8; 13/8; 6/4; 9/5; 17/10; 17/10; 13/8; 33/20; 6/4; 17/10; 17/10; 6/4; 7/4; 6/4; 17/10; 17/10; 7/4; 17/10; 7/4; 
Valladolid; 31/20; 6/4; 6/4; 169/00; 31/20; 6/4; 6/4; 16/11; 6/4; 31/20; 6/4; 6/4; 6/4; 6/4; 8/5; 16/11; 7/5; 15/8; 8/5; 17/11; 13/8; 8/5; 13/8; 13/8
Draw; 9/4; 11/5; 9/4; 12/5; 9/4; 9/4; 11/5; 12/5; 9/4; 11/5; 9/4; 9/4; 21/10; 11/5; 9/4; 12/5; 40/17; 23/10; 47/20; 40/17; 9/4; 9/4; 12/5; 23/10
