META; spain/la-liga-segunda/gimnastic-v-valladolid; 2018-04-03 18:23:04 GMT+3; 2018-04-08 11:00; e70300-dr003
Valladolid; 23/20; 6/5; 6/5; 5/4; 27/20; 5/4; 6/5; 6/5; 5/4; 5/4; 6/5; 6/5; 13/10; 19/16; 16/13; 5/4; 5/4; 6/5; 13/10
Draw; 2; 85/40; 21/10; 11/5; 57/25; 28/13; 21/10; 21/10; 21/10; 21/10; 21/10; 39/19; 2; 9/4; 21/10; 9/4; 21/10; 21/10; 9/4
Gimnastic; 11/4; 85/40; 11/5; 2; 119/50; 23/10; 11/5; 23/10; 11/5; 23/10; 9/4; 9/4; 23/10; 45/23; 23/10; 12/5; 9/4; 23/10; 23/10
META; spain/la-liga-segunda/gimnastic-v-valladolid; 2018-04-04 08:22:01 GMT+3; 2018-04-08 11:00; e70300-dr003
Valladolid; 23/20; 6/5; 6/5; 5/4; 133/100; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 13/10; 6/5; 6/5; 13/10; 19/16; 16/13; 5/4; 5/4; 6/5; 4/5; 5/4
Draw; 2; 21/10; 21/10; 11/5; 9/4; 21/10; 28/13; 21/10; 21/10; 21/10; 11/5; 11/5; 21/10; 39/19; 2; 9/4; 21/10; 9/4; 21/10; 21/10; 5/4; 21/10
Gimnastic; 11/4; 11/5; 11/5; 2; 123/50; 23/10; 23/10; 11/5; 23/10; 9/4; 11/5; 12/5; 23/10; 23/10; 23/10; 45/23; 23/10; 12/5; 9/4; 23/10; 27/20; 12/5
META; spain/la-liga-segunda/gimnastic-v-valladolid; 2018-04-04 18:23:35 GMT+3; 2018-04-08 11:00; e70300-dr003
Valladolid; 6/5; 6/5; 6/5; 5/4; 67/50; 6/5; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 13/10; 19/16; 16/13; 5/4; 5/4; 5/4; 1; 6/5; 5/4
Draw; 9/4; 85/40; 21/10; 11/5; 23/10; 21/10; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 11/5; 21/10; 28/13; 2; 9/4; 21/10; 9/4; 11/5; 28/13; 13/8; 19/10; 21/10
Gimnastic; 23/10; 85/40; 11/5; 2; 119/0; 23/10; 9/4; 23/10; 11/5; 9/4; 9/4; 21/10; 43/20; 12/5; 11/5; 11/5; 23/10; 45/23; 23/10; 12/5; 11/5; 9/4; 5/4; 21/10; 23/10
META; spain/la-liga-segunda/gimnastic-v-valladolid; 2018-04-05 13:16:56 GMT+3; 2018-04-08 11:00; e70300-dr003
Valladolid; 6/5; 6/5; 6/5; 5/4; 67/50; 6/5; 6/5; 5/4; 6/5; 6/5; 5/4; 5/4; 5/4; 13/10; 6/5; 5/4; 13/10; 19/16; 16/13; 5/4; 5/4; 21/20; 6/5; 13/10; 13/10
Draw; 9/4; 85/40; 21/10; 11/5; 23/10; 21/10; 2; 28/13; 21/10; 21/10; 21/10; 11/5; 43/20; 11/5; 21/10; 11/5; 2; 9/4; 21/10; 9/4; 11/5; 17/10; 19/10; 9/4; 9/4
Gimnastic; 23/10; 85/40; 11/5; 2; 119/50; 23/10; 9/4; 23/10; 11/5; 9/4; 9/4; 21/10; 43/20; 12/5; 11/5; 9/4; 23/10; 45/23; 23/10; 12/5; 23/10; 27/20; 21/10; 23/10; 23/10
META; spain/la-liga-segunda/gimnastic-v-valladolid; 2018-04-06 08:22:12 GMT+3; 2018-04-08 11:00; e70300-dr003
Valladolid; 6/5; 6/5; 6/5; 5/4; 67/50; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 6/5; 13/10; 6/5; 5/4; 13/10; 19/16; 16/13; 5/4; 5/4; 21/20; 6/5; 13/10; 13/10
Draw; 9/4; 11/5; 21/10; 11/5; 23/10; 23/10; 9/4; 28/13; 21/10; 11/5; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 21/10; 23/10; 21/10; 23/10; 9/4; 9/5; 19/10; 23/10; 23/10
Gimnastic; 23/10; 21/10; 21/10; 2; 119/50; 9/4; 2; 23/10; 21/10; 11/5; 21/10; 21/10; 21/10; 23/10; 21/10; 9/4; 23/10; 31/16; 23/10; 23/10; 9/4; 11/8; 21/10; 23/10; 23/10
META; spain/la-liga-segunda/gimnastic-v-valladolid; 2018-04-07 12:23:16 GMT+3; 2018-04-08 11:00; e70300-dr003
Valladolid; 6/5; 5/4; 6/5; 5/4; 133/100; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 5/4; 5/4; 13/10; 6/5; 5/4; 13/10; 19/16; 16/13; 5/4; 5/4; 10/9; 6/5; 13/10; 13/10
Draw; 9/4; 85/40; 11/5; 11/5; 47/20; 23/10; 9/4; 28/13; 11/5; 11/5; 9/4; 11/5; 11/5; 23/10; 11/5; 11/5; 21/10; 23/10; 21/10; 23/10; 9/4; 9/5; 19/10; 23/10; 23/10
Gimnastic; 23/10; 21/10; 21/10; 2; 59/25; 9/4; 2; 23/10; 21/10; 11/5; 21/10; 21/10; 21/10; 23/10; 21/10; 9/4; 23/10; 31/16; 23/10; 23/10; 9/4; 8/5; 21/10; 23/10; 23/10
