META; spain/la-liga-segunda/cadiz-v-sd-huesca; 2018-03-21 14:22:26 GMT+2; 2018-03-26 20:00; e70300-dr003
Cadiz; 5/4; 13/10; 5/4; 36/25; 23/17; 13/10; 13/10; 13/10; 5/4; 7/5; 13/10; 13/10; 4/3; 11/8; 27/20; 5/4; 5/6; 6/5; 7/5
Draw; 15/8; 15/8; 9/5; 193/00; 37/19; 15/8; 15/8; 15/8; 19/10; 15/8; 19/10; 21/11; 19/10; 19/10; 37/20; 24/13; 2/9; 9/5; 15/8
SD Huesca; 27/10; 23/10; 5/2; 53/20; 40/17; 12/5; 12/5; 9/4; 12/5; 13/5; 12/5; 21/10; 40/17; 13/5; 49/20; 27/11; 13/8; 21/10; 13/5
META; spain/la-liga-segunda/cadiz-v-sd-huesca; 2018-03-22 12:41:07 GMT+2; 2018-03-26 20:00; e70300-dr003
Cadiz; 5/4; 6/5; 5/4; 143/100; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 11/8; 6/5; 15/13; 15/13; 6/5; 13/11; 11/8; 6/5; 6/5; 4/5; 21/20; 5/4
Draw; 15/8; 19/10; 9/5; 49/25; 9/5; 37/19; 19/10; 15/8; 2; 19/10; 19/10; 15/8; 19/10; 19/10; 27/14; 19/10; 19/10; 19/10; 19/10; 13/10; 19/10; 2
SD Huesca; 27/10; 12/5; 5/2; 131/50; 13/5; 27/10; 13/5; 13/5; 5/2; 13/5; 13/5; 13/5; 28/11; 14/5; 23/10; 45/17; 13/5; 13/5; 28/11; 17/10; 23/10; 13/5
META; spain/la-liga-segunda/cadiz-v-sd-huesca; 2018-03-23 14:48:01 GMT+2; 2018-03-26 20:00; e70300-dr003
Cadiz; 5/4; 6/5; 5/4; 27/20; 11/10; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 5/4; 5/4; 6/5; 6/5; 6/5; 13/11; 5/4; 5/4; 5/4; 1; 10/9; 13/10
Draw; 15/8; 19/10; 9/5; 103/0; 15/8; 15/8; 15/8; 37/19; 19/10; 15/8; 2; 19/10; 2; 15/8; 19/10; 37/19; 27/14; 19/10; 2; 39/20; 37/19; 7/4; 19/10; 2
SD Huesca; 27/10; 5/2; 5/2; 133/0; 12/5; 5/2; 12/5; 27/10; 13/5; 13/5; 12/5; 5/2; 11/4; 5/2; 28/11; 27/10; 23/10; 45/17; 27/10; 27/10; 13/5; 21/10; 9/4; 13/5
META; spain/la-liga-segunda/cadiz-v-sd-huesca; 2018-03-26 12:22:41 GMT+3; 2018-03-26 20:00; e70300-dr003
Cadiz; 5/4; 23/20; 6/5; 6/5; 131/100; 23/20; 6/5; 11/10; 6/5; 6/5; 6/5; 6/5; 6/5; 6/5; 5/4; 6/5; 6/5; 6/5; 16/13; 13/11; 5/4; 5/4; 5/4; 5/4; 10/9; 5/4; 13/10
Draw; 15/8; 15/8; 15/8; 15/8; 49/25; 15/8; 15/8; 9/5; 37/19; 15/8; 19/10; 19/10; 2; 19/10; 2; 19/10; 37/19; 37/19; 45/23; 19/10; 19/10; 39/20; 37/19; 19/10; 7/4; 2; 
SD Huesca; 27/10; 13/5; 5/2; 5/2; 73/25; 13/5; 5/2; 13/5; 27/10; 5/2; 13/5; 5/2; 5/2; 5/2; 11/4; 13/5; 45/17; 27/10; 12/5; 45/17; 27/10; 11/4; 27/10; 11/4; 14/5; 14/5; 14/5
