META; spain/la-liga-segunda/oviedo-v-cordoba; 2017-10-18 12:07:52 GMT+3; 2017-10-22 11:00; e70300-dr003
Oviedo; 3/4; 3/4; 8/11; ; 4/5; 31/40; ; 8/11; ; ; 3/4; ; ; 3/4; ; 4/5; ; 4/5; 19/20; ; ; 4/5; 5/6; 5/6; 5/6; ; 8/15; ; 
Draw; 12/5; 12/5; 12/5; ; 5/2; 12/5; ; 23/10; ; ; 13/5; ; ; 12/5; ; 12/5; ; 5/2; 62/25; ; ; 23/10; 12/5; 49/20; 28/11; ; 6/4; ; 
Cordoba; 3; 10/3; 15/4; ; 7/2; 3; ; 7/2; ; ; 10/3; ; ; 7/2; ; 10/3; ; 16/5; 69/20; ; ; 3; 15/4; 10/3; 13/4; ; 1/25; ; 
