META; spain/la-liga-segunda/gimnastic-v-alcorcon; 2017-10-18 12:07:56 GMT+3; 2017-10-22 17:00; e70300-dr003
Gimnastic; 10/11; 21/20; 11/10; ; 21/20; 21/20; ; 1; ; ; 11/10; ; ; 1; ; 21/20; ; 1; 28/25; ; ; 10/11; 21/20; 1; 21/20; ; 1/4; ; 
Draw; 21/10; 21/10; 11/5; ; 11/5; 41/20; ; 21/10; ; ; 2; ; ; 21/10; ; 21/10; ; 11/5; 54/25; ; ; 85/40; 11/5; 9/4; 11/5; ; 4/6; ; 
Alcorcon; 11/4; 13/5; 12/5; ; 11/4; 12/5; ; 13/5; ; ; 11/4; ; ; 11/4; ; 13/5; ; 29/10; 16/5; ; ; 11/4; 3; 57/20; 13/5; ; 13/8; ; 
