META; spain/la-liga-segunda/lorca-v-albacete; 2018-03-01 16:03:25 GMT+2; ; e70300-dr003
Lorca; 11/8; 11/8; 11/8; 7/5; 39/25; 5/4; 11/8; 5/4; 13/10; 11/8; 11/8; 11/8; 11/8; 11/8; 7/5; 7/5; 23/17; 7/5; 24/19; 23/18; 29/20; 29/20; 23/17; 5/4; 6/4
Draw; 19/10; 15/8; 19/10; 2; 21/10; 9/5; 2; 9/5; 39/19; 19/10; 19/10; 2; 39/20; 21/10; 19/10; 2; 37/19; 39/19; 2; 39/20; 39/19; 19/10; 21/10; ; 
Albacete; 23/10; 21/10; 21/10; 2; 11/5; 11/5; 2; 11/5; 23/10; 21/10; 11/5; 21/10; 21/10; 21/10; 2; 21/10; 9/4; 11/5; 2; 23/10; 11/5; 21/10; 9/4; 2; 9/4
META; spain/la-liga-segunda/lorca-v-albacete; 2018-03-02 08:24:27 GMT+2; 2018-03-04 11:00; e70300-dr003
Lorca; 6/4; 29/20; 29/20; 7/5; 8/5; 11/8; 7/5; 11/8; 7/5; 29/20; 7/5; 29/20; 7/5; 29/20; 7/5; 7/5; 16/11; 16/11; 7/5; 11/8; 31/20; 31/20; 16/11; 10/11; 6/4
Draw; 19/10; 19/10; 19/10; 2; 21/10; 9/5; 2; 9/5; 2; 19/10; 2; 19/10; 2; 39/20; 21/10; 2; 37/19; 39/19; 2; 21/10; 39/20; 2; 13/8; 21/10; 
Albacete; 21/10; 2; 2; 43/20; 2; 2; 28/13; 2; 2; 2; 2; 21/10; 11/5; 20/11; 28/13; 2; 21/10; 21/10; 6/5; ; ; ; ; ; 
META; spain/la-liga-segunda/lorca-v-albacete; 2018-03-02 14:03:44 GMT+2; 2018-03-04 11:00; e70300-dr003
Lorca; 6/4; 29/20; 29/20; 7/5; 33/20; 11/8; 7/5; 11/8; 7/5; 29/20; 6/4; 29/20; 7/5; 29/20; 6/4; 7/5; 6/4; 16/11; 7/5; 11/8; 31/20; 31/20; 11/8; 7/5
Draw; 19/10; 19/10; 19/10; 2; 21/10; 9/5; 15/8; 9/5; 2; 19/10; 19/10; 19/10; 2; 39/20; 21/10; 2; 37/19; 39/19; 2; 39/20; 7/4; 19/10; ; 
Albacete; 21/10; 2; 2; 52/25; 2; 2; 28/13; 2; 2; 2; 19/10; 2; 11/5; 20/11; 28/13; 21/10; 21/10; 39/19; 9/5; 2; ; ; ; 
META; spain/la-liga-segunda/lorca-v-albacete; 2018-03-03 12:22:10 GMT+2; 2018-03-04 11:00; e70300-dr003
Lorca; 6/4; 29/20; 29/20; 7/5; 83/50; 11/8; 7/5; 11/8; 7/5; 29/20; 6/4; 29/20; 6/4; 6/4; 6/4; 6/4; 6/4; 16/11; 7/5; 11/8; 31/20; 31/20; 17/11; 7/5; 6/4
Draw; 19/10; 19/10; 19/10; 2; 103/50; 9/5; 15/8; 9/5; 2; 19/10; 19/10; 19/10; 2; 39/20; 21/10; 19/10; 2; 37/19; 39/19; 2; 39/20; 19/10; 2; ; 
Albacete; 21/10; 2; 19/10; 2; 21/10; 2; 2; 28/13; 19/10; 2; 39/20; 19/10; 2; 11/5; 20/11; 28/13; 21/10; 21/10; 2; 19/10; 19/10; 2; ; ; 
