META; spain/la-liga-segunda/valladolid-v-lugo; 2017-10-18 12:07:54 GMT+3; 2017-10-22 15:00; e70300-dr003
Valladolid; 3/4; 3/4; 4/6; ; 8/11; 31/40; ; 8/11; ; ; 3/4; ; 8/11; 7/10; ; 4/5; 13/18; ; 23/25; ; ; 4/7; 4/6; 13/20; ; ; 1/4; ; 
Draw; 23/10; 23/10; 12/5; ; 5/2; 23/10; ; 23/10; ; ; 23/10; ; 9/4; 23/10; ; 23/10; 13/5; ; 12/5; ; ; 5/2; 12/5; 53/20; ; ; 19/10; ; 
Lugo; 16/5; 15/4; 4; ; 4; 3; ; 7/2; ; ; 15/4; ; 4; 4; ; 15/4; 15/4; ; 15/4; ; ; 4; 17/4; 17/4; ; ; 5/6; ; 
